index,start_date,lat,lon,fw_fw_06_swe_-2,swe_swe_average_-2,clusteringLabel
79473,2003-03-01,51.34385,-70.91888,23,28,11
79490,2003-03-01,55.13636,-68.82742,0,21,3
79524,2003-03-01,66.63562,57.69958,0,8,2
79545,2003-03-01,62.41262,63.01211,0,9,2
79553,2003-03-01,60.74289,64.6326,0,15,3
79555,2003-03-01,60.32099,65.00969,0,15,3
79563,2003-03-01,58.61689,66.41835,0,1,0
79569,2003-03-01,57.32248,67.38013,0,0,0
79575,2003-03-01,56.01497,68.27021,0,0,0
79588,2003-03-01,53.14005,69.98643,0,0,0
79599,2003-03-01,50.66516,71.24733,0,0,0
79634,2003-03-01,42.54745,74.40091,0,0,0
79651,2003-03-01,38.47115,75.5864,0,0,0
79660,2003-03-01,36.27622,76.14526,0,0,0
79688,2003-03-01,29.27172,77.64049,0,0,0
79725,2003-03-01,19.54768,79.18828,0,0,0
79729,2003-03-01,18.45949,79.33296,0,0,0
79739,2003-03-01,15.70342,79.67846,0,0,0
79775,2003-03-01,35.72421,-76.02369,8,0,1
79784,2003-03-01,40.09609,-74.86205,22,0,7
79799,2003-03-01,43.66146,-73.73979,11,0,1
79809,2003-03-01,46.23257,-72.80833,3,0,0
79859,2003-03-01,57.66329,-66.6951,0,10,2
79865,2003-03-01,58.94974,-65.69545,0,0,0
79880,2003-03-01,67.28032,55.99251,0,8,2
79916,2003-03-01,60.01078,64.79887,0,2,0
79945,2003-03-01,53.72513,69.27444,0,0,0
79954,2003-03-01,51.71525,70.3693,0,0,0
79966,2003-03-01,48.99584,71.66681,0,0,0
79972,2003-03-01,47.61964,72.25532,0,0,0
79991,2003-03-01,43.19005,73.89869,0,0,0
80012,2003-03-01,38.16592,75.40082,0,0,0
80013,2003-03-01,37.92321,75.46554,0,0,0
80053,2003-03-01,27.93514,77.66091,0,0,0
80088,2003-03-01,18.68031,79.10717,0,0,0
80119,2003-03-01,7.63315,80.36883,16,0,7
80134,2003-03-01,24.76688,-77.99287,0,0,0
80208,2003-03-01,55.61952,-67.70284,0,18,3
80223,2003-03-01,58.85272,-65.31283,0,0,0
80240,2003-03-01,67.71602,54.53013,0,8,2
80257,2003-03-01,64.42563,59.56027,1,9,2
80268,2003-03-01,62.19888,62.1759,1,19,3
80281,2003-03-01,59.48876,64.77607,0,1,0
80295,2003-03-01,56.48995,67.10945,0,0,0
80311,2003-03-01,52.97476,69.3193,0,0,0
80315,2003-03-01,52.0825,69.80941,0,0,0
80317,2003-03-01,51.63444,70.0462,0,0,0
80354,2003-03-01,43.12136,73.62645,0,0,0
80358,2003-03-01,42.17594,73.94001,0,0,0
80366,2003-03-01,40.27023,74.53328,0,0,0
80369,2003-03-01,39.55042,74.74488,0,0,0
80373,2003-03-01,38.58623,75.01836,0,0,0
80382,2003-03-01,36.39789,75.59997,0,0,0
80424,2003-03-01,25.55033,77.86095,0,0,0
80436,2003-03-01,22.39329,78.3722,5,0,1
80451,2003-03-01,18.3548,78.95445,0,0,0
80466,2003-03-01,14.20284,79.48179,21,0,7
80492,2003-03-01,21.27201,-78.3376,19,0,7
80572,2003-03-01,56.61386,-66.59531,0,9,2
80578,2003-03-01,57.90286,-65.62353,0,0,0
80581,2003-03-01,58.54203,-65.1087,0,0,0
80624,2003-03-01,63.10634,60.61584,0,4,2
80652,2003-03-01,57.2601,66.11872,0,0,0
80670,2003-03-01,53.33344,68.73094,0,0,0
80701,2003-03-01,46.3179,72.13991,0,0,0
80712,2003-03-01,43.75655,73.1083,0,0,0
80720,2003-03-01,41.87029,73.75085,0,0,0
80735,2003-03-01,38.27938,74.83554,0,0,0
80763,2003-03-01,31.37727,76.52218,0,0,0
80788,2003-03-01,24.97218,77.74413,0,0,0
80811,2003-03-01,18.84564,78.69007,12,0,1
80860,2003-03-01,40.61286,-73.8693,0,0,0
80905,2003-03-01,51.02124,-69.64166,0,27,3
80909,2003-03-01,51.91539,-69.16091,0,26,3
80911,2003-03-01,52.36048,-68.91231,1,21,3
80964,2003-03-01,67.81446,52.89576,0,8,2
80971,2003-03-01,66.51069,55.2348,0,7,2
80991,2003-03-01,62.58838,60.66816,0,18,3
80998,2003-03-01,61.15937,62.22038,1,12,2
81039,2003-03-01,52.36048,68.91231,0,0,0
81060,2003-03-01,47.62227,71.2692,0,0,0
81076,2003-03-01,43.91886,72.74905,0,0,0
81080,2003-03-01,42.98056,73.08423,0,0,0
81099,2003-03-01,38.45472,74.51751,0,0,0
81109,2003-03-01,36.02578,75.18058,0,0,0
81146,2003-03-01,26.73251,77.21478,0,0,0
81152,2003-03-01,25.17586,77.494,0,0,0
81159,2003-03-01,23.3405,77.80494,0,0,0
81194,2003-03-01,13.81571,79.15587,0,0,0
81209,2003-03-01,7.47881,79.86331,10,0,1
81218,2003-03-01,21.69331,-77.86317,48,0,6
81247,2003-03-01,47.08614,-71.17529,0,0,0
81255,2003-03-01,48.91008,-70.34617,13,0,7
81256,2003-03-01,49.13663,-70.23758,16,0,7
81270,2003-03-01,52.27415,-68.58703,6,25,5
81286,2003-03-01,55.77769,-66.34868,0,10,2
81290,2003-03-01,56.63885,-65.71853,0,4,2
81330,2003-03-01,66.00075,55.40771,0,7,2
81370,2003-03-01,57.91872,64.71203,0,0,0
81428,2003-03-01,45.01004,72.03086,0,0,0
81445,2003-03-01,41.01894,73.45701,0,0,0
81520,2003-03-01,22.22504,77.77817,0,0,0
81531,2003-03-01,19.27731,78.23171,0,0,0
81533,2003-03-01,18.73509,78.31063,0,0,0
81544,2003-03-01,15.71632,78.72667,20,0,7
81557,2003-03-01,12.06332,79.18216,0,0,0
81562,2003-03-01,10.6317,79.34781,9,0,1
81563,2003-03-01,10.3435,79.38035,13,0,7
81638,2003-03-01,56.32724,-65.52384,0,5,2
81662,2003-03-01,75.34186,-19.83213,0,0,0
81670,2003-03-01,67.35277,52.32641,0,8,2
81686,2003-03-01,64.33539,57.29526,0,4,2
81692,2003-03-01,63.15638,58.86968,0,15,3
81710,2003-03-01,59.49575,62.86009,13,2,7
81756,2003-03-01,49.50607,69.7108,0,0,0
81773,2003-03-01,45.62812,71.47065,0,0,0
81809,2003-03-01,37.11081,74.3675,0,0,0
81847,2003-03-01,27.64188,76.59742,0,0,0
81868,2003-03-01,22.16708,77.58074,0,0,0
81940,2003-03-01,45.31949,-71.28373,0,0,0
81946,2003-03-01,46.69872,-70.69553,3,0,0
82002,2003-03-01,67.21152,-51.87481,0,0,0
82070,2003-03-01,56.22898,65.17065,0,0,0
82077,2003-03-01,54.72266,66.26412,0,0,0
82088,2003-03-01,52.31838,67.80971,0,0,0
82168,2003-03-01,33.37008,75.09919,0,0,0
82170,2003-03-01,32.87444,75.22043,0,0,0
82201,2003-03-01,24.99811,76.8796,0,0,0
82203,2003-03-01,24.47662,76.97416,0,0,0
82222,2003-03-01,19.43289,77.80983,5,0,1
82230,2003-03-01,17.25738,78.13092,0,0,0
82242,2003-03-01,13.93082,78.58243,0,0,0
82243,2003-03-01,13.64999,78.61854,0,0,0
82257,2003-03-01,0.27463,-79.88094,40,0,4
82279,2003-03-01,43.38623,-71.74522,6,0,1
82351,2003-03-01,67.06882,-51.42875,0,0,0
82464,2003-03-01,46.38922,70.50947,0,0,0
82489,2003-03-01,40.56556,72.75853,0,0,0
82515,2003-03-01,34.28993,74.61793,0,0,0
82518,2003-03-01,33.55081,74.80759,0,0,0
82522,2003-03-01,32.56029,75.05347,0,0,0
82568,2003-03-01,20.7172,77.40667,0,0,0
82591,2003-03-01,14.43352,78.32927,0,0,0
82634,2003-03-01,44.00573,-71.20011,10,0,1
82636,2003-03-01,44.46874,-71.01237,13,0,7
82651,2003-03-01,47.89935,-69.48068,14,0,7
82683,2003-03-01,55.60224,-64.79887,0,6,2
82685,2003-03-01,56.02846,-64.4703,0,0,0
82702,2003-03-01,67.10299,-50.63068,0,0,0
82724,2003-03-01,66.20217,52.36474,0,9,2
82742,2003-03-01,62.7904,57.63906,1,8,2
82764,2003-03-01,58.34205,62.5109,0,1,0
82781,2003-03-01,54.74494,65.43283,0,0,0
82784,2003-03-01,54.09781,65.88897,0,0,0
82787,2003-03-01,53.44721,66.32946,0,0,0
82824,2003-03-01,45.16078,70.7239,0,0,0
82889,2003-03-01,29.48853,75.52971,0,0,0
82901,2003-03-01,26.42754,76.17135,0,0,0
82917,2003-03-01,22.25235,76.94475,0,0,0
82929,2003-03-01,19.04444,77.47119,0,0,0
82963,2003-03-01,9.54207,78.75852,17,0,7
82989,2003-03-01,43.69457,-71.02112,10,0,1
83005,2003-03-01,47.36171,-69.40767,2,0,0
83007,2003-03-01,47.81409,-69.18735,9,0,1
83023,2003-03-01,52.04283,-66.84691,0,24,3
83055,2003-03-01,66.42183,-51.25403,2,0,0
83059,2003-03-01,73.2988,-28.30075,0,0,0
83062,2003-03-01,73.61182,-26.21137,0,0,0
83079,2003-03-01,65.69618,52.59464,0,9,2
83087,2003-03-01,64.20463,55.04934,0,3,2
83091,2003-03-01,63.44062,56.17384,0,5,2
83101,2003-03-01,61.48374,58.7223,0,23,3
83133,2003-03-01,54.86035,64.93799,0,0,0
83159,2003-03-01,49.16307,68.49856,0,0,0
83226,2003-03-01,33.41469,74.34859,0,0,0
83231,2003-03-01,32.17752,74.66308,0,0,0
83250,2003-03-01,27.38986,75.7533,0,0,0
83287,2003-03-01,17.62694,77.4919,7,0,1
83297,2003-03-01,14.87357,77.89232,0,0,0
83308,2003-03-01,11.78004,78.30459,0,0,0
83324,2003-03-01,9.13534,-78.45147,36,0,4
83333,2003-03-01,21.33294,-76.69082,22,0,7
83339,2003-03-01,42.68545,-71.1209,9,0,1
83351,2003-03-01,45.45589,-69.96608,13,0,7
83353,2003-03-01,45.91294,-69.7603,7,0,1
83363,2003-03-01,48.17792,-68.66774,0,0,0
83384,2003-03-01,53.68617,-65.37643,0,21,3
83397,2003-03-01,56.87507,-62.90444,0,0,0
83412,2003-03-01,73.40716,-25.86635,0,0,0
83444,2003-03-01,62.5393,56.83677,2,5,2
83461,2003-03-01,59.1498,60.78075,3,1,0
83477,2003-03-01,55.82266,63.77803,0,0,0
83518,2003-03-01,46.82301,69.33639,0,0,0
83529,2003-03-01,44.30739,70.46335,0,0,0
83542,2003-03-01,41.2822,71.65146,0,0,0
83543,2003-03-01,41.04716,71.7371,0,0,0
83549,2003-03-01,39.62983,72.23514,0,0,0
83553,2003-03-01,38.6782,72.55281,0,0,0
83567,2003-03-01,35.30415,73.58276,0,0,0
83583,2003-03-01,31.36272,74.62375,0,0,0
83597,2003-03-01,27.83479,75.43423,0,0,0
83645,2003-03-01,15.09118,77.67222,0,0,0
83646,2003-03-01,14.81347,77.71168,0,0,0
83675,2003-03-01,18.31929,-76.99095,24,0,7
83694,2003-03-01,45.37187,-69.68717,15,0,7
83707,2003-03-01,48.31377,-68.25741,18,0,7
83708,2003-03-01,48.53765,-68.13946,32,0,4
83719,2003-03-01,51.63444,-66.35098,1,24,3
83816,2003-03-01,57.18392,62.1857,2,0,0
83841,2003-03-01,51.85288,66.21262,0,0,0
83845,2003-03-01,50.97684,66.75709,0,0,0
83851,2003-03-01,49.65175,67.53098,0,0,0
83880,2003-03-01,43.06974,70.66987,0,0,0
83887,2003-03-01,41.43819,71.30501,0,0,0
83896,2003-03-01,39.31615,72.06471,0,0,0
83978,2003-03-01,18.31929,76.99095,0,0,0
84024,2003-03-01,20.40696,-76.44281,3,0,0
84025,2003-03-01,20.67359,-76.39634,0,0,0
84038,2003-03-01,45.51471,-69.30455,11,0,1
84055,2003-03-01,50.22227,-66.84491,0,0,0
84057,2003-03-01,50.66236,-66.58155,1,0,0
84075,2003-03-01,54.9784,-63.60248,0,9,2
84107,2003-03-01,66.3344,49.27946,0,7,2
84138,2003-03-01,60.52314,58.2764,1,8,2
84146,2003-03-01,58.91881,60.04639,0,0,0
84157,2003-03-01,56.65821,62.20486,0,0,0
84159,2003-03-01,56.24095,62.5669,0,0,0
84172,2003-03-01,53.48595,64.72227,0,0,0
84184,2003-03-01,50.88186,66.44774,0,0,0
84210,2003-03-01,45.05836,69.51298,0,0,0
84222,2003-03-01,42.29154,70.68364,0,0,0
84224,2003-03-01,41.82564,70.86635,0,0,0
84227,2003-03-01,41.12424,71.13426,0,0,0
84232,2003-03-01,39.94841,71.56505,0,0,0
84243,2003-03-01,37.33135,72.44893,0,0,0
84302,2003-03-01,22.5267,76.0622,0,0,0
84303,2003-03-01,22.26337,76.11092,0,0,0
84333,2003-03-01,14.13378,77.43142,0,0,0
84437,2003-03-01,72.97621,-23.49856,0,0,0
84464,2003-03-01,62.72452,54.85132,0,9,2
84468,2003-03-01,61.96021,55.9228,4,10,2
84473,2003-03-01,60.98975,57.18365,0,24,3
84505,2003-03-01,54.44945,63.60006,0,0,0
84607,2003-03-01,30.90369,74.02321,0,0,0
84615,2003-03-01,28.89823,74.51149,0,0,0
84645,2003-03-01,21.14025,76.10881,0,0,0
84715,2003-03-01,44.42898,-69.17145,10,0,1
84718,2003-03-01,45.113,-68.8565,10,0,1
84728,2003-03-01,47.37022,-67.73793,1,0,0
84741,2003-03-01,51.34172,-65.41513,1,22,3
84742,2003-03-01,51.55876,-65.27268,2,22,3
84764,2003-03-01,56.64288,-61.32685,0,0,0
84799,2003-03-01,63.70968,52.73359,0,3,2
84824,2003-03-01,58.8836,59.10831,0,15,3
84862,2003-03-01,50.90646,65.69545,0,0,0
84929,2003-03-01,35.49348,72.49914,0,0,0
84934,2003-03-01,34.27973,72.8618,0,0,0
84940,2003-03-01,32.8111,73.2782,0,0,0
84950,2003-03-01,30.33322,73.93011,0,0,0
84953,2003-03-01,29.58232,74.11615,0,0,0
84967,2003-03-01,26.03006,74.93151,0,0,0
84983,2003-03-01,21.86763,75.76854,0,0,0
85004,2003-03-01,16.22003,76.73797,0,0,0
85006,2003-03-01,15.67025,76.82358,0,0,0
85039,2003-03-01,1.96953,-78.40375,7,0,1
85044,2003-03-01,7.95499,-77.71334,3,0,0
85099,2003-03-01,55.9096,-61.54298,5,0,1
85115,2003-03-01,67.21496,45.0,5,9,2
85120,2003-03-01,66.38749,46.94808,0,6,2
85144,2003-03-01,62.07742,54.62525,12,5,7
85152,2003-03-01,60.54027,56.67878,0,13,2
85169,2003-03-01,57.14467,60.40342,0,0,0
85174,2003-03-01,56.11666,61.35867,8,0,1
85178,2003-03-01,55.28559,62.08309,1,0,0
85198,2003-03-01,51.02476,65.24846,0,0,0
85219,2003-03-01,46.38086,67.9169,0,0,0
85227,2003-03-01,44.56949,68.79484,0,0,0
85327,2003-03-01,19.943,75.91613,0,0,0
85360,2003-03-01,10.84114,77.33687,0,0,0
85369,2003-03-01,8.2466,77.67669,7,0,1
85382,2003-03-01,7.89096,-77.54565,0,0,0
85388,2003-03-01,44.25287,-68.62938,1,0,0
85417,2003-03-01,51.7876,-64.35899,2,21,3
85429,2003-03-01,54.33824,-62.44719,0,11,2
85454,2003-03-01,66.39635,46.16914,0,5,2
85458,2003-03-01,65.72313,47.65419,0,4,2
85527,2003-03-01,52.21693,64.0577,0,0,0
85549,2003-03-01,47.40756,67.04591,0,0,0
85580,2003-03-01,40.32838,70.29202,0,0,0
85595,2003-03-01,36.78065,71.56505,0,0,0
85624,2003-03-01,29.68793,73.62312,0,0,0
85629,2003-03-01,28.43223,73.9336,0,0,0
85630,2003-03-01,28.17987,73.99432,0,0,0
85633,2003-03-01,27.42034,74.17384,0,0,0
85646,2003-03-01,24.08498,74.90842,0,0,0
85662,2003-03-01,19.87555,75.72581,0,0,0
85679,2003-03-01,15.26395,76.50426,0,0,0
85715,2003-03-01,7.53383,-77.41555,1,0,0
85725,2003-03-01,45.07029,-67.92471,13,0,7
85747,2003-03-01,51.03816,-64.49306,0,19,3
85767,2003-03-01,55.26924,-61.23884,0,0,0
85772,2003-03-01,63.82405,-50.64055,0,0,0
85814,2003-03-01,60.66676,55.44562,0,13,2
85819,2003-03-01,59.69905,56.66877,0,13,2
85844,2003-03-01,54.64594,61.77466,0,0,0
85894,2003-03-01,43.70745,68.57132,0,0,0
85899,2003-03-01,42.5619,69.0832,0,0,0
85903,2003-03-01,41.63904,69.47616,0,0,0
85912,2003-03-01,39.54179,70.3106,0,0,0
85941,2003-03-01,32.58503,72.60398,0,0,0
85973,2003-03-01,24.53218,74.59862,0,0,0
86103,2003-03-01,64.0309,-49.61635,0,0,0
86133,2003-03-01,62.95769,51.49077,0,4,2
86137,2003-03-01,62.22551,52.66047,1,6,2
86139,2003-03-01,61.85473,53.22281,0,11,2
86155,2003-03-01,58.78762,57.2396,7,14,9
86160,2003-03-01,57.79619,58.33925,0,1,0
86193,2003-03-01,50.9346,64.18879,0,0,0
86249,2003-03-01,38.28107,70.50262,0,0,0
86254,2003-03-01,37.09579,70.9249,0,0,0
86276,2003-03-01,31.77079,72.5907,0,0,0
86283,2003-03-01,30.03771,73.0631,0,0,0
86284,2003-03-01,29.78855,73.12857,0,0,0
86305,2003-03-01,24.46054,74.39786,0,0,0
86322,2003-03-01,20.00434,75.29645,0,0,0
86351,2003-03-01,12.06286,76.6158,0,0,0
86387,2003-03-01,19.93403,-75.10653,2,0,0
86408,2003-03-01,48.87972,-65.15761,0,0,0
86415,2003-03-01,51.47253,-63.43495,0,19,3
86416,2003-03-01,51.68591,-63.28134,1,20,3
86438,2003-03-01,70.95897,-26.86981,0,0,0
86447,2003-03-01,70.30111,30.39872,12,0,1
86457,2003-03-01,67.92748,39.5794,16,7,7
86469,2003-03-01,64.9149,47.2026,1,4,2
86498,2003-03-01,59.63319,55.71312,0,13,2
86505,2003-03-01,58.26693,57.33909,4,7,2
86511,2003-03-01,57.0728,58.62699,0,0,0
86583,2003-03-01,41.46363,68.96248,0,0,0
86586,2003-03-01,40.76961,69.25392,11,0,1
86597,2003-03-01,38.19695,70.25939,0,0,0
86598,2003-03-01,37.96089,70.34617,0,0,0
86604,2003-03-01,36.53685,70.85186,0,0,0
86611,2003-03-01,34.85869,71.41103,0,0,0
86656,2003-03-01,23.61174,74.36568,0,0,0
86667,2003-03-01,20.73,74.9536,0,0,0
86668,2003-03-01,20.46517,75.00492,0,0,0
86684,2003-03-01,16.15908,75.78172,0,0,0
86697,2003-03-01,12.55808,76.35708,8,0,1
86705,2003-03-01,10.29211,76.68898,35,0,4
86707,2003-03-01,9.7193,76.76949,28,0,4
86737,2003-03-01,8.49807,-76.75948,17,0,7
86764,2003-03-01,51.15185,-63.28337,0,16,3
86778,2003-03-01,54.09781,-60.98092,0,11,2
86784,2003-03-01,62.84573,-50.44033,0,0,0
86808,2003-03-01,68.86334,35.39479,0,16,3
86814,2003-03-01,68.0375,38.29016,0,10,2
86861,2003-03-01,59.30843,55.60115,0,18,3
86877,2003-03-01,56.14531,59.10263,0,0,0
86893,2003-03-01,52.84607,62.01076,0,0,0
86907,2003-03-01,49.86319,64.16947,0,0,0
86911,2003-03-01,48.99584,64.73036,0,0,0
86955,2003-03-01,39.05125,69.65866,0,0,0
86963,2003-03-01,37.16644,70.36322,0,0,0
86969,2003-03-01,35.73732,70.86159,0,0,0
86978,2003-03-01,33.56837,71.56505,0,0,0
87022,2003-03-01,22.49789,74.38901,0,0,0
87057,2003-03-01,13.04971,76.09557,0,0,0
87111,2003-03-01,46.47931,-65.88315,2,0,0
87142,2003-03-01,54.39457,-60.30084,1,14,2
87175,2003-03-01,68.40926,36.02737,0,14,2
87185,2003-03-01,66.98361,40.60129,0,11,2
87188,2003-03-01,66.21866,42.67847,0,10,2
87277,2003-03-01,49.10953,64.30081,0,0,0
87298,2003-03-01,44.46998,66.9544,0,0,0
87299,2003-03-01,44.24483,67.0679,0,0,0
87304,2003-03-01,43.11346,67.61986,0,0,0
87315,2003-03-01,40.59183,68.74949,10,0,1
87324,2003-03-01,38.49551,69.59577,0,0,0
87328,2003-03-01,37.55421,69.95151,0,0,0
87359,2003-03-01,30.05411,72.34987,0,0,0
87363,2003-03-01,29.05893,72.61945,0,0,0
87367,2003-03-01,28.05718,72.88116,0,0,0
87388,2003-03-01,22.68522,74.13841,0,0,0
87427,2003-03-01,12.13906,76.05076,18,0,7
87451,2003-03-01,4.2365,-76.96814,7,0,1
87463,2003-03-01,7.77949,-76.50426,13,0,7
87476,2003-03-01,46.82107,-65.35322,0,0,0
87487,2003-03-01,51.1469,-62.52557,1,0,0
87521,2003-03-01,69.59236,29.98164,16,31,8
87557,2003-03-01,64.10392,46.7788,1,4,2
87559,2003-03-01,63.7648,47.45904,1,4,2
87560,2003-03-01,63.59377,47.7927,0,3,2
87563,2003-03-01,63.07498,48.76853,0,3,2
87568,2003-03-01,62.19222,50.31454,10,5,7
87584,2003-03-01,59.23292,54.65989,1,2,0
87592,2003-03-01,57.68651,56.53462,8,2,1
87631,2003-03-01,49.65175,63.58111,0,0,0
87651,2003-03-01,45.26906,66.21797,0,0,0
87654,2003-03-01,44.59814,66.5713,0,0,0
87664,2003-03-01,42.33712,67.68055,0,0,0
87673,2003-03-01,40.27023,68.59681,15,0,7
87705,2003-03-01,32.67612,71.34211,0,0,0
87729,2003-03-01,26.71861,72.99205,0,0,0
87732,2003-03-01,25.95704,73.17859,0,0,0
87777,2003-03-01,14.02222,75.56402,0,0,0
87781,2003-03-01,12.90953,75.7444,5,0,1
87787,2003-03-01,11.22248,76.00683,29,0,4
87793,2003-03-01,0.82146,-77.20997,0,0,0
87806,2003-03-01,4.76454,-76.73089,0,0,0
87867,2003-03-01,70.03835,26.27421,7,22,5
87879,2003-03-01,68.67962,32.84505,2,31,10
87885,2003-03-01,67.90271,35.81116,0,14,2
87909,2003-03-01,63.94495,46.41442,1,2,0
87918,2003-03-01,62.39731,49.34746,1,4,2
88003,2003-03-01,45.17022,65.94747,0,0,0
88010,2003-03-01,43.60203,66.76384,0,0,0
88019,2003-03-01,41.55839,67.73942,0,0,0
88026,2003-03-01,39.94784,68.44598,0,0,0
88056,2003-03-01,32.83643,71.04352,0,0,0
88057,2003-03-01,32.59344,71.11976,0,0,0
88062,2003-03-01,31.37259,71.49225,0,0,0
88082,2003-03-01,26.38743,72.8501,0,0,0
88090,2003-03-01,24.34562,73.34058,0,0,0
88108,2003-03-01,19.64371,74.35022,0,0,0
88110,2003-03-01,19.11155,74.45508,0,0,0
88128,2003-03-01,14.22709,75.34051,25,0,15
88135,2003-03-01,12.27836,75.65876,10,0,1
88167,2003-03-01,8.21837,-76.08903,0,0,0
88173,2003-03-01,44.17801,-66.1551,11,0,1
88204,2003-03-01,62.2455,-48.99091,1,0,0
88224,2003-03-01,68.23637,33.52447,0,31,10
88245,2003-03-01,64.92537,43.5312,0,3,2
88283,2003-03-01,58.19785,54.94057,0,3,2
88298,2003-03-01,55.25134,58.19467,0,0,0
88324,2003-03-01,49.86319,62.70043,0,0,0
88331,2003-03-01,48.3598,63.71859,0,0,0
88350,2003-03-01,44.17801,66.1551,0,0,0
88355,2003-03-01,43.05396,66.72709,0,0,0
88378,2003-03-01,37.76092,69.0544,0,0,0
88417,2003-03-01,28.32134,72.1213,0,0,0
88471,2003-03-01,14.15436,75.16309,22,0,7
88482,2003-03-01,0.37042,-76.93346,0,0,0
88496,2003-03-01,4.62215,-76.40727,0,0,0
88527,2003-03-01,50.81091,-61.63095,0,0,0
88548,2003-03-01,68.41408,-31.68636,0,0,0
88562,2003-03-01,68.99409,29.0546,0,22,3
88578,2003-03-01,66.98701,36.9829,0,7,2
88588,2003-03-01,65.07122,42.4142,3,4,2
88590,2003-03-01,64.75741,43.17591,0,3,2
88598,2003-03-01,63.45748,46.04162,2,2,0
88601,2003-03-01,62.95281,47.04541,0,1,0
88612,2003-03-01,61.03092,50.42523,0,1,0
88665,2003-03-01,50.60014,61.78983,0,0,0
88739,2003-03-01,33.87442,70.20112,0,0,0
88743,2003-03-01,32.90983,70.52071,0,0,0
88769,2003-03-01,26.48203,72.3777,0,0,0
88779,2003-03-01,23.93303,73.00368,0,0,0
88787,2003-03-01,21.86094,73.4742,0,0,0
88791,2003-03-01,20.81348,73.70009,8,0,1
88792,2003-03-01,20.5504,73.75562,1,0,0
88796,2003-03-01,19.4931,73.97413,1,0,0
88824,2003-03-01,0.29813,-76.77778,0,0,0
88869,2003-03-01,45.9697,-64.5108,32,0,4
88881,2003-03-01,51.74102,-60.51109,0,16,3
88907,2003-03-01,69.32065,26.00334,3,13,2
88912,2003-03-01,68.68207,29.29136,2,27,3
88922,2003-03-01,67.47053,34.33021,14,28,8
88923,2003-03-01,67.3401,34.80401,4,23,5
88927,2003-03-01,66.80281,36.64565,0,6,2
88951,2003-03-01,62.79428,46.69465,0,3,2
88968,2003-03-01,59.79588,51.74558,0,13,2
89008,2003-03-01,51.94848,60.34089,0,0,0
89028,2003-03-01,47.71249,63.43495,0,0,0
89060,2003-03-01,40.35863,67.40078,9,0,1
89118,2003-03-01,26.40129,72.17383,0,0,0
89126,2003-03-01,24.36704,72.68319,0,0,0
89149,2003-03-01,18.35153,74.0017,0,0,0
89174,2003-03-01,0.84231,-76.54799,0,0,0
89202,2003-03-01,9.15106,-75.41569,0,0,0
89207,2003-03-01,10.57575,-75.19358,18,0,7
89278,2003-03-01,66.75332,35.86285,0,9,2
89310,2003-03-01,61.08591,49.15385,0,12,2
89317,2003-03-01,59.83292,51.13725,0,10,2
89327,2003-03-01,57.97806,53.70222,0,4,2
89345,2003-03-01,54.47386,57.64215,3,0,0
89372,2003-03-01,48.89051,62.28631,0,0,0
89443,2003-03-01,32.73673,70.07718,0,0,0
89451,2003-03-01,30.79211,70.69919,0,0,0
89466,2003-03-01,27.07465,71.76992,0,0,0
89491,2003-03-01,20.65795,73.31973,9,0,1
89494,2003-03-01,19.86801,73.48867,0,0,0
89540,2003-03-01,6.17638,-75.67727,0,0,0
89600,2003-03-01,69.46177,22.03622,3,3,2
89607,2003-03-01,68.80807,26.01678,5,19,5
89625,2003-03-01,66.69945,35.08347,0,25,3
89634,2003-03-01,64.09173,42.51045,0,4,2
89695,2003-03-01,52.93796,58.6713,0,0,0
89715,2003-03-01,48.778,62.00285,0,0,0
89753,2003-03-01,40.39414,66.8014,0,0,0
89754,2003-03-01,40.16569,66.9068,0,0,0
89777,2003-03-01,34.80358,69.10223,0,0,0
89829,2003-03-01,21.88483,72.83808,8,0,1
89889,2003-03-01,9.57175,-74.98987,19,0,7
89945,2003-03-01,68.07903,28.42121,8,25,5
89984,2003-03-01,60.42865,49.06336,0,1,0
90008,2003-03-01,55.98325,55.13425,0,0,0
90015,2003-03-01,54.61453,56.61852,0,0,0
90042,2003-03-01,49.08785,61.41528,0,0,0
90043,2003-03-01,48.87635,61.56883,0,0,0
90051,2003-03-01,47.16827,62.74467,0,0,0
90061,2003-03-01,44.99436,64.09349,0,0,0
90066,2003-03-01,43.89178,64.72227,0,0,0
90093,2003-03-01,37.5324,67.77243,0,0,0
90111,2003-03-01,33.28091,69.38841,0,0,0
90134,2003-03-01,27.6574,71.15187,0,0,0
90145,2003-03-01,24.88806,71.89624,0,0,0
90198,2003-03-01,4.25073,-75.60215,0,0,0
90201,2003-03-01,5.14112,-75.47752,0,0,0
90245,2003-03-01,52.68849,-58.06931,0,13,2
90267,2003-03-01,68.29506,26.02959,8,20,5
90294,2003-03-01,62.31415,45.0,0,3,2
90300,2003-03-01,61.31143,46.93059,0,12,2
90311,2003-03-01,59.38846,50.13976,0,1,0
90357,2003-03-01,50.43623,60.00726,0,0,0
90410,2003-03-01,38.82377,66.93848,0,0,0
90421,2003-03-01,36.27017,68.01332,0,0,0
90440,2003-03-01,31.74576,69.66077,0,0,0
90483,2003-03-01,18.8358,73.09665,26,0,15
90495,2003-03-01,15.61499,73.74725,8,0,1
90497,2003-03-01,0.54072,-75.92491,0,0,0
90501,2003-03-01,1.76498,-75.7674,0,0,0
90508,2003-03-01,3.8755,-75.4833,0,0,0
