index,start_date,lat,lon,fw_fw_06_swe_-2,swe_swe_average_-2,clusteringLabel
67625,2006-06-01,22.10819,85.55485,22,255,3
67631,2006-06-01,20.47464,85.64678,28,255,4
67660,2006-06-01,32.60608,-84.59305,0,255,0
67677,2006-06-01,36.91088,-84.18902,0,255,0
67680,2006-06-01,37.66169,-84.11139,0,255,0
67704,2006-06-01,43.58182,-83.40712,34,255,5
67709,2006-06-01,46.97033,-82.9131,17,255,3
67710,2006-06-01,47.21069,-82.87498,41,255,6
67759,2006-06-01,82.50102,-46.21887,19,255,3
67780,2006-06-01,67.60401,76.52684,11,255,2
67813,2006-06-01,60.12365,79.8907,1,255,0
67820,2006-06-01,58.51145,80.4011,0,255,0
67834,2006-06-01,55.26068,81.28254,0,255,0
67838,2006-06-01,54.32531,81.50562,0,255,0
67843,2006-06-01,53.15188,81.76903,0,255,0
67905,2006-06-01,38.16084,84.05848,0,255,0
67936,2006-06-01,30.29007,84.78507,0,255,0
67938,2006-06-01,29.77168,84.82591,0,255,0
67943,2006-06-01,28.46955,84.92527,0,255,0
67986,2006-06-01,14.57919,-85.57303,0,255,0
68007,2006-06-01,34.1103,-84.21761,0,255,0
68016,2006-06-01,36.38301,-83.991,26,255,4
68028,2006-06-01,39.37694,-83.6598,0,255,0
68038,2006-06-01,42.08744,-83.3226,2,255,0
68066,2006-06-01,50.99445,-81.86989,28,255,4
68072,2006-06-01,52.41135,-81.57303,1,255,0
68082,2006-06-01,67.54937,-75.96375,0,255,0
68117,2006-06-01,67.77222,75.82194,18,255,3
68123,2006-06-01,66.43181,76.63307,41,255,6
68126,2006-06-01,65.75875,77.00538,32,255,5
68133,2006-06-01,64.1812,77.79953,18,255,3
68135,2006-06-01,63.72871,78.00916,36,255,5
68136,2006-06-01,63.50218,78.11134,39,255,6
68156,2006-06-01,58.93255,79.84573,21,255,3
68189,2006-06-01,51.2311,81.82187,0,255,0
68222,2006-06-01,43.30939,83.15722,0,255,0
68227,2006-06-01,42.08744,83.3226,0,255,0
68232,2006-06-01,40.85926,83.4802,0,255,0
68239,2006-06-01,39.12896,83.68879,0,255,0
68245,2006-06-01,37.63537,83.85728,0,255,0
68254,2006-06-01,35.37591,84.09386,0,255,0
68260,2006-06-01,33.85626,84.24174,0,255,0
68266,2006-06-01,32.3254,84.38242,0,255,0
68332,2006-06-01,15.68868,-85.32935,23,255,3
68333,2006-06-01,30.24078,-84.33443,1,255,0
68341,2006-06-01,32.29969,-84.14995,0,255,0
68350,2006-06-01,34.59106,-83.92754,26,255,4
68351,2006-06-01,34.8441,-83.90179,7,255,1
68370,2006-06-01,39.59645,-83.36748,0,255,0
68404,2006-06-01,50.24931,-81.68235,28,255,4
68498,2006-06-01,58.19954,79.65835,0,255,0
68524,2006-06-01,52.14027,81.28025,0,255,0
68544,2006-06-01,47.3879,82.22086,0,255,0
68547,2006-06-01,46.66769,82.34483,0,255,0
68570,2006-06-01,41.07657,83.17885,0,255,0
68609,2006-06-01,31.27292,84.24366,16,255,2
68611,2006-06-01,30.75753,84.28941,0,255,0
68619,2006-06-01,28.68215,84.46536,0,255,0
68624,2006-06-01,27.37338,84.56995,16,255,2
68630,2006-06-01,25.79044,84.69037,0,255,0
68640,2006-06-01,23.12043,84.87965,13,255,2
68648,2006-06-01,20.95398,85.02164,8,255,1
68667,2006-06-01,14.24905,-85.22112,0,255,0
68696,2006-06-01,35.82534,-83.55047,13,255,2
68723,2006-06-01,43.24848,-82.59308,13,255,2
68743,2006-06-01,50.45086,-81.30449,12,255,2
68752,2006-06-01,62.04429,-77.77488,2,255,0
68769,2006-06-01,70.07735,-72.80146,1,255,0
68772,2006-06-01,70.73191,-72.20401,5,255,1
68847,2006-06-01,54.91355,80.2303,0,255,0
68865,2006-06-01,50.68755,81.25384,0,255,0
68883,2006-06-01,46.39436,82.08449,1,255,0
68955,2006-06-01,28.1341,84.28941,0,255,0
68957,2006-06-01,27.61035,84.33272,7,255,1
69019,2006-06-01,32.75624,-83.63382,0,255,0
69022,2006-06-01,33.52048,-83.55458,0,255,0
69063,2006-06-01,46.84051,-81.69654,9,255,1
69088,2006-06-01,61.31328,-77.61924,3,255,0
69096,2006-06-01,64.92327,-75.83783,6,255,1
69102,2006-06-01,68.91506,-73.12373,0,255,0
69124,2006-06-01,69.79041,72.3777,34,255,5
69137,2006-06-01,65.14708,75.70968,1,255,0
69148,2006-06-01,62.67327,77.00538,5,255,1
69160,2006-06-01,59.94607,78.17851,0,255,0
69197,2006-06-01,51.35876,80.7617,0,255,0
69208,2006-06-01,48.75243,81.32683,0,255,0
69242,2006-06-01,39.78374,82.80909,0,255,0
69250,2006-06-01,37.79907,83.06565,0,255,0
69278,2006-06-01,30.70387,83.83594,0,255,0
69329,2006-06-01,12.19395,-84.96806,0,255,0
69361,2006-06-01,34.25236,-83.23382,0,255,0
69370,2006-06-01,36.51919,-82.9682,0,255,0
69371,2006-06-01,36.76957,-82.9374,0,255,0
69374,2006-06-01,37.51898,-82.84336,0,255,0
69391,2006-06-01,42.69571,-82.1083,3,255,0
69412,2006-06-01,50.61202,-80.59266,7,255,1
69446,2006-06-01,72.30439,69.0151,22,255,3
69463,2006-06-01,68.62845,72.7185,21,255,3
69482,2006-06-01,63.52107,76.08312,26,255,4
69486,2006-06-01,62.62019,76.54131,12,255,2
69506,2006-06-01,58.06598,78.44899,0,255,0
69538,2006-06-01,50.61202,80.59266,0,255,0
69595,2006-06-01,36.26852,82.99873,0,255,0
69609,2006-06-01,32.72725,83.40008,1,255,0
69651,2006-06-01,21.69379,84.36932,38,255,6
69664,2006-06-01,10.71789,-84.86955,38,255,6
69675,2006-06-01,13.88879,-84.68969,0,255,0
69682,2006-06-01,21.93741,-84.14912,18,255,3
69685,2006-06-01,29.87136,-83.46103,5,255,1
69727,2006-06-01,40.45823,-82.17425,0,255,0
69733,2006-06-01,42.66132,-81.83019,1,255,0
69734,2006-06-01,42.90484,-81.7901,16,255,2
69765,2006-06-01,54.78644,-79.12855,10,255,2
69773,2006-06-01,60.07472,-77.23443,8,255,1
69780,2006-06-01,61.6626,-76.52218,0,255,0
69782,2006-06-01,62.11437,-76.30412,26,255,4
69799,2006-06-01,69.64712,-71.16157,12,255,2
69801,2006-06-01,70.07995,-70.7407,0,255,0
69816,2006-06-01,69.21292,71.56505,1,255,0
69826,2006-06-01,66.36094,73.82784,0,255,0
69864,2006-06-01,57.7887,78.13227,0,255,0
69890,2006-06-01,51.51456,80.03164,0,255,0
69893,2006-06-01,50.80811,80.20617,0,255,0
69901,2006-06-01,48.9148,80.64329,0,255,0
69939,2006-06-01,39.47224,82.31809,0,255,0
69989,2006-06-01,26.73996,83.75474,16,255,2
69992,2006-06-01,25.94865,83.82411,14,255,2
70002,2006-06-01,23.28497,84.04464,13,255,2
70030,2006-06-01,13.00419,-84.55967,0,255,0
70047,2006-06-01,30.61572,-83.15722,0,255,0
70090,2006-06-01,41.40507,-81.75367,27,255,4
70109,2006-06-01,47.92383,-80.53768,19,255,3
70113,2006-06-01,48.875,-80.32664,11,255,2
70130,2006-06-01,58.42665,-77.47119,0,255,0
70141,2006-06-01,60.92945,-76.39946,0,255,0
70199,2006-06-01,65.18932,74.0546,0,255,0
70201,2006-06-01,64.74494,74.33789,0,255,0
70202,2006-06-01,64.52237,74.47589,0,255,0
70218,2006-06-01,60.92945,76.39946,0,255,0
70235,2006-06-01,57.05078,77.98852,0,255,0
70237,2006-06-01,56.5905,78.15173,0,255,0
70256,2006-06-01,52.17642,79.50852,0,255,0
70260,2006-06-01,51.23748,79.75591,0,255,0
70307,2006-06-01,39.68513,82.01989,0,255,0
70313,2006-06-01,38.20033,82.23483,0,255,0
70355,2006-06-01,27.4983,83.46786,11,255,2
70365,2006-06-01,24.85922,83.70605,0,255,0
70369,2006-06-01,23.7924,83.79655,0,255,0
70377,2006-06-01,21.63844,83.96999,28,255,4
70384,2006-06-01,19.73037,84.11401,19,255,3
70392,2006-06-01,10.66373,-84.51781,32,255,5
70414,2006-06-01,29.81001,-83.01439,40,255,6
70429,2006-06-01,33.65091,-82.57888,38,255,6
70433,2006-06-01,34.66274,-82.45347,0,255,0
70435,2006-06-01,35.16678,-82.38918,0,255,0
70480,2006-06-01,48.35914,-80.12061,13,255,2
70565,2006-06-01,68.19694,71.18811,5,255,1
70574,2006-06-01,65.3462,73.40189,0,255,0
70580,2006-06-01,64.01471,74.2612,0,255,0
70582,2006-06-01,63.56885,74.52867,25,255,4
70583,2006-06-01,63.34556,74.65911,1,255,0
70598,2006-06-01,59.96822,76.38582,0,255,0
70641,2006-06-01,50.01685,79.72464,0,255,0
70676,2006-06-01,41.61353,81.44203,0,255,0
70677,2006-06-01,41.36901,81.48277,0,255,0
70747,2006-06-01,23.49515,83.61441,1,255,0
70752,2006-06-01,22.15032,83.72671,43,255,6
70759,2006-06-01,19.97555,83.89845,0,255,0
70776,2006-06-01,12.66079,-84.21761,0,255,0
70777,2006-06-01,12.94776,-84.19938,5,255,1
70782,2006-06-01,14.374,-84.10647,0,255,0
70799,2006-06-01,32.09059,-82.52844,0,255,0
70801,2006-06-01,32.60081,-82.4674,0,255,0
70813,2006-06-01,35.63522,-82.07926,0,255,0
70824,2006-06-01,38.37831,-81.68684,0,255,0
70877,2006-06-01,53.48595,-78.40782,10,255,2
70887,2006-06-01,58.32177,-76.66489,3,255,0
70901,2006-06-01,61.4921,-75.18654,0,255,0
70928,2006-06-01,69.62928,-69.14554,3,255,0
70930,2006-06-01,70.05654,-68.68209,20,255,3
70945,2006-06-01,68.12184,70.62586,0,255,0
70969,2006-06-01,62.16562,74.82708,3,255,0
70994,2006-06-01,56.49076,77.38637,0,255,0
71004,2006-06-01,54.1826,78.18685,0,255,0
71015,2006-06-01,51.61872,78.95906,0,255,0
71027,2006-06-01,48.79146,79.69515,0,255,0
71047,2006-06-01,44.00573,80.7274,0,255,0
71086,2006-06-01,34.37639,82.24571,0,255,0
71119,2006-06-01,25.85843,83.19095,16,255,2
71137,2006-06-01,21.03663,83.61583,7,255,1
71164,2006-06-01,14.34424,-83.92365,7,255,1
71170,2006-06-01,22.89688,-83.25441,25,255,4
71177,2006-06-01,29.74461,-82.56859,0,255,0
71199,2006-06-01,35.34872,-81.86989,0,255,0
71218,2006-06-01,40.06826,-81.15232,0,255,0
71356,2006-06-01,64.32821,73.00918,0,255,0
71357,2006-06-01,64.10696,73.15619,0,255,0
71368,2006-06-01,61.65606,74.62375,0,255,0
71375,2006-06-01,60.08095,75.43423,0,255,0
71380,2006-06-01,58.94888,75.96375,11,255,2
71382,2006-06-01,58.49447,76.16514,12,255,2
71422,2006-06-01,48.98435,79.32105,0,255,0
71430,2006-06-01,47.08484,79.77783,0,255,0
71434,2006-06-01,46.12945,79.99202,0,255,0
71458,2006-06-01,40.31384,81.11106,0,255,0
71481,2006-06-01,34.59375,81.97276,0,255,0
71500,2006-06-01,29.74461,82.56859,0,255,0
71504,2006-06-01,28.70794,82.68299,0,255,0
71525,2006-06-01,23.16529,83.23037,19,255,3
71533,2006-06-01,21.00575,83.41805,9,255,1
71534,2006-06-01,20.73379,83.44079,19,255,3
71543,2006-06-01,18.26511,83.63856,7,255,1
71568,2006-06-01,27.63187,-82.57798,14,255,2
71598,2006-06-01,35.3123,-81.62697,0,255,0
71625,2006-06-01,42.71442,-80.39905,0,255,0
71629,2006-06-01,43.68292,-80.20785,0,255,0
71648,2006-06-01,48.70268,-79.06618,3,255,0
71650,2006-06-01,49.17528,-78.94359,13,255,2
71657,2006-06-01,50.82214,-78.49227,5,255,1
71665,2006-06-01,52.69068,-77.92985,13,255,2
71671,2006-06-01,54.08268,-77.47119,0,255,0
71694,2006-06-01,59.79588,-75.12432,8,255,1
71706,2006-06-01,64.03901,-72.67591,1,255,0
71709,2006-06-01,64.70028,-72.21611,10,255,2
71730,2006-06-01,74.79961,59.62087,0,255,0
71731,2006-06-01,70.09688,67.22962,17,255,3
71739,2006-06-01,67.74995,69.71744,0,255,0
71740,2006-06-01,67.53428,69.91802,0,255,0
71779,2006-06-01,58.66461,75.66007,4,255,1
71816,2006-06-01,49.88246,78.75451,0,255,0
71846,2006-06-01,42.71442,80.39905,0,255,0
71847,2006-06-01,42.47165,80.44571,0,255,0
71959,2006-06-01,14.84834,-83.51693,7,255,1
71979,2006-06-01,30.96211,-81.96695,0,255,0
72002,2006-06-01,36.77511,-81.15819,0,255,0
72012,2006-06-01,39.25198,-80.75389,0,255,0
72013,2006-06-01,39.4981,-80.71143,0,255,0
72016,2006-06-01,40.23478,-80.58172,2,255,0
72029,2006-06-01,44.123,-79.82448,15,255,2
72074,2006-06-01,55.18293,-76.69476,7,255,1
72111,2006-06-01,65.50402,-71.06099,0,255,0
72120,2006-06-01,67.88386,-68.96248,0,255,0
72230,2006-06-01,44.60437,79.72128,0,255,0
72239,2006-06-01,42.43018,80.1701,0,255,0
72265,2006-06-01,36.02633,81.27272,0,255,0
72267,2006-06-01,35.52562,81.34746,15,255,2
72274,2006-06-01,33.76339,81.59932,2,255,0
72354,2006-06-01,28.86277,-81.99527,1,255,0
72371,2006-06-01,33.21939,-81.43406,0,255,0
72403,2006-06-01,41.17135,-80.13419,11,255,2
72410,2006-06-01,43.59712,-79.64397,37,255,5
72424,2006-06-01,46.95019,-78.87081,0,255,0
72431,2006-06-01,48.60869,-78.43987,11,255,2
72462,2006-06-01,56.04434,-75.96375,4,255,1
72492,2006-06-01,64.11712,-71.56505,13,255,2
72535,2006-06-01,63.01627,72.32895,0,255,0
72573,2006-06-01,54.43801,76.5904,0,255,0
72596,2006-06-01,49.0804,78.31063,0,255,0
72610,2006-06-01,45.27978,79.27114,0,255,0
72629,2006-06-01,40.683,80.22677,0,255,0
72665,2006-06-01,31.6931,81.64084,0,255,0
72668,2006-06-01,30.9254,81.74056,0,255,0
72703,2006-06-01,21.72005,82.75042,7,255,1
72759,2006-06-01,34.69455,-80.97687,0,255,0
72777,2006-06-01,39.16956,-80.23544,0,255,0
72796,2006-06-01,44.99436,-79.03661,14,255,2
72810,2006-06-01,48.32377,-78.19294,5,255,1
72818,2006-06-01,50.20494,-77.6508,0,255,0
72823,2006-06-01,51.37296,-77.28637,0,255,0
72850,2006-06-01,58.25765,-74.56414,8,255,1
72861,2006-06-01,60.72747,-73.25802,12,255,2
72888,2006-06-01,68.35148,-67.19545,35,255,5
72969,2006-06-01,51.13983,77.36094,0,255,0
72982,2006-06-01,48.08755,78.25742,0,255,0
73002,2006-06-01,42.82799,79.51878,0,255,0
73035,2006-06-01,34.69455,80.97687,15,255,2
73041,2006-06-01,33.18071,81.1998,0,255,0
73054,2006-06-01,29.8596,81.64721,0,255,0
73119,2006-06-01,29.04675,-81.52418,0,255,0
73136,2006-06-01,34.90518,-80.69794,0,255,0
73142,2006-06-01,36.40505,-80.45547,0,255,0
73143,2006-06-01,36.65395,-80.41384,0,255,0
73158,2006-06-01,40.35223,-79.74318,1,255,0
73167,2006-06-01,43.02422,-79.18924,9,255,1
73207,2006-06-01,53.17407,-76.30995,5,255,1
73256,2006-06-01,65.27083,-69.56717,0,255,0
73288,2006-06-01,65.48691,69.38181,0,255,0
73290,2006-06-01,65.05439,69.74936,0,255,0
73291,2006-06-01,64.83761,69.92847,0,255,0
73298,2006-06-01,63.31098,71.10175,0,255,0
73300,2006-06-01,62.87198,71.41307,0,255,0
73340,2006-06-01,53.86553,76.0519,0,255,0
73341,2006-06-01,53.63528,76.13897,0,255,0
73377,2006-06-01,44.94734,78.74776,0,255,0
73451,2006-06-01,26.17821,81.86989,11,255,2
73464,2006-06-01,22.72608,82.24399,2,255,0
73495,2006-06-01,27.18826,-81.53341,14,255,2
73500,2006-06-01,28.48973,-81.37114,0,255,0
73512,2006-06-01,33.85786,-80.61643,0,255,0
73548,2006-06-01,42.73615,-78.96579,24,255,4
73568,2006-06-01,47.98674,-77.64171,11,255,2
73595,2006-06-01,54.72497,-75.33217,0,255,0
73606,2006-06-01,57.45331,-74.10985,6,255,1
73607,2006-06-01,57.67905,-73.99898,7,255,1
73646,2006-06-01,67.74878,-66.5713,11,255,2
73693,2006-06-01,60.3676,72.54079,0,255,0
73707,2006-06-01,57.22732,74.21924,0,255,0
73739,2006-06-01,49.86594,77.07924,0,255,0
73802,2006-06-01,34.10977,80.57721,0,255,0
73826,2006-06-01,27.97028,81.43678,14,255,2
73831,2006-06-01,26.665,81.59662,22,255,3
73857,2006-06-01,19.71153,82.34066,29,255,4
73883,2006-06-01,28.44988,-81.15335,6,255,1
73890,2006-06-01,33.31115,-80.45962,36,255,5
74018,2006-06-01,65.74903,-67.9993,13,255,2
74057,2006-06-01,64.24338,69.32557,0,255,0
74102,2006-06-01,54.20685,75.16309,0,255,0
74121,2006-06-01,49.81162,76.75948,0,255,0
74138,2006-06-01,45.56537,77.98852,0,255,0
74164,2006-06-01,39.28292,79.41268,0,255,0
74176,2006-06-01,36.31914,79.96309,0,255,0
74182,2006-06-01,34.82087,80.21759,12,255,2
74184,2006-06-01,34.31892,80.2996,0,255,0
74194,2006-06-01,31.78957,80.69006,0,255,0
74207,2006-06-01,28.44988,81.15335,16,255,2
74213,2006-06-01,26.88754,81.35209,6,255,1
74248,2006-06-01,17.47345,82.35499,34,255,5
74249,2006-06-01,17.1961,82.38025,20,255,3
74290,2006-06-01,37.51395,-79.48996,0,255,0
74291,2006-06-01,37.76092,-79.44325,0,255,0
74298,2006-06-01,39.48143,-79.1045,0,255,0
74338,2006-06-01,49.52247,-76.51693,10,255,2
74362,2006-06-01,55.05808,-74.41559,0,255,0
74388,2006-06-01,60.88749,-71.28141,5,255,1
74396,2006-06-01,64.16084,-68.8539,0,255,0
74399,2006-06-01,64.80633,-68.29456,0,255,0
74440,2006-06-01,64.37637,68.67054,0,255,0
74455,2006-06-01,61.10793,71.13641,26,255,4
74472,2006-06-01,57.32165,73.33913,0,255,0
74479,2006-06-01,55.73986,74.10717,0,255,0
74492,2006-06-01,52.76904,75.36427,0,255,0
74536,2006-06-01,42.15679,78.52652,0,255,0
74543,2006-06-01,40.45823,78.9011,0,255,0
74588,2006-06-01,29.18483,80.83056,0,255,0
74606,2006-06-01,24.47808,81.42804,0,255,0
74625,2006-06-01,19.36284,81.98018,34,255,5
74674,2006-06-01,36.97302,-79.33381,0,255,0
74688,2006-06-01,40.40987,-78.63736,0,255,0
74701,2006-06-01,44.0304,-77.78428,1,255,0
74705,2006-06-01,44.98558,-77.53506,17,255,3
74730,2006-06-01,50.86147,-75.7189,31,255,5
74737,2006-06-01,52.47828,-75.11373,0,255,0
74745,2006-06-01,54.31086,-74.35775,0,255,0
74746,2006-06-01,54.53879,-74.25795,0,255,0
74778,2006-06-01,63.2134,-69.10223,1,255,0
74797,2006-06-01,80.00715,-18.43494,14,255,2
74804,2006-06-01,73.05668,55.88553,23,255,3
74820,2006-06-01,66.62891,65.9245,14,255,2
74841,2006-06-01,62.1267,69.93693,5,255,1
74861,2006-06-01,57.70228,72.7185,4,255,1
74871,2006-06-01,55.4479,73.84607,0,255,0
74892,2006-06-01,50.62949,75.80144,0,255,0
74904,2006-06-01,47.82597,76.7236,0,255,0
74916,2006-06-01,44.98558,77.53506,0,255,0
74945,2006-06-01,37.71437,79.19177,0,255,0
74988,2006-06-01,26.80602,80.92672,12,255,2
74993,2006-06-01,25.4943,81.09325,12,255,2
75006,2006-06-01,22.03545,81.49914,17,255,3
75031,2006-06-01,22.26337,-81.26922,1,255,0
75061,2006-06-01,36.92585,-79.08588,0,255,0
75110,2006-06-01,49.64079,-75.80526,0,255,0
75125,2006-06-01,53.10457,-74.49495,5,255,1
75145,2006-06-01,57.6318,-72.33236,6,255,1
75164,2006-06-01,63.12987,-68.64901,0,255,0
75170,2006-06-01,64.63188,-67.34064,4,255,1
75208,2006-06-01,65.26977,66.73229,0,255,0
75217,2006-06-01,63.34556,68.47099,8,255,1
75236,2006-06-01,59.19047,71.43087,0,255,0
75240,2006-06-01,58.30151,71.95659,0,255,0
75275,2006-06-01,50.33816,75.56083,0,255,0
75280,2006-06-01,49.1746,75.96375,0,255,0
75307,2006-06-01,42.29753,77.92471,27,255,4
75311,2006-06-01,41.33121,78.1536,0,255,0
75334,2006-06-01,35.68489,79.31966,0,255,0
75385,2006-06-01,22.5315,81.2384,0,255,0
75402,2006-06-01,17.91054,81.73444,41,255,6
75441,2006-06-01,37.37151,-78.73993,0,255,0
75442,2006-06-01,37.61801,-78.69007,0,255,0
75467,2006-06-01,44.16317,-77.15725,0,255,0
75501,2006-06-01,52.12365,-74.53166,14,255,2
75535,2006-06-01,59.99747,-70.46335,8,255,1
75538,2006-06-01,60.6559,-70.01689,1,255,0
75553,2006-06-01,66.01929,-65.37643,2,255,0
75602,2006-06-01,63.25968,68.01756,2,255,0
75609,2006-06-01,61.7468,69.22774,5,255,1
75624,2006-06-01,58.45037,71.43393,0,255,0
75708,2006-06-01,38.35569,78.53782,0,255,0
75722,2006-06-01,34.8895,79.2157,0,255,0
75746,2006-06-01,28.79747,80.21007,15,255,2
75748,2006-06-01,28.28054,80.2848,4,255,1
75784,2006-06-01,18.69529,81.45967,46,255,6
75797,2006-06-01,22.71455,-80.80526,2,255,0
75810,2006-06-01,34.09102,-79.11447,29,255,4
75847,2006-06-01,43.15235,-77.13289,12,255,2
75855,2006-06-01,45.77035,-76.39946,24,255,4
75856,2006-06-01,46.00672,-76.32869,7,255,1
75858,2006-06-01,46.47867,-76.18497,18,255,3
75889,2006-06-01,53.65847,-73.50847,0,255,0
75893,2006-06-01,54.56632,-73.08789,0,255,0
75915,2006-06-01,59.69905,-70.20112,1,255,0
76020,2006-06-01,54.11294,73.30076,0,255,0
76033,2006-06-01,51.13983,74.56657,0,255,0
76038,2006-06-01,49.98442,75.00492,0,255,0
76089,2006-06-01,37.07523,78.54124,0,255,0
76105,2006-06-01,33.08591,79.29316,0,255,0
76108,2006-06-01,32.32854,79.42341,0,255,0
76119,2006-06-01,29.52471,79.87533,0,255,0
76184,2006-06-01,35.04157,-78.69007,0,255,0
76214,2006-06-01,42.37793,-77.04723,24,255,4
76222,2006-06-01,45.23945,-76.25095,21,255,3
76226,2006-06-01,46.18451,-75.96375,11,255,2
76234,2006-06-01,48.06166,-75.35262,40,255,6
76244,2006-06-01,50.61481,-74.42217,35,255,5
76282,2006-06-01,59.39978,-69.94391,4,255,1
76420,2006-06-01,47.35974,75.5878,0,255,0
76440,2006-06-01,42.13765,77.10952,34,255,5
76441,2006-06-01,41.89709,77.17122,0,255,0
76448,2006-06-01,40.20516,77.58735,0,255,0
76450,2006-06-01,39.71914,77.70141,0,255,0
76460,2006-06-01,37.27114,78.24206,0,255,0
76462,2006-06-01,36.77788,78.34462,0,255,0
76517,2006-06-01,22.6708,80.60453,31,255,5
76558,2006-06-01,36.47947,-78.15001,1,255,0
76561,2006-06-01,37.21933,-77.99379,0,255,0
76590,2006-06-01,44.94421,-76.03511,10,255,2
76596,2006-06-01,46.3603,-75.59601,9,255,1
76614,2006-06-01,50.78005,-74.00847,8,255,1
76625,2006-06-01,53.2941,-72.92359,0,255,0
76637,2006-06-01,56.2218,-71.44236,0,255,0
76643,2006-06-01,57.5565,-70.67186,0,255,0
76743,2006-06-01,56.6679,71.1922,0,255,0
76748,2006-06-01,55.55047,71.80578,0,255,0
76749,2006-06-01,55.32611,71.92389,0,255,0
76751,2006-06-01,54.87653,72.15571,0,255,0
76759,2006-06-01,53.06692,73.02808,19,255,3
76760,2006-06-01,52.83946,73.13134,0,255,0
76774,2006-06-01,49.62642,74.4584,0,255,0
76787,2006-06-01,46.3603,75.59601,8,255,1
76796,2006-06-01,44.23245,76.24495,0,255,0
76817,2006-06-01,38.69069,77.66886,21,255,3
76832,2006-06-01,34.99121,78.45073,0,255,0
76872,2006-06-01,24.7493,80.12523,4,255,1
76935,2006-06-01,39.36776,-77.24247,0,255,0
76938,2006-06-01,40.09609,-77.06546,0,255,0
76959,2006-06-01,45.12117,-75.67727,7,255,1
76994,2006-06-01,53.67643,-72.36554,3,255,0
76995,2006-06-01,53.90239,-72.25532,0,255,0
77016,2006-06-01,58.57944,-69.59012,10,255,2
77035,2006-06-01,66.4418,-62.44719,4,255,1
77062,2006-06-01,66.03239,62.9494,0,255,0
77063,2006-06-01,65.82689,63.19421,1,255,0
77067,2006-06-01,64.99977,64.13364,4,255,1
77072,2006-06-01,63.95505,65.22486,22,255,3
77114,2006-06-01,54.80337,71.80083,0,255,0
77117,2006-06-01,54.12807,72.14377,0,255,0
77127,2006-06-01,51.85863,73.20163,0,255,0
77200,2006-06-01,34.19176,78.35943,0,255,0
77205,2006-06-01,32.93836,78.5975,0,255,0
77209,2006-06-01,31.9295,78.78116,0,255,0
77232,2006-06-01,26.01575,79.73321,10,255,2
77243,2006-06-01,23.11368,80.13419,30,255,5
77249,2006-06-01,21.50873,80.3401,34,255,5
77260,2006-06-01,18.52309,80.6963,38,255,6
77273,2006-06-01,7.96215,-81.55415,0,255,0
77321,2006-06-01,44.11373,-75.68324,3,255,0
77344,2006-06-01,49.49515,-73.83097,17,255,3
77368,2006-06-01,55.17672,-71.2077,0,255,0
77370,2006-06-01,55.62344,-70.96196,0,255,0
77380,2006-06-01,57.83865,-69.63446,10,255,2
77389,2006-06-01,63.43764,-65.19059,1,255,0
77409,2006-06-01,71.01887,54.22392,2,255,0
77413,2006-06-01,68.53373,58.82865,24,255,4
77414,2006-06-01,68.33706,59.1391,16,255,2
77443,2006-06-01,62.38104,66.18135,20,255,3
77455,2006-06-01,59.80469,68.27894,1,255,0
77478,2006-06-01,54.7288,71.4474,0,255,0
77484,2006-06-01,53.37802,72.13231,0,255,0
77489,2006-06-01,52.24445,72.66675,0,255,0
77519,2006-06-01,44.82404,75.46554,0,255,0
77525,2006-06-01,43.40088,75.89464,0,255,0
77549,2006-06-01,37.60345,77.38811,0,255,0
77575,2006-06-01,31.11894,78.69007,0,255,0
77591,2006-06-01,27.01042,79.36709,14,255,2
77648,2006-06-01,35.0822,-77.68329,6,255,1
77652,2006-06-01,36.0724,-77.47119,0,255,0
77670,2006-06-01,40.46581,-76.42054,0,255,0
77743,2006-06-01,57.31673,-69.53772,7,255,1
77761,2006-06-01,77.83742,21.80141,0,255,0
77769,2006-06-01,68.21843,58.62699,17,255,3
77771,2006-06-01,67.82503,59.23728,0,255,0
77778,2006-06-01,66.42738,61.21338,0,255,0
77794,2006-06-01,63.12987,64.95379,21,255,3
77813,2006-06-01,59.06688,68.35557,1,255,0
77823,2006-06-01,56.87589,69.81419,0,255,0
77838,2006-06-01,53.52995,71.67896,0,255,0
77847,2006-06-01,51.49033,72.64597,0,255,0
77884,2006-06-01,42.14782,75.96375,0,255,0
77887,2006-06-01,41.42873,76.16316,0,255,0
77959,2006-06-01,23.28497,79.69515,17,255,3
77967,2006-06-01,21.14643,79.98047,32,255,5
77974,2006-06-01,19.251,80.21759,35,255,5
77990,2006-06-01,7.32542,81.43548,0,255,0
78058,2006-06-01,48.20453,-73.66395,36,255,5
78068,2006-06-01,50.50591,-72.72558,15,255,2
78072,2006-06-01,51.41845,-72.32032,3,255,0
78082,2006-06-01,53.67943,-71.22197,0,255,0
78092,2006-06-01,55.91039,-69.98404,8,255,1
78130,2006-06-01,64.89503,62.50716,0,255,0
78165,2006-06-01,57.45331,69.02025,0,255,0
78186,2006-06-01,52.77857,71.67673,0,255,0
78209,2006-06-01,47.50857,73.92642,0,255,0
78241,2006-06-01,39.44008,76.41187,0,255,0
78283,2006-06-01,28.71856,78.6467,22,255,3
78292,2006-06-01,26.3909,79.02562,8,255,1
78306,2006-06-01,22.70445,79.56778,9,255,1
78318,2006-06-01,19.47569,79.99202,20,255,3
78322,2006-06-01,18.38423,80.12594,43,255,6
78324,2006-06-01,17.83552,80.19158,7,255,1
