index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
74405,2006-12-01,66.72188,-66.4346,90,0,0,0,0,0,0,0,0,0,37,17,12,24,0,0,83,4,3,0,0,90,0,0,0,0,87,3,0,0,0,76,14,0,1
74419,2006-12-01,68.80807,63.98321,90,0,0,0,0,0,0,0,0,0,0,34,56,0,0,0,86,2,2,0,0,90,0,0,0,0,89,1,0,0,0,84,6,0,1
74428,2006-12-01,66.93262,66.20923,90,0,0,0,0,0,0,0,0,0,0,24,66,0,0,0,82,3,2,0,0,89,1,0,0,0,90,0,0,0,0,84,6,0,1
74429,2006-12-01,66.72188,66.4346,89,0,1,0,0,0,0,0,0,0,0,22,51,17,0,0,82,2,3,0,0,90,0,0,0,0,88,2,0,0,0,84,6,0,1
74444,2006-12-01,63.51212,69.38637,89,0,0,1,0,0,0,0,0,0,0,33,36,21,0,0,75,11,4,0,0,86,4,0,0,0,87,3,0,0,0,81,9,0,1
74448,2006-12-01,62.64238,70.05761,83,1,4,2,0,0,0,0,0,0,7,53,25,5,0,0,74,9,7,0,0,86,4,0,0,0,86,4,0,0,1,80,9,0,1
74453,2006-12-01,61.5479,70.83983,83,2,5,0,0,0,0,0,0,2,16,50,22,0,0,0,70,14,5,0,0,85,5,0,0,0,87,3,0,0,2,77,11,0,1
74486,2006-12-01,54.14548,74.80911,78,1,11,0,0,0,0,0,0,0,4,47,30,0,0,1,66,12,10,0,0,81,9,0,0,0,90,0,0,0,0,88,2,0,1
74488,2006-12-01,53.68767,74.99868,84,0,5,1,0,0,0,0,0,0,0,75,15,0,0,1,66,11,11,0,0,81,9,0,0,0,90,0,0,0,0,87,3,0,1
74490,2006-12-01,53.22885,75.18368,88,0,1,1,0,0,0,0,0,0,0,86,4,0,0,0,67,11,10,0,0,81,9,0,0,0,90,0,0,0,1,84,5,0,1
74515,2006-12-01,47.40952,77.16822,72,0,18,0,0,0,0,0,0,0,0,90,0,0,0,0,50,25,15,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,1
74518,2006-12-01,46.70065,77.37178,70,1,19,0,0,0,7,0,0,0,1,75,0,0,0,0,53,34,3,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,1
74525,2006-12-01,44.79903,77.88476,86,0,4,0,0,0,0,0,0,0,0,90,0,0,0,0,49,38,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,1
74531,2006-12-01,43.36183,78.24332,86,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,13,4,0,0,81,9,0,0,0,88,2,0,0,0,90,0,0,1
74539,2006-12-01,41.4305,78.69007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,4,0,0,0,82,8,0,0,0,89,1,0,0,1,89,0,0,0
74542,2006-12-01,40.70171,78.84907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,14,3,0,0,81,9,0,0,0,89,1,0,0,0,90,0,0,0
74555,2006-12-01,37.51395,79.48996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,18,0,0,0,79,11,0,0,0,89,1,0,0,0,90,0,0,0
74568,2006-12-01,34.27544,80.06187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,9,0,0,80,10,0,0,0,90,0,0,0,1,86,3,0,0
74569,2006-12-01,34.02411,80.10332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,8,11,0,0,81,9,0,0,0,90,0,0,0,1,86,3,0,0
74571,2006-12-01,33.52048,80.18521,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,10,0,0,81,9,0,0,0,90,0,0,0,1,86,3,0,1
74575,2006-12-01,32.50927,80.34502,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15,8,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0,1
74580,2006-12-01,31.23764,80.53768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,26,3,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,0
74589,2006-12-01,28.9266,80.86591,0,90,0,0,0,0,57,4,0,0,0,0,0,0,0,8,82,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,3
74625,2006-12-01,19.36284,81.98018,0,0,0,0,0,0,77,5,0,0,0,0,0,0,0,1,47,41,1,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,0
74626,2006-12-01,19.08902,82.00729,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,41,48,1,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,0
74627,2006-12-01,18.81472,82.03422,0,0,0,0,0,6,75,5,0,0,0,0,0,0,0,0,41,49,0,0,0,83,7,0,0,0,90,0,0,0,0,90,0,0,0
74628,2006-12-01,18.53993,82.06097,0,0,0,0,0,0,63,24,1,0,0,0,0,0,0,0,41,49,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,0
74629,2006-12-01,18.26464,82.08754,0,0,0,0,0,0,38,47,3,0,0,0,0,0,0,0,42,48,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,0
74676,2006-12-01,37.46756,-79.23953,0,56,34,0,0,0,61,7,2,0,0,0,0,0,0,0,81,9,0,0,0,77,13,0,0,0,87,3,0,0,2,78,10,0,3
74687,2006-12-01,40.16627,-78.69007,21,34,35,0,0,0,49,0,0,0,0,0,0,0,0,20,31,24,12,0,0,76,14,0,0,0,84,6,0,0,4,76,10,0,0
74728,2006-12-01,50.39726,-75.88305,75,4,11,0,0,0,0,0,0,0,30,60,0,0,0,11,56,23,0,0,0,80,10,0,0,0,90,0,0,0,1,79,10,0,1
74733,2006-12-01,51.55591,-75.46554,75,5,10,0,0,0,13,0,0,0,6,67,0,0,0,7,63,12,8,0,0,81,9,0,0,0,90,0,0,0,1,80,9,0,1
74734,2006-12-01,51.78688,-75.37913,76,5,9,0,0,0,11,0,0,0,11,62,0,0,0,2,66,13,9,0,0,81,9,0,0,0,90,0,0,0,1,80,9,0,1
74745,2006-12-01,54.31086,-74.35775,86,2,2,0,0,0,0,0,0,0,35,55,0,0,0,3,61,17,9,0,0,81,9,0,0,0,87,3,0,0,0,81,9,0,1
74748,2006-12-01,54.99386,-74.0546,85,1,4,0,0,0,0,0,0,0,45,45,0,0,0,1,63,11,14,0,0,81,9,0,0,0,88,2,0,0,0,82,8,0,1
74766,2006-12-01,59.04187,-71.96571,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0,68,13,9,0,0,85,5,0,0,0,88,2,0,0,0,83,7,0,4
74788,2006-12-01,65.36002,-67.2176,52,4,0,34,0,0,31,0,0,0,0,54,36,0,0,0,79,7,4,0,0,89,1,0,0,3,73,14,0,0,0,76,14,0,1
74797,2006-12-01,80.00715,-18.43494,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,38,0,0,0,0,44,0,0,0,0,87,3,0,0,0,85,5,0,0
74798,2006-12-01,79.85495,20.85445,0,0,0,0,0,4,86,0,0,0,0,0,0,0,0,0,41,0,0,0,0,45,0,0,0,0,87,3,0,0,0,82,8,0,0
74799,2006-12-01,79.7722,22.03622,0,0,0,0,0,18,72,0,0,0,0,0,0,0,0,0,41,0,0,0,0,46,0,0,0,0,87,3,0,0,0,81,9,0,0
74816,2006-12-01,67.4659,64.98311,90,0,0,0,0,0,0,0,0,0,0,26,64,0,0,0,83,3,2,0,0,90,0,0,0,0,89,1,0,0,0,85,5,0,1
74823,2006-12-01,65.99639,66.58788,86,0,3,1,0,0,0,0,0,0,0,15,52,23,0,0,79,3,4,0,0,88,2,0,0,0,88,2,0,0,0,84,6,0,1
74826,2006-12-01,65.36002,67.2176,88,1,0,1,0,0,0,0,0,0,0,13,52,25,0,0,78,3,6,0,0,88,2,0,0,0,88,2,0,0,0,82,8,0,1
74859,2006-12-01,58.14992,72.47443,74,6,9,1,0,0,0,0,0,0,24,66,0,0,0,0,76,13,1,0,0,82,8,0,0,0,90,0,0,0,1,80,9,0,1
74867,2006-12-01,56.35284,73.41266,76,7,7,0,0,0,0,0,0,1,8,59,13,0,0,0,63,15,12,0,0,81,9,0,0,0,88,2,0,0,0,84,6,0,1
74888,2006-12-01,51.55591,75.46554,68,0,22,0,0,0,0,0,0,0,4,65,0,0,0,0,77,4,6,0,0,81,9,0,0,0,90,0,0,0,1,84,5,0,1
74891,2006-12-01,50.86147,75.7189,64,0,26,0,0,0,0,0,0,0,4,65,0,0,0,0,76,6,6,0,0,81,9,0,0,0,90,0,0,0,0,87,3,0,1
74900,2006-12-01,48.76454,76.42956,62,0,28,0,0,0,0,0,0,1,12,75,0,0,0,0,62,19,9,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,1
74904,2006-12-01,47.82597,76.7236,74,0,16,0,0,0,0,0,0,0,7,83,0,0,0,0,52,22,16,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,1
74916,2006-12-01,44.98558,77.53506,86,0,4,0,0,0,0,0,0,0,0,90,0,0,0,0,42,41,7,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,1
74930,2006-12-01,41.38142,78.42157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,0,0,0,82,8,0,0,0,88,2,0,0,1,89,0,0,0
74938,2006-12-01,39.43376,78.84533,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,62,23,5,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,0
74941,2006-12-01,38.69865,78.99646,0,0,0,0,0,0,78,9,0,0,0,0,0,0,0,0,69,21,0,0,0,82,8,0,0,0,88,2,0,0,0,90,0,0,0
74960,2006-12-01,33.97971,79.86689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,10,0,0,80,10,0,0,0,90,0,0,0,1,86,3,0,0
75016,2006-12-01,19.32383,81.78721,0,0,0,0,0,1,66,6,1,0,0,0,0,0,0,1,42,47,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,0
75020,2006-12-01,18.22588,81.89708,0,0,0,0,0,1,34,38,15,0,0,0,0,0,0,0,42,48,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,0
75027,2006-12-01,8.50479,-82.5537,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,0,90,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,0
75040,2006-12-01,26.50234,-80.74897,0,0,0,0,0,22,66,2,0,0,0,0,0,0,0,0,81,9,0,0,0,79,11,0,0,0,90,0,0,0,2,88,0,0,0
75075,2006-12-01,40.36038,-78.3741,19,35,36,0,0,0,64,4,0,0,0,0,0,0,0,21,30,27,9,0,0,76,14,0,0,1,83,6,0,0,3,77,9,1,0
75113,2006-12-01,50.33816,-75.56083,76,5,9,0,0,0,2,9,0,0,31,59,0,0,0,15,52,21,2,0,0,80,10,0,0,0,90,0,0,0,1,80,9,0,1
75120,2006-12-01,51.95639,-74.9572,81,3,6,0,0,0,0,0,0,0,12,78,0,0,0,2,65,14,9,0,0,81,9,0,0,0,90,0,0,0,1,80,9,0,1
75132,2006-12-01,54.70117,-73.79928,87,2,1,0,0,0,0,0,0,0,27,63,0,0,0,5,58,17,10,0,0,81,9,0,0,0,86,4,0,0,0,82,8,0,1
75159,2006-12-01,60.73472,-70.43622,79,0,0,11,0,0,0,0,0,0,7,67,0,0,0,0,71,8,11,0,0,86,4,0,0,0,86,4,0,0,0,83,7,0,1
75165,2006-12-01,63.34556,-68.47099,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,73,9,8,0,0,87,3,0,0,0,81,9,0,0,0,80,10,0,0
75205,2006-12-01,65.90389,66.09234,86,0,3,1,0,0,0,0,0,0,0,13,53,24,0,0,79,4,4,0,0,88,2,0,0,0,89,1,0,0,0,84,6,0,1
75219,2006-12-01,62.91383,68.82425,87,0,3,0,0,0,0,0,0,0,2,38,30,20,0,0,74,11,5,0,0,86,4,0,0,0,86,4,0,0,1,80,9,0,1
75223,2006-12-01,62.04618,69.49857,84,1,4,1,0,0,0,0,0,0,12,53,25,0,0,0,75,11,4,0,0,86,4,0,0,0,87,3,0,0,1,78,11,0,1
75225,2006-12-01,61.61033,69.82054,84,2,4,0,0,0,0,0,0,1,17,49,23,0,0,0,75,11,4,0,0,85,5,0,0,0,87,3,0,0,2,78,10,0,1
75236,2006-12-01,59.19047,71.43087,79,4,6,1,0,0,0,0,0,0,23,58,9,0,0,0,75,12,3,0,0,83,7,0,0,0,90,0,0,0,2,79,9,0,1
75245,2006-12-01,57.18392,72.57456,77,6,7,0,0,0,0,0,0,0,16,71,3,0,0,0,68,19,3,0,0,81,9,0,0,0,90,0,0,0,1,82,7,0,1
75283,2006-12-01,48.47339,76.1951,65,0,25,0,0,0,0,0,0,0,10,79,0,0,0,0,58,18,13,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,1
75285,2006-12-01,48.00463,76.34521,69,0,21,0,0,0,0,0,0,0,6,84,0,0,0,0,56,18,16,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,1
75286,2006-12-01,47.76986,76.41907,72,0,18,0,0,0,0,0,0,0,7,83,0,0,0,0,51,23,16,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,1
75292,2006-12-01,46.11921,76.91494,87,0,3,0,0,0,0,0,0,0,0,75,0,0,0,0,50,39,1,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,1
75306,2006-12-01,42.77903,77.80697,83,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,28,44,12,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,1
75322,2006-12-01,38.65036,78.74109,0,0,0,0,0,0,73,10,1,0,0,0,0,0,0,0,69,21,0,0,0,82,8,0,0,0,88,2,0,0,0,90,0,0,0
75333,2006-12-01,35.93371,79.2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,16,3,0,0,82,8,0,0,0,90,0,0,0,2,87,1,0,0
75344,2006-12-01,33.17912,79.75872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,9,12,0,0,80,10,0,0,0,89,1,0,0,1,88,1,0,0
75347,2006-12-01,32.42096,79.88356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,27,3,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,0
75349,2006-12-01,31.91383,79.96512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,31,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,0
75354,2006-12-01,30.63994,80.16344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,15,0,0,79,11,0,0,0,88,2,0,0,0,90,0,0,0
75368,2006-12-01,27.02485,80.67959,0,88,2,0,0,0,61,0,0,0,0,0,0,0,0,2,60,18,10,0,3,77,10,0,0,0,90,0,0,0,0,88,2,0,3
75371,2006-12-01,26.24049,80.78328,0,89,1,0,0,0,81,0,0,0,0,0,0,0,0,1,68,17,4,0,1,83,6,0,0,0,90,0,0,0,0,88,2,0,3
75377,2006-12-01,24.66094,80.98395,0,88,2,0,0,0,40,1,2,0,0,0,0,0,0,5,62,23,0,0,2,84,4,0,0,0,90,0,0,0,0,88,2,0,3
75404,2006-12-01,17.35772,81.78916,0,0,0,0,0,1,80,4,1,0,0,0,0,0,0,0,44,42,4,0,0,84,6,0,0,0,89,1,0,0,0,90,0,0,0
75405,2006-12-01,17.08054,81.81625,0,0,0,0,0,17,60,11,0,0,0,0,0,0,0,0,41,40,9,0,0,84,6,0,0,0,89,1,0,0,0,90,0,0,0
75428,2006-12-01,34.13869,-79.35077,0,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,88,2,0,0,0,78,12,0,0,0,89,1,0,0,0,81,9,0,3
75436,2006-12-01,36.13442,-78.98288,0,87,3,0,0,5,66,17,0,0,0,0,0,0,0,0,86,4,0,0,0,77,13,0,0,0,87,3,0,0,1,79,10,0,3
75442,2006-12-01,37.61801,-78.69007,0,56,33,1,0,8,47,7,0,0,0,0,0,0,0,0,85,5,0,0,0,78,12,0,0,0,86,4,0,0,2,78,10,0,3
75446,2006-12-01,38.60098,-78.48617,6,44,40,0,0,0,51,0,0,0,0,0,0,0,0,0,71,9,5,0,1,75,14,0,0,0,86,4,0,0,3,76,11,0,3
75459,2006-12-01,41.76318,-77.77038,26,29,35,0,0,0,48,0,0,0,0,0,0,0,0,34,24,29,0,0,0,77,13,0,0,0,86,4,0,0,3,78,8,1,0
75464,2006-12-01,42.96662,-77.47119,0,0,0,0,0,5,63,0,0,0,0,14,12,13,0,26,27,9,13,0,0,76,14,0,0,0,86,4,0,0,3,78,9,0,0
75517,2006-12-01,55.99038,-72.78393,0,0,0,0,0,0,0,0,0,0,15,75,0,0,0,0,63,15,9,0,0,83,7,0,0,0,87,3,0,0,0,80,10,0,4
75533,2006-12-01,59.55696,-70.75047,88,0,2,0,0,0,0,0,0,0,16,74,0,0,0,0,67,13,9,0,0,85,5,0,0,0,85,5,0,0,0,83,7,0,1
75535,2006-12-01,59.99747,-70.46335,90,0,0,0,0,0,0,0,0,0,17,73,0,0,0,0,68,12,10,0,0,85,5,0,0,0,88,2,0,0,0,83,7,0,1
75555,2006-12-01,66.43736,-64.9164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,6,0,0,0,90,0,0,0,0,84,6,0,0,0,77,13,0,0
75560,2006-12-01,72.42295,-55.49148,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,86,4,0,0,0,90,0,0,0,0,81,8,1,0,0,77,12,1,0
75567,2006-12-01,72.61042,55.06906,87,0,2,1,0,0,26,0,0,0,0,0,0,0,0,0,89,1,0,0,0,90,0,0,0,0,87,3,0,0,1,81,8,0,1
75590,2006-12-01,65.80957,65.60056,82,1,6,1,0,0,0,0,0,0,0,3,6,28,0,0,77,6,4,0,0,88,2,0,0,0,89,1,0,0,0,83,7,0,1
75603,2006-12-01,63.04463,68.19859,87,0,3,0,0,0,0,0,0,0,0,33,35,22,0,0,74,12,4,0,0,86,4,0,0,0,87,3,0,0,0,81,9,0,1
75617,2006-12-01,59.99747,70.46335,80,3,6,1,0,0,0,0,0,0,23,52,15,0,0,0,76,12,2,0,0,84,6,0,0,0,88,2,0,0,2,77,11,0,1
75640,2006-12-01,54.86112,73.33651,74,2,14,0,0,0,0,0,0,0,4,38,33,6,0,1,63,14,11,0,0,81,9,0,0,0,89,1,0,0,0,87,3,0,1
75652,2006-12-01,52.12365,74.53166,74,0,16,0,0,0,0,0,0,0,3,78,0,0,0,0,72,8,7,0,0,82,8,0,0,0,90,0,0,0,1,84,5,0,1
75661,2006-12-01,50.04584,75.32361,62,0,28,0,0,0,0,0,0,0,5,64,0,0,0,0,67,14,7,0,0,80,10,0,0,0,90,0,0,0,0,87,3,0,1
75662,2006-12-01,49.81368,75.40673,62,0,28,0,0,0,0,0,0,0,5,63,0,0,0,0,67,15,7,0,0,80,10,0,0,0,90,0,0,0,0,87,3,0,1
75673,2006-12-01,47.24268,76.26373,69,0,21,0,0,0,0,0,0,0,6,78,0,0,0,0,50,27,13,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,1
75681,2006-12-01,45.35293,76.82744,84,0,6,0,0,0,3,0,0,0,0,90,0,0,0,0,43,38,9,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,1
75707,2006-12-01,38.60098,78.48617,0,0,0,0,0,0,57,14,0,0,0,0,0,0,0,0,68,22,0,0,0,81,9,0,0,0,88,2,0,0,0,90,0,0,0
75709,2006-12-01,38.1101,78.58902,0,0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,71,19,0,0,0,80,10,0,0,0,88,2,0,0,0,90,0,0,0
75725,2006-12-01,34.13869,79.35077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,5,0,0,80,10,0,0,0,90,0,0,0,2,85,3,0,0
75731,2006-12-01,32.62819,79.61114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,24,3,0,0,80,10,0,0,0,90,0,0,0,1,88,1,0,0
75738,2006-12-01,30.85047,79.89941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,11,12,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,0
75745,2006-12-01,29.05538,80.17228,0,90,0,0,0,13,74,1,0,0,0,0,0,0,0,8,71,11,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,3
75746,2006-12-01,28.79747,80.21007,0,90,0,0,0,25,57,5,0,0,0,0,0,0,0,10,70,10,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,3
75765,2006-12-01,23.82342,80.8771,0,86,4,0,0,0,24,32,32,0,0,0,0,0,0,0,62,22,6,0,1,80,9,0,0,0,90,0,0,0,0,90,0,0,3
75766,2006-12-01,23.55755,80.90972,0,0,0,0,0,9,65,1,2,0,0,0,0,0,0,0,63,19,8,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,0
75770,2006-12-01,22.48973,81.03792,0,0,0,0,0,0,57,11,7,0,0,0,0,0,0,0,62,27,1,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,0
75778,2006-12-01,20.33269,81.28384,0,0,0,0,0,9,59,16,4,0,0,0,0,0,0,7,39,44,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,0
75779,2006-12-01,20.06098,81.31364,0,0,0,0,0,13,46,17,12,0,0,0,0,0,0,5,40,45,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,0
75782,2006-12-01,19.24302,81.40185,0,0,0,0,0,1,65,20,0,0,0,0,0,0,0,1,45,44,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,0
75801,2006-12-01,25.89145,-80.39802,0,0,0,0,0,20,64,6,0,0,0,0,0,0,0,0,78,12,0,0,0,81,9,0,0,0,90,0,0,0,1,89,0,0,0
75802,2006-12-01,26.15351,-80.36246,0,0,0,0,0,1,86,3,0,0,0,0,0,0,0,0,79,11,0,0,0,79,11,0,0,0,90,0,0,0,1,89,0,0,0
75804,2006-12-01,26.67641,-80.29056,0,0,0,0,0,10,46,32,0,0,0,0,0,0,0,0,78,12,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,0
75806,2006-12-01,27.19774,-80.21759,0,0,0,0,0,6,77,6,1,0,0,0,0,0,0,0,76,14,0,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,0
75820,2006-12-01,36.58102,-78.64088,0,84,6,0,0,14,60,14,0,0,0,0,0,0,0,0,86,4,0,0,0,78,12,0,0,0,86,4,0,0,1,79,10,0,3
75821,2006-12-01,36.82828,-78.59128,0,80,10,0,0,4,73,5,6,0,0,0,0,0,0,0,90,0,0,0,0,78,12,0,0,0,86,4,0,0,1,79,10,0,3
75837,2006-12-01,40.74326,-77.73523,16,39,35,0,0,0,62,0,0,0,0,0,0,0,0,20,41,21,5,0,0,76,14,0,0,0,84,6,0,0,2,78,9,1,3
75838,2006-12-01,40.98545,-77.6775,19,36,35,0,0,0,67,0,0,0,0,0,0,0,0,20,41,23,3,0,0,77,13,0,0,0,86,4,0,0,2,78,9,1,0
75841,2006-12-01,41.71029,-77.50108,24,29,37,0,0,0,54,0,0,0,0,0,0,0,0,34,27,26,0,0,0,77,13,0,0,0,86,4,0,0,2,79,8,1,0
75847,2006-12-01,43.15235,-77.13289,29,16,37,8,0,0,84,2,4,0,0,3,2,0,0,14,46,2,11,0,0,76,14,0,0,0,87,3,0,0,3,78,9,0,0
75865,2006-12-01,48.12208,-75.65777,68,10,9,3,0,0,13,1,0,0,0,39,0,0,0,5,70,15,0,0,0,79,11,0,0,0,90,0,0,0,1,80,9,0,1
75873,2006-12-01,49.98442,-75.00492,0,0,0,0,0,0,0,0,0,0,23,67,0,0,0,16,52,18,4,0,0,80,10,0,0,0,90,0,0,0,1,80,9,0,4
75893,2006-12-01,54.56632,-73.08789,85,3,2,0,0,0,0,0,0,0,15,75,0,0,0,4,59,18,9,0,0,81,9,0,0,0,85,5,0,0,0,82,8,0,1
75894,2006-12-01,54.7926,-72.97947,85,2,3,0,0,0,0,0,0,0,12,78,0,0,0,4,59,17,10,0,0,83,7,0,0,0,83,7,0,0,0,82,8,0,1
75897,2006-12-01,55.69498,-72.53197,85,1,4,0,0,0,0,0,0,0,27,63,0,0,0,1,63,15,10,0,0,83,7,0,0,0,87,3,0,0,0,81,9,0,1
75899,2006-12-01,56.14451,-72.29957,86,1,3,0,0,0,0,0,0,0,29,61,0,0,0,0,63,15,9,0,0,83,7,0,0,0,87,3,0,0,0,80,10,0,1
75943,2006-12-01,72.84792,53.58362,89,0,1,0,0,0,23,4,0,0,0,0,0,0,0,0,90,0,0,0,0,90,0,0,0,0,87,3,0,0,1,82,7,0,1
75949,2006-12-01,69.98774,59.37,0,0,0,0,0,0,30,0,0,0,1,36,47,0,0,0,86,2,2,0,0,90,0,0,0,0,87,3,0,0,0,83,7,0,4
75964,2006-12-01,66.33883,64.41847,90,0,0,0,0,0,0,0,0,0,0,22,49,19,0,0,80,4,3,0,0,88,2,0,0,0,89,1,0,0,0,85,5,0,1
75967,2006-12-01,65.71342,65.11258,83,0,6,1,0,0,0,0,0,0,0,3,7,27,0,0,78,5,3,0,0,88,2,0,0,0,88,2,0,0,0,83,7,0,1
75969,2006-12-01,65.29416,65.55604,86,1,3,0,0,0,0,0,0,0,0,12,49,29,0,0,77,4,6,0,0,87,3,0,0,0,89,1,0,0,0,83,7,0,1
75970,2006-12-01,65.08384,65.77225,88,1,1,0,0,0,0,0,0,0,0,12,48,30,0,0,77,4,6,0,0,87,3,0,0,0,89,1,0,0,0,83,7,0,1
75971,2006-12-01,64.8731,65.9849,89,1,0,0,0,0,0,0,0,0,0,12,51,27,0,0,77,7,3,0,0,88,2,0,0,0,88,2,0,0,0,83,7,0,1
75981,2006-12-01,62.74291,67.9321,85,0,5,0,0,0,0,0,0,0,0,39,31,20,0,0,76,10,4,0,0,86,4,0,0,0,87,3,0,0,0,80,10,0,1
75987,2006-12-01,61.4466,68.96248,83,3,3,1,0,0,0,0,0,0,19,49,22,0,0,0,75,13,2,0,0,85,5,0,0,1,86,3,0,0,2,78,10,0,1
75994,2006-12-01,59.91863,70.054,80,3,6,1,0,0,0,0,0,0,23,52,15,0,0,0,71,15,4,0,0,82,8,0,0,0,87,3,0,0,2,77,11,0,1
75996,2006-12-01,59.47915,70.34617,79,4,6,1,0,0,0,0,0,0,24,53,13,0,0,0,76,11,3,0,0,82,8,0,0,0,90,0,0,0,2,78,10,0,1
76027,2006-12-01,52.51762,74.00641,85,0,5,0,0,0,0,0,0,0,2,88,0,0,0,0,67,10,10,0,0,81,9,0,0,0,90,0,0,0,1,84,5,0,1
76041,2006-12-01,49.28802,75.25644,61,0,29,0,0,0,0,0,0,0,5,63,0,0,0,0,66,17,7,0,0,80,10,0,0,0,90,0,0,0,0,88,2,0,1
76047,2006-12-01,47.8881,75.73549,77,0,13,0,0,0,0,0,0,0,0,90,0,0,0,0,55,19,16,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,1
