index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
46927,2002-06-01,63.85322,-105.12401,0,87,5,0,0,0,34,38,8,0,0,7,0,4,0,0,80,2,5,0,9,82,1,0,0,0,92,0,0,0,4,81,7,0,2
46932,2002-06-01,64.96725,-105.80251,0,87,5,0,0,0,70,5,3,0,0,7,4,0,0,0,81,3,3,0,9,83,0,0,0,0,90,2,0,0,3,82,7,0,0
46937,2002-06-01,66.075,-106.54298,1,88,3,0,0,11,63,8,0,0,0,7,4,0,0,0,80,7,1,0,7,85,0,0,0,0,91,1,0,0,3,84,5,0,0
46960,2002-06-01,71.50062,-111.54098,0,0,0,0,0,0,53,9,6,0,0,7,4,0,0,0,72,10,10,0,11,76,5,0,0,0,90,2,0,0,0,86,6,0,1
46961,2002-06-01,71.71284,-111.80141,0,0,0,0,0,0,53,5,5,0,0,7,4,0,0,0,72,9,11,0,11,77,4,0,0,0,89,3,0,0,0,87,5,0,1
46963,2002-06-01,72.13592,-112.34064,0,0,0,0,0,26,38,7,3,0,0,0,7,4,0,0,72,9,11,0,11,80,1,0,0,0,89,3,0,0,0,86,6,0,1
46986,2002-06-01,70.64742,110.55605,0,86,6,0,0,0,67,6,2,0,0,7,0,0,0,0,82,9,1,0,13,76,3,0,0,0,78,14,0,0,0,78,14,0,0
46998,2002-06-01,68.05172,108.06047,0,92,0,0,0,0,44,1,3,0,0,0,0,0,0,7,78,7,0,0,10,78,4,0,0,0,82,10,0,0,0,83,9,0,0
47014,2002-06-01,64.52237,105.52411,0,92,0,0,0,0,35,0,0,0,0,0,0,0,0,0,85,7,0,0,6,85,1,0,0,0,86,6,0,0,0,89,3,0,2
47018,2002-06-01,63.62969,104.99508,0,92,0,0,0,0,76,2,2,0,0,0,0,0,0,0,81,11,0,0,4,87,1,0,0,0,86,6,0,0,0,89,3,0,0
47031,2002-06-01,60.70299,103.49574,0,92,0,0,0,0,40,2,0,0,0,0,0,0,0,1,81,4,2,0,4,88,0,0,0,0,89,3,0,0,0,91,1,0,0
47033,2002-06-01,60.24942,103.2908,0,92,0,0,0,0,40,11,11,0,0,0,0,0,0,3,78,3,3,0,2,90,0,0,0,0,89,3,0,0,0,90,2,0,0
47038,2002-06-01,59.11177,102.80427,0,92,0,0,0,2,51,28,11,0,0,0,0,0,0,6,77,3,3,0,0,92,0,0,0,0,90,2,0,0,0,88,4,0,0
47041,2002-06-01,58.42665,102.52881,0,92,0,0,0,9,73,10,0,0,0,0,0,0,0,10,79,3,0,0,1,91,0,0,0,0,90,2,0,0,0,88,4,0,0
47042,2002-06-01,58.19785,102.43956,0,92,0,0,0,4,72,16,0,0,0,0,0,0,0,13,76,3,0,0,0,92,0,0,0,0,90,2,0,0,0,88,4,0,0
47051,2002-06-01,56.12939,101.68937,0,0,0,0,0,5,65,19,3,0,0,0,0,0,0,6,54,32,0,0,0,92,0,0,0,0,88,4,0,0,0,88,4,0,1
47055,2002-06-01,55.20469,101.38387,0,92,0,0,0,12,80,0,0,0,0,0,0,0,0,7,43,42,0,0,0,92,0,0,0,0,86,6,0,0,0,87,5,0,0
47057,2002-06-01,54.74109,101.23695,0,92,0,0,0,0,63,0,0,0,0,0,0,0,0,3,52,37,0,0,1,91,0,0,0,0,85,7,0,0,0,87,5,0,0
47065,2002-06-01,52.87839,100.68491,0,92,0,0,0,0,49,2,0,0,0,0,0,0,0,1,85,6,0,0,2,90,0,0,0,0,88,4,0,0,0,90,2,0,0
47079,2002-06-01,49.58604,99.83785,0,92,0,0,0,0,4,0,0,0,0,0,0,0,0,1,61,30,0,0,3,89,0,0,0,0,75,16,1,0,0,92,0,0,2
47089,2002-06-01,47.20807,99.30994,0,92,0,0,0,0,91,1,0,0,0,0,0,0,0,0,61,31,0,0,2,90,0,0,0,0,72,19,1,0,0,91,1,0,0
47095,2002-06-01,45.77035,99.01933,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,73,19,0,0,0,90,2,0,0,0,75,11,6,0,0,92,0,0,3
47102,2002-06-01,44.08224,98.70222,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,74,17,0,0,2,89,1,0,0,1,71,17,3,0,0,92,0,0,3
47109,2002-06-01,42.38213,98.40651,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,62,30,0,0,1,91,0,0,0,1,74,17,0,0,0,92,0,0,3
47115,2002-06-01,40.91499,98.16848,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,68,24,0,0,3,89,0,0,0,1,67,24,0,0,0,92,0,0,3
47124,2002-06-01,38.69637,97.83553,0,63,29,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,0,0,0,92,0,0,0,0,89,3,0,0,0,86,6,0,5
47127,2002-06-01,37.95189,97.73045,0,0,0,0,0,1,51,8,1,0,0,4,0,0,0,0,60,32,0,0,1,91,0,0,0,0,77,15,0,0,0,86,6,0,1
47159,2002-06-01,29.58232,96.73601,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51,17,24,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
47160,2002-06-01,29.32308,96.70984,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,30,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
47162,2002-06-01,28.80355,96.65809,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,36,0,0,92,0,0,0,0,91,1,0,0,0,92,0,0,2
47173,2002-06-01,25.91956,96.38712,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,61,0,26,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,3
47174,2002-06-01,25.65507,96.36357,0,0,0,0,0,1,60,2,0,0,0,0,0,0,0,0,61,1,29,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
47181,2002-06-01,23.7924,96.20345,0,92,0,0,0,33,50,3,5,0,0,0,0,0,0,0,54,23,15,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
47189,2002-06-01,21.63844,96.03001,0,88,0,4,0,0,70,5,7,0,0,0,0,0,0,0,64,28,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
47191,2002-06-01,21.09556,95.98815,0,92,0,0,0,0,67,7,4,0,0,0,0,0,0,0,56,36,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
47194,2002-06-01,20.27784,95.92643,0,0,0,0,0,0,78,6,0,0,0,0,0,0,0,0,39,53,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
47199,2002-06-01,18.90563,95.82634,0,0,0,0,0,0,64,21,7,0,0,0,0,0,0,0,61,16,15,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
47209,2002-06-01,16.12445,95.63594,0,0,0,0,0,19,51,22,0,0,0,0,0,0,0,0,43,49,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
47213,2002-06-01,16.99149,-95.5032,0,0,0,0,0,0,37,17,5,0,0,0,0,0,0,6,86,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,3
47221,2002-06-01,29.09343,-96.46298,0,92,0,0,0,0,63,27,2,0,0,0,0,0,0,5,87,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,0
47225,2002-06-01,30.12996,-96.56468,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,2
47240,2002-06-01,33.96848,-96.9762,0,92,0,0,0,0,44,7,12,0,0,0,0,0,0,24,68,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
47249,2002-06-01,36.23717,-97.2487,0,91,1,0,0,0,0,0,11,0,0,0,0,0,1,31,60,0,0,0,4,87,1,0,0,0,92,0,0,0,0,92,0,0,2
47250,2002-06-01,36.48774,-97.28029,0,91,1,0,0,0,27,4,11,0,0,0,0,0,1,30,61,0,0,0,5,86,1,0,0,0,92,0,0,0,0,92,0,0,2
47254,2002-06-01,37.48712,-97.40944,0,91,1,0,0,0,49,14,4,0,0,0,0,0,0,19,73,0,0,0,2,88,2,0,0,0,92,0,0,0,0,92,0,0,0
47256,2002-06-01,37.98508,-97.47574,0,91,1,0,0,0,33,23,3,0,0,0,0,0,0,9,83,0,0,0,2,89,1,0,0,0,92,0,0,0,0,92,0,0,2
47257,2002-06-01,38.23364,-97.50933,0,92,0,0,0,0,16,18,6,0,0,0,0,0,0,9,83,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,2
47258,2002-06-01,38.48191,-97.54323,0,90,1,1,0,0,23,7,0,0,0,0,0,0,0,7,85,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,2
47292,2002-06-01,46.76795,-98.909,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,17,75,0,0,0,2,90,0,0,0,0,92,0,0,0,0,90,2,0,0
47311,2002-06-01,51.27929,-99.9095,0,92,0,0,1,47,44,0,0,0,0,0,0,0,0,15,76,1,0,0,1,91,0,0,0,0,92,0,0,0,0,86,6,0,0
47312,2002-06-01,51.51456,-99.96835,0,0,0,0,9,39,44,0,0,0,0,0,0,0,0,17,73,2,0,0,1,91,0,0,0,0,92,0,0,0,0,86,6,0,1
47314,2002-06-01,52.45353,-100.21087,0,0,0,0,13,24,55,0,0,0,0,0,0,0,0,22,70,0,0,0,0,92,0,0,0,0,92,0,0,0,0,86,6,0,1
47325,2002-06-01,55.71387,-101.15994,0,0,0,0,1,17,70,0,0,0,0,0,0,0,0,9,83,0,0,0,2,90,0,0,0,0,92,0,0,0,0,85,7,0,1
47343,2002-06-01,60.30219,-102.86275,0,92,0,0,6,12,67,0,0,0,0,7,4,0,0,7,80,5,0,0,4,86,2,0,0,0,91,1,0,0,2,86,4,0,0
47344,2002-06-01,60.52945,-102.9614,0,0,0,0,6,15,64,0,0,0,0,11,0,0,0,6,81,5,0,0,5,85,2,0,0,0,92,0,0,0,2,86,4,0,1
47346,2002-06-01,60.98335,-103.16323,0,90,2,0,0,17,51,16,0,0,0,7,0,4,0,0,91,1,0,0,4,88,0,0,0,0,92,0,0,0,2,85,5,0,0
47358,2002-06-01,63.68866,-104.5167,0,88,4,0,0,0,44,28,8,0,0,7,0,4,0,0,81,0,6,0,8,83,1,0,0,0,92,0,0,0,4,81,7,0,0
47363,2002-06-01,64.80633,-105.16446,0,87,5,0,0,0,70,7,2,0,0,7,0,4,0,0,80,5,3,0,9,83,0,0,0,0,90,2,0,0,3,82,7,0,0
47371,2002-06-01,66.582,-106.32685,3,88,1,0,0,2,62,10,9,0,0,7,4,0,0,0,81,4,3,0,8,84,0,0,0,0,91,1,0,0,2,86,4,0,0
47389,2002-06-01,70.94131,-110.15761,0,0,0,0,0,0,58,11,3,0,0,7,4,0,0,0,72,10,10,0,12,77,3,0,0,0,90,2,0,0,0,88,4,0,1
47393,2002-06-01,71.79641,-111.13982,0,0,0,0,0,0,54,5,7,0,0,7,4,0,0,0,72,9,11,0,11,76,5,0,0,0,90,2,0,0,0,86,6,0,1
47414,2002-06-01,71.79641,111.13982,0,91,1,0,0,0,73,5,1,0,0,7,0,0,0,0,87,5,0,0,12,79,1,0,0,0,77,15,0,0,0,74,18,0,0
47424,2002-06-01,69.64712,108.83843,0,87,5,0,0,0,78,3,0,0,0,7,0,0,0,0,82,5,5,0,13,76,3,0,0,0,74,18,0,0,0,83,9,0,0
47428,2002-06-01,68.77742,108.04782,0,92,0,0,0,0,74,5,3,0,0,0,0,2,0,0,82,8,2,0,11,78,3,0,0,0,78,14,0,0,0,81,11,0,0
47431,2002-06-01,68.12184,107.49576,0,92,0,0,0,0,16,1,4,0,0,0,0,0,0,11,74,7,0,0,11,77,4,0,0,0,83,9,0,0,0,83,9,0,2
47439,2002-06-01,66.36094,106.17216,0,92,0,0,0,0,80,4,5,0,0,0,0,0,0,0,89,3,0,0,10,78,4,0,0,0,85,7,0,0,0,86,6,0,0
47453,2002-06-01,63.23998,104.27251,0,92,0,0,0,0,69,0,0,0,0,0,0,0,0,0,83,9,0,0,5,86,1,0,0,0,86,6,0,0,0,90,2,0,0
47461,2002-06-01,61.4364,103.37133,0,92,0,0,0,0,37,1,1,0,0,0,0,0,0,1,77,8,3,0,3,89,0,0,0,0,89,3,0,0,0,91,1,0,2
47464,2002-06-01,60.75651,103.06155,0,92,0,0,0,0,37,3,0,0,0,0,0,0,0,1,82,3,2,0,4,88,0,0,0,0,89,3,0,0,0,91,1,0,2
47478,2002-06-01,57.55898,101.78475,0,92,0,0,0,8,53,30,1,0,0,0,0,0,0,11,81,0,0,0,0,92,0,0,0,0,91,1,0,0,0,88,4,0,0
47485,2002-06-01,55.94522,101.23444,0,91,1,0,0,13,76,3,0,0,0,0,0,0,0,6,43,43,0,0,0,92,0,0,0,0,87,5,0,0,0,87,5,0,0
47492,2002-06-01,54.32151,100.73267,0,92,0,0,0,0,48,0,0,0,0,0,0,0,0,1,56,35,0,0,1,91,0,0,0,0,85,7,0,0,0,87,5,0,0
47499,2002-06-01,52.68775,100.27333,0,92,0,0,0,0,41,0,0,0,0,0,0,0,0,1,91,0,0,0,0,92,0,0,0,0,88,4,0,0,0,90,2,0,0
47517,2002-06-01,48.43929,99.2534,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,32,0,0,0,91,1,0,0,0,78,14,0,0,0,92,0,0,2
47521,2002-06-01,47.48559,99.05344,0,92,0,0,0,0,26,0,0,0,0,0,0,0,0,0,63,29,0,0,2,90,0,0,0,0,75,16,1,0,0,91,1,0,2
47525,2002-06-01,46.52828,98.86186,0,92,0,0,0,0,73,16,3,0,0,11,0,0,0,0,61,31,0,0,0,92,0,0,0,0,69,16,7,0,0,91,1,0,0
47535,2002-06-01,44.11867,98.41637,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,69,22,0,0,2,90,0,0,0,1,71,18,2,0,0,92,0,0,3
47536,2002-06-01,43.8764,98.37426,0,0,0,0,0,0,22,0,0,0,0,11,0,0,0,1,75,16,0,0,2,90,0,0,0,1,72,17,2,0,0,92,0,0,3
47552,2002-06-01,39.96577,97.75316,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,62,30,0,0,0,92,0,0,0,0,83,9,0,0,0,92,0,0,3
47577,2002-06-01,33.46093,96.91839,0,37,55,0,0,0,0,0,0,0,0,0,0,0,0,0,77,15,0,0,1,91,0,0,0,0,91,1,0,0,0,90,2,0,5
47581,2002-06-01,32.44198,96.80558,0,53,39,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,0,0,1,91,0,0,0,0,91,1,0,0,0,92,0,0,5
47587,2002-06-01,30.90369,96.64307,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82,0,0,0,0,92,0,0,0,0,89,3,0,0,0,92,0,0,2
47593,2002-06-01,29.3531,96.48811,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,31,0,0,92,0,0,0,1,91,0,0,0,0,92,0,0,2
47599,2002-06-01,27.78967,96.34019,0,92,0,0,0,0,30,2,0,0,0,0,0,0,0,0,46,21,19,0,0,92,0,0,0,0,89,3,0,0,0,92,0,0,2
47603,2002-06-01,26.73996,96.24525,0,92,0,0,0,0,18,27,2,0,0,0,0,0,0,0,61,0,6,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,2
47643,2002-06-01,15.87071,95.43147,0,0,0,0,0,19,43,9,21,0,0,0,0,0,0,2,68,22,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
47647,2002-06-01,17.01792,-95.31454,0,0,0,0,0,0,62,14,7,0,0,0,0,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
47651,2002-06-01,18.13066,-95.3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,80,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,3
47683,2002-06-01,36.26852,-97.00127,0,91,1,0,0,0,0,11,3,0,0,0,0,0,0,34,58,0,0,0,3,88,1,0,0,0,92,0,0,0,0,92,0,0,2
47687,2002-06-01,37.26947,-97.12502,0,90,1,1,0,0,24,0,10,0,0,0,0,0,0,23,69,0,0,0,4,86,2,0,0,0,92,0,0,0,0,92,0,0,2
47688,2002-06-01,37.51898,-97.15664,0,90,1,1,0,0,25,12,3,0,0,0,0,0,0,18,74,0,0,0,3,87,2,0,0,0,92,0,0,0,0,92,0,0,2
47701,2002-06-01,40.73741,-97.59464,0,92,0,0,0,0,22,1,0,0,0,0,0,0,0,17,75,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
47712,2002-06-01,43.42591,-98.00914,0,90,0,2,0,0,14,0,0,0,0,0,0,0,0,16,76,0,0,0,0,92,0,0,0,0,90,2,0,0,0,92,0,0,2
47725,2002-06-01,46.56503,-98.56089,0,92,0,0,0,0,86,0,0,0,0,0,0,0,0,19,73,0,0,0,2,90,0,0,0,0,92,0,0,0,0,90,2,0,0
47740,2002-06-01,50.13917,-99.29924,0,91,1,0,0,0,32,0,0,0,0,0,0,0,0,15,77,0,0,0,1,91,0,0,0,0,92,0,0,0,0,86,6,0,2
47753,2002-06-01,55.06272,-100.57352,0,92,0,0,1,4,81,2,0,0,0,0,0,0,0,10,82,0,0,0,1,91,0,0,0,0,92,0,0,0,0,86,6,0,0
47761,2002-06-01,56.91486,-101.15466,0,92,0,0,4,3,79,1,0,0,0,4,0,0,0,26,66,0,0,0,2,89,1,0,0,0,91,1,0,0,1,86,5,0,0
47767,2002-06-01,58.29561,-101.63364,0,92,0,0,4,4,56,17,0,0,0,7,4,0,0,21,71,0,0,0,4,87,1,0,0,0,91,1,0,0,1,87,4,0,0
47770,2002-06-01,58.98329,-101.88866,0,0,0,0,4,3,74,0,0,0,0,0,0,4,0,15,77,0,0,0,4,87,1,0,0,0,91,1,0,0,1,86,5,0,1
47773,2002-06-01,59.66918,-102.15495,0,92,0,0,7,6,74,0,0,0,0,7,0,4,0,15,77,0,0,0,3,88,1,0,0,0,92,0,0,0,1,87,4,0,0
47780,2002-06-01,61.48931,-102.926,0,89,3,0,0,14,69,1,0,0,0,11,0,0,0,10,79,3,0,0,5,87,0,0,0,0,92,0,0,0,3,84,5,0,0
47787,2002-06-01,63.07106,-103.68402,0,88,4,0,0,0,49,29,2,0,0,7,0,4,0,0,76,4,7,0,6,84,2,0,0,4,87,1,0,0,4,83,5,0,0
47815,2002-06-01,69.71992,-108.23249,0,0,0,0,0,8,60,10,3,0,0,7,4,0,0,0,73,9,7,0,12,79,1,0,0,0,92,0,0,0,0,88,4,0,1
47822,2002-06-01,71.23411,-109.74683,0,0,0,0,0,0,53,15,3,0,0,11,0,0,0,0,72,10,10,0,12,76,4,0,0,0,90,2,0,0,0,88,4,0,1
47833,2002-06-01,75.84994,-116.56505,0,0,0,0,0,6,67,0,0,0,0,11,0,0,0,0,77,15,0,0,12,80,0,0,0,0,92,0,0,0,0,92,0,0,1
47855,2002-06-01,70.15429,108.64179,0,86,6,0,0,0,75,3,0,0,0,7,0,0,0,0,82,5,5,0,12,78,2,0,0,0,77,15,0,0,0,82,10,0,0
47857,2002-06-01,69.71992,108.23249,0,87,5,0,0,0,69,9,5,0,0,7,0,0,0,0,85,4,3,0,13,76,3,0,0,0,75,17,0,0,0,82,10,0,0
47868,2002-06-01,67.30904,106.26021,0,92,0,0,0,0,13,5,3,0,0,0,0,0,0,0,89,3,0,0,11,77,4,0,0,0,87,5,0,0,0,86,6,0,2
47891,2002-06-01,62.16847,103.24052,0,92,0,0,0,0,65,4,2,0,0,0,0,0,0,1,78,9,3,0,6,85,1,0,0,0,90,2,0,0,0,90,2,0,0
47911,2002-06-01,57.60613,101.38918,0,92,0,0,0,0,46,18,8,0,0,0,0,0,0,7,85,0,0,0,0,92,0,0,0,0,91,1,0,0,0,88,4,0,0
47929,2002-06-01,53.43158,100.11204,0,92,0,0,0,0,64,11,1,0,0,0,0,0,0,4,72,16,0,0,0,92,0,0,0,0,84,8,0,0,0,88,4,0,0
47937,2002-06-01,51.55519,99.63117,0,92,0,0,0,8,75,9,0,0,0,0,0,0,0,0,92,0,0,0,1,91,0,0,0,0,86,6,0,0,0,90,2,0,0
47938,2002-06-01,51.31971,99.57423,0,92,0,0,0,18,74,0,0,0,0,0,0,0,0,0,92,0,0,0,1,91,0,0,0,0,85,7,0,0,0,91,1,0,0
47948,2002-06-01,48.95328,99.03948,0,91,1,0,0,0,13,0,0,0,0,0,0,0,0,1,61,30,0,0,3,88,1,0,0,0,76,16,0,0,0,91,1,0,2
47951,2002-06-01,48.23914,98.89043,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,29,0,0,0,92,0,0,0,0,78,14,0,0,0,91,1,0,2
47955,2002-06-01,47.28386,98.6991,0,92,0,0,0,0,49,7,0,0,0,11,0,0,0,0,61,31,0,0,2,90,0,0,0,0,73,18,1,0,0,91,1,0,0
47959,2002-06-01,46.32497,98.51579,0,92,0,0,0,0,45,14,5,0,0,11,0,0,0,0,67,25,0,0,0,92,0,0,0,0,71,14,7,0,0,92,0,0,0
47995,2002-06-01,37.51898,97.15664,0,0,0,0,0,0,54,5,14,0,0,0,0,0,0,0,74,18,0,0,3,89,0,0,0,0,71,21,0,0,0,82,10,0,1
48032,2002-06-01,28.0798,96.14663,0,92,0,0,0,0,6,13,0,0,0,0,0,0,0,0,51,25,16,0,0,92,0,0,0,0,89,3,0,0,0,92,0,0,2
48042,2002-06-01,25.44715,95.92062,0,0,0,0,0,0,14,16,1,0,0,0,0,0,0,0,58,3,26,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,3
48049,2002-06-01,23.58077,95.77203,0,92,0,0,0,21,66,5,0,0,0,0,0,0,0,0,61,5,26,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,0
48055,2002-06-01,21.96466,95.65045,0,0,0,0,0,14,43,15,5,0,0,0,0,0,0,0,55,37,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,1
48059,2002-06-01,20.87849,95.5722,0,0,0,0,0,0,82,4,0,0,0,0,0,0,0,0,42,50,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
48074,2002-06-01,16.73846,95.29705,0,0,0,0,0,8,82,2,0,0,0,0,0,0,0,0,45,47,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,1
48082,2002-06-01,17.60088,-95.15987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,3
48095,2002-06-01,31.21897,-96.21338,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,13,79,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,2
48100,2002-06-01,32.50085,-96.34019,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,21,71,0,0,0,1,90,1,0,0,0,92,0,0,0,0,92,0,0,2
48116,2002-06-01,36.54955,-96.78305,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,33,59,0,0,0,3,88,1,0,0,0,92,0,0,0,0,92,0,0,2
48166,2002-06-01,48.75243,-98.67317,0,86,6,0,0,0,63,6,4,0,0,0,0,0,0,12,80,0,0,0,0,92,0,0,0,0,92,0,0,0,0,88,4,0,0
48167,2002-06-01,48.99043,-98.72169,0,89,3,0,0,0,25,5,4,0,0,0,0,0,0,12,80,0,0,0,0,92,0,0,0,0,92,0,0,0,0,87,5,0,2
48177,2002-06-01,51.35876,-99.2383,0,0,0,0,7,18,67,0,0,0,0,0,0,0,0,14,76,2,0,0,1,91,0,0,0,0,92,0,0,0,0,86,6,0,1
48182,2002-06-01,52.76977,-99.57842,0,0,0,0,13,22,56,1,0,0,0,0,0,0,0,16,76,0,0,0,1,91,0,0,0,0,92,0,0,0,0,87,5,0,1
48187,2002-06-01,54.40676,-100.00798,0,92,0,0,4,12,65,6,0,0,0,0,4,0,0,14,78,0,0,0,1,91,0,0,0,0,92,0,0,0,0,86,6,0,0
48188,2002-06-01,54.63981,-100.07248,0,0,0,0,1,11,75,0,0,0,0,0,0,0,0,11,81,0,0,0,1,91,0,0,0,0,92,0,0,0,0,86,6,0,1
48190,2002-06-01,55.10534,-100.20397,0,92,0,0,2,6,59,23,0,0,0,0,0,0,0,11,81,0,0,0,1,91,0,0,0,0,92,0,0,0,0,85,7,0,0
48192,2002-06-01,55.57007,-100.33891,0,92,0,0,2,22,59,6,0,0,0,0,0,0,0,9,83,0,0,0,2,90,0,0,0,0,92,0,0,0,0,85,7,0,0
48197,2002-06-01,56.72847,-100.69221,0,92,0,0,3,3,62,19,0,0,0,0,0,0,0,16,76,0,0,0,2,89,1,0,0,0,91,1,0,0,1,86,5,0,0
48204,2002-06-01,58.34205,-101.22889,0,0,0,0,2,3,74,0,0,0,0,0,2,2,0,16,76,0,0,0,4,87,1,0,0,0,91,1,0,0,1,87,4,0,1
48223,2002-06-01,62.89922,-103.10279,0,87,5,0,0,2,31,47,1,0,0,7,0,4,0,0,76,5,6,0,6,84,2,0,0,4,87,1,0,0,4,83,5,0,2
48248,2002-06-01,68.47564,-106.52579,0,0,0,0,0,12,68,2,0,0,0,0,0,0,0,0,74,13,2,0,10,82,0,0,0,1,88,3,0,0,0,87,5,0,1
48249,2002-06-01,68.69549,-106.69924,21,52,13,6,0,11,71,0,0,0,0,9,2,0,0,0,73,14,2,0,9,83,0,0,0,1,88,3,0,0,0,87,5,0,0
48271,2002-06-01,76.15429,-116.14684,0,0,0,0,0,0,73,0,0,0,0,11,0,0,0,0,77,15,0,0,13,79,0,0,0,0,92,0,0,0,0,92,0,0,1
48294,2002-06-01,70.00849,107.81889,0,90,2,0,0,0,78,1,0,0,0,7,0,0,0,0,87,5,0,0,13,78,1,0,0,0,76,16,0,0,0,80,12,0,0
48298,2002-06-01,69.13434,107.05697,0,92,0,0,0,0,57,5,3,0,0,0,0,2,0,0,84,8,0,0,12,77,3,0,0,0,78,14,0,0,0,81,11,0,0
48313,2002-06-01,65.81714,104.68879,0,92,0,0,0,0,84,8,0,0,0,0,0,0,0,1,88,3,0,0,5,83,4,0,0,0,88,4,0,0,0,85,7,0,0
48338,2002-06-01,60.17444,101.91122,0,92,0,0,0,0,31,0,0,0,0,0,0,0,0,6,76,9,1,0,1,91,0,0,0,0,89,3,0,0,0,90,2,0,2
48398,2002-06-01,46.11985,98.17277,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,69,23,0,0,0,92,0,0,0,0,73,13,6,0,0,92,0,0,3
48401,2002-06-01,45.39712,98.04609,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,84,8,0,0,0,92,0,0,0,0,74,16,2,0,0,92,0,0,3
48405,2002-06-01,44.43022,97.88314,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,78,13,0,0,1,90,1,0,0,1,72,18,1,0,0,92,0,0,3
48417,2002-06-01,41.50626,97.43141,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,67,25,0,0,2,90,0,0,0,1,74,17,0,0,0,92,0,0,3
