index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
96867,2007-03-01,46.96124,54.6052,19,41,32,0,0,0,70,8,0,0,0,50,0,0,0,0,85,3,4,0,8,65,19,0,2,19,56,10,5,1,20,55,15,1,1
96889,2007-03-01,42.48367,58.17255,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2,69,21,0,0,11,62,19,0,0,13,59,14,5,2,18,54,18,0,0
96895,2007-03-01,41.21909,59.03624,0,63,29,0,0,0,2,14,9,0,0,0,0,0,0,0,63,29,0,0,9,64,19,0,0,19,55,9,9,3,17,56,16,0,1
96903,2007-03-01,39.50557,60.12401,0,67,25,0,0,0,1,14,0,0,0,0,0,0,0,3,84,5,0,1,16,67,8,0,0,21,56,9,6,5,13,56,18,0,1
96910,2007-03-01,37.98114,61.02029,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,3,82,7,0,5,6,67,14,0,1,22,55,11,3,5,11,57,19,0,0
96915,2007-03-01,36.87816,61.63095,1,60,31,0,0,0,3,14,17,0,0,0,0,0,0,0,61,31,0,0,10,75,7,0,0,21,48,20,3,7,8,59,18,0,1
96920,2007-03-01,35.76355,62.21842,2,57,33,0,0,0,0,0,0,0,0,0,0,0,0,0,55,37,0,0,4,82,6,0,1,18,53,17,3,4,11,58,19,0,1
96931,2007-03-01,33.27083,63.43495,0,77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,9,76,7,0,0,12,34,36,10,2,12,55,23,0,1
96948,2007-03-01,29.30884,65.13136,0,0,0,0,0,0,83,9,0,0,0,0,0,0,0,0,87,5,0,0,11,76,5,0,1,16,36,34,5,2,7,60,23,0,0
96953,2007-03-01,28.11801,65.59233,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,62,30,0,7,6,69,10,0,1,14,40,35,2,2,8,59,22,1,0
96960,2007-03-01,26.431,66.21133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,0,4,8,77,3,0,1,9,56,21,5,3,8,54,27,0,0
96970,2007-03-01,1.3626,-72.12626,0,0,0,0,0,0,13,11,4,0,0,0,0,0,0,8,78,5,1,3,16,59,14,0,0,8,84,0,0,1,8,72,11,0,0
96986,2007-03-01,6.05684,-71.29856,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,1,87,2,2,2,15,66,8,0,0,2,85,3,2,2,4,72,14,0,0
96993,2007-03-01,8.04948,-70.91276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,6,13,55,18,0,0,2,73,9,7,1,6,71,14,0,0
97005,2007-03-01,11.66046,-70.15411,0,0,0,0,0,16,63,7,4,0,0,0,0,0,0,0,79,10,3,0,6,67,19,0,0,9,66,16,1,1,8,58,25,0,0
97032,2007-03-01,64.23726,15.87594,16,50,26,0,0,0,36,0,0,0,13,55,0,0,0,3,87,2,0,0,18,52,22,0,0,4,75,11,2,0,6,70,15,1,1
97040,2007-03-01,63.67166,19.68711,7,56,29,0,0,0,39,10,0,0,0,66,0,0,0,6,86,0,0,0,17,53,22,0,0,4,75,13,0,0,4,68,18,2,1
97059,2007-03-01,61.32067,30.02712,7,56,21,8,0,1,51,11,0,0,0,48,0,0,0,27,59,6,0,0,18,53,21,0,0,3,66,19,4,0,1,76,9,3,1
97076,2007-03-01,57.70892,39.54608,2,54,36,0,0,6,64,0,0,0,0,24,0,0,0,22,58,11,1,0,20,51,21,0,0,5,69,10,8,0,3,71,8,6,1
97083,2007-03-01,56.63805,41.66615,2,46,44,0,0,5,60,0,0,0,0,25,0,0,0,17,62,10,3,0,18,52,22,0,0,8,66,10,8,0,2,73,6,10,1
97087,2007-03-01,56.00466,42.81836,2,42,48,0,0,27,45,0,0,0,0,24,3,0,0,20,60,6,6,0,19,53,20,0,0,10,65,9,8,0,2,73,5,11,1
97091,2007-03-01,55.35652,43.92917,8,48,36,0,0,0,54,0,0,0,0,19,8,0,0,6,73,11,2,0,19,59,14,0,0,11,64,10,7,0,1,75,6,9,1
97096,2007-03-01,54.52656,45.26162,9,50,33,0,0,0,51,0,0,0,0,27,2,0,0,0,72,12,8,0,16,68,8,0,0,12,64,6,10,0,2,72,9,8,1
97098,2007-03-01,54.18866,45.77772,7,57,28,0,0,0,49,0,0,0,0,34,0,0,0,0,73,14,5,0,16,67,9,0,0,13,63,6,10,0,4,69,10,9,1
97102,2007-03-01,53.5031,46.78196,10,54,28,0,0,0,42,0,0,0,0,38,0,0,0,0,81,9,2,0,16,61,15,0,0,12,64,10,6,0,6,67,13,6,1
97103,2007-03-01,53.32972,47.02732,10,55,27,0,0,0,22,0,0,0,0,37,0,0,0,0,77,14,1,0,16,61,15,0,0,12,64,11,5,0,5,68,13,6,1
97128,2007-03-01,48.76118,52.48995,10,50,32,0,0,0,55,0,0,0,0,0,0,0,0,0,87,5,0,0,16,53,23,0,1,10,65,9,7,0,17,58,13,4,1
97132,2007-03-01,47.99204,53.25589,5,58,29,0,0,0,57,27,0,0,0,0,0,0,0,1,91,0,0,0,14,62,16,0,2,8,67,8,7,0,18,57,15,2,1
97137,2007-03-01,47.01715,54.1762,7,35,50,0,0,0,67,20,1,0,0,50,0,0,0,0,87,5,0,0,12,62,18,0,1,19,57,8,7,1,20,55,15,1,1
97157,2007-03-01,42.97753,57.48546,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,83,0,0,0,15,64,13,0,0,12,62,10,7,2,18,54,18,0,0
97167,2007-03-01,40.8792,58.94323,0,65,27,0,0,0,10,14,8,0,0,0,0,0,0,0,63,29,0,0,9,63,20,0,0,20,54,8,10,4,17,55,16,0,1
97177,2007-03-01,38.73161,60.28743,0,0,0,0,0,0,34,8,0,0,0,0,0,0,0,3,79,10,0,1,14,64,13,0,0,21,60,7,4,5,11,58,18,0,0
97207,2007-03-01,32.00583,63.7469,0,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,44,48,0,0,1,67,24,0,0,16,35,39,2,1,14,53,24,0,0
97216,2007-03-01,29.90665,64.64312,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,80,12,0,0,4,77,11,0,1,16,44,28,3,2,8,61,21,0,0
97217,2007-03-01,29.67109,64.73918,0,0,0,0,0,23,69,0,0,0,0,0,0,0,0,0,88,4,0,0,4,78,10,0,1,17,40,31,3,2,8,62,20,0,0
97230,2007-03-01,26.56579,65.92866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7,0,1,9,75,7,0,1,9,51,27,4,2,9,56,25,0,0
97236,2007-03-01,0.36199,-72.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66,16,1,0,18,64,10,0,0,14,78,0,0,0,10,73,8,0,0
97238,2007-03-01,0.96516,-72.02259,0,0,0,0,0,0,45,8,1,0,0,0,0,0,0,6,74,11,1,1,14,65,12,0,0,12,80,0,0,1,10,72,9,0,0
97240,2007-03-01,1.56489,-71.92283,0,0,0,0,0,0,13,17,20,0,0,0,0,0,0,10,76,4,2,3,18,56,15,0,0,7,84,1,0,1,8,72,11,0,0
97243,2007-03-01,2.45817,-71.77115,0,0,0,0,0,0,49,9,0,0,0,0,0,0,0,17,66,7,2,1,13,64,13,0,0,7,84,1,0,0,8,76,8,0,0
97247,2007-03-01,3.63773,-71.56505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,18,1,3,18,58,13,0,0,2,86,3,1,0,7,79,6,0,0
97264,2007-03-01,8.51421,-70.6366,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,92,0,0,2,13,62,15,0,0,1,77,8,4,0,8,70,13,0,0
97287,2007-03-01,64.35689,12.80426,24,44,24,0,0,1,23,0,0,0,16,64,0,0,0,10,76,4,2,0,17,55,20,0,0,3,66,21,2,0,6,73,12,1,1
97290,2007-03-01,64.19444,14.28109,26,34,32,0,0,0,26,0,0,0,25,56,0,0,0,3,86,3,0,0,18,52,22,0,0,3,76,11,2,0,4,73,14,1,1
97305,2007-03-01,62.77876,23.13569,8,57,27,0,0,0,60,1,0,0,0,32,0,0,0,31,50,11,0,0,17,56,19,0,0,4,71,17,0,0,5,68,16,3,1
97308,2007-03-01,62.49797,24.44395,7,50,34,1,0,0,58,4,0,0,0,0,0,0,0,34,57,1,0,0,18,53,21,0,0,5,66,20,1,0,2,70,15,5,1
97318,2007-03-01,61.45959,28.61046,0,0,0,0,14,0,38,9,0,0,0,0,0,0,0,24,66,2,0,0,18,53,21,0,0,9,61,19,3,0,2,74,10,3,0
97334,2007-03-01,58.54203,37.03621,2,57,32,1,0,45,36,0,0,0,0,29,0,0,0,10,76,6,0,0,21,53,18,0,0,4,69,11,8,0,2,73,9,3,1
97343,2007-03-01,57.22814,39.90788,2,49,41,0,0,0,80,0,0,0,0,24,0,0,0,24,55,12,1,0,20,49,23,0,0,6,68,10,8,0,3,72,6,9,1
97360,2007-03-01,54.52656,44.73837,6,48,38,0,0,0,57,0,0,0,0,27,0,0,0,0,72,11,9,0,16,68,8,0,0,12,64,6,10,0,3,71,9,8,1
97362,2007-03-01,54.19169,45.25925,7,56,29,0,0,0,45,0,0,0,0,30,0,0,0,1,71,14,6,0,15,69,8,0,0,12,64,6,10,0,3,71,9,9,1
97371,2007-03-01,52.64461,47.48955,10,56,26,0,0,0,55,0,0,0,0,0,0,0,0,0,67,20,5,0,16,64,12,0,0,13,63,10,6,0,3,70,14,5,1
97376,2007-03-01,51.75821,48.65222,20,47,25,0,0,0,38,0,0,0,0,0,0,0,0,2,75,15,0,0,18,63,11,0,0,15,62,11,4,0,5,69,12,6,1
97383,2007-03-01,50.48709,50.19442,15,59,18,0,0,0,19,0,0,0,0,0,0,0,0,5,82,1,4,0,16,59,17,0,0,10,66,11,5,0,12,61,12,7,1
97398,2007-03-01,47.65386,53.19251,5,34,53,0,0,3,62,23,0,0,0,0,0,0,0,3,89,0,0,0,12,62,18,0,1,10,66,8,7,1,17,57,15,2,1
97410,2007-03-01,45.28923,55.32359,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,3,89,0,0,0,4,74,14,0,2,8,66,8,7,1,19,56,15,1,0
97431,2007-03-01,40.96254,58.57043,0,0,0,0,0,0,15,4,7,0,0,0,0,0,0,0,59,33,0,0,9,62,21,0,0,19,55,9,9,4,16,55,17,0,0
97433,2007-03-01,40.53871,58.85142,0,66,26,0,0,0,14,5,8,0,0,0,0,0,0,0,64,28,0,0,10,63,19,0,0,20,54,8,10,4,17,54,17,0,1
97435,2007-03-01,40.1129,59.12792,0,65,27,0,0,0,38,6,5,0,0,0,0,0,0,0,72,20,0,0,11,64,17,0,0,20,56,9,7,5,15,55,17,0,1
97472,2007-03-01,31.89137,63.53874,0,0,0,0,0,0,61,3,0,0,0,0,0,0,0,0,43,49,0,0,2,64,26,0,0,15,39,38,0,1,12,55,24,0,0
97485,2007-03-01,28.85062,64.82246,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0,89,3,0,3,6,74,9,0,1,13,38,38,2,2,6,62,22,0,0
97491,2007-03-01,27.42034,65.37643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,0,1,10,65,16,0,1,13,57,19,2,2,6,58,25,1,0
97511,2007-03-01,3.53952,-71.40893,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,6,72,13,1,3,15,64,10,0,0,2,86,3,1,0,6,79,7,0,0
97522,2007-03-01,6.71863,-70.81402,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,84,7,0,7,8,63,13,0,0,2,82,7,1,2,5,73,12,0,0
97523,2007-03-01,7.00316,-70.75812,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,4,81,7,0,8,9,61,13,0,0,4,77,9,2,2,5,71,13,1,0
97527,2007-03-01,8.13414,-70.53133,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,90,0,0,5,14,57,16,0,0,1,74,12,4,1,6,71,14,0,0
97528,2007-03-01,8.41512,-70.47383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,4,13,63,12,0,0,1,77,9,4,0,7,70,14,0,0
97539,2007-03-01,46.92681,-53.49856,0,0,0,0,0,1,74,1,11,0,0,42,4,14,0,0,64,14,9,0,18,56,18,0,0,25,52,15,0,2,12,69,8,1,0
97554,2007-03-01,63.72871,16.08165,14,52,26,0,0,0,7,29,0,0,11,55,0,0,0,0,91,1,0,0,17,53,22,0,0,5,74,12,1,0,6,67,18,1,1
97573,2007-03-01,61.68597,26.77115,0,0,0,0,0,6,33,15,0,0,0,0,0,0,0,23,60,9,0,0,18,55,19,0,0,3,66,21,2,0,2,73,11,3,0
97582,2007-03-01,60.07828,32.23678,0,0,0,0,4,27,51,0,0,0,0,0,0,0,0,21,64,6,1,0,18,53,21,0,0,3,70,13,6,0,1,75,9,3,0
97604,2007-03-01,57.04752,39.65292,2,50,40,0,0,0,65,0,0,0,0,25,0,0,0,24,56,12,0,0,20,48,24,0,0,6,68,10,8,0,3,71,7,9,1
97605,2007-03-01,56.89699,39.95755,2,49,41,0,0,0,76,0,0,0,0,25,0,0,0,20,59,12,1,0,20,49,23,0,0,6,68,9,9,0,2,73,6,9,1
97607,2007-03-01,56.59291,40.55875,3,48,41,0,0,0,68,0,0,0,0,25,0,0,0,16,63,10,3,0,18,54,20,0,0,8,66,10,8,0,2,73,6,10,1
97614,2007-03-01,55.49798,42.58049,3,45,44,0,0,14,57,0,0,0,0,0,0,0,0,16,60,12,4,0,19,58,15,0,0,10,65,8,9,0,1,75,6,9,1
97628,2007-03-01,53.17629,46.26182,11,53,28,0,0,0,48,0,0,0,0,37,0,0,0,0,73,17,2,0,16,61,15,0,0,12,64,10,6,0,3,70,13,6,1
97629,2007-03-01,53.00423,46.50743,10,54,28,0,0,0,36,0,0,0,0,38,0,0,0,0,70,19,3,0,16,61,15,0,0,12,64,12,4,0,3,70,13,6,1
97633,2007-03-01,52.30823,47.46811,10,59,23,0,0,12,48,0,0,0,0,0,0,0,0,4,65,18,5,0,16,64,12,0,0,15,61,11,5,0,3,70,14,5,1
97641,2007-03-01,50.88045,49.28915,15,59,18,0,0,0,28,0,0,0,0,0,0,0,0,4,83,2,3,0,18,63,11,0,0,13,64,11,4,0,8,65,12,7,1
97648,2007-03-01,49.59425,50.77949,12,59,21,0,0,0,18,0,0,0,0,0,0,0,0,4,83,2,3,0,15,56,21,0,0,9,67,8,8,0,15,58,13,6,1
97651,2007-03-01,49.03303,51.39049,6,61,25,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,0,0,15,56,21,0,0,7,69,8,8,0,18,55,14,5,1
97652,2007-03-01,48.84467,51.59061,4,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,14,56,22,0,0,9,67,8,8,0,18,56,13,5,1
97663,2007-03-01,46.7317,53.68042,11,26,55,0,0,8,55,19,7,0,0,49,0,0,0,3,89,0,0,0,16,58,18,0,0,17,57,8,10,0,19,57,15,1,1
97673,2007-03-01,44.74906,55.41602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,6,75,11,0,0,11,64,10,6,1,19,56,16,0,0
97677,2007-03-01,43.94042,56.0702,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,11,81,0,0,0,17,67,8,0,0,12,63,6,9,1,19,54,18,0,0
97693,2007-03-01,39.98487,58.89906,0,64,28,0,0,0,25,7,8,0,0,0,0,0,0,0,75,17,0,0,9,70,13,0,0,21,55,9,7,5,16,54,17,0,1
97696,2007-03-01,39.34367,59.30736,0,64,28,0,0,0,14,11,3,0,0,0,0,0,0,2,84,6,0,0,15,64,13,0,0,18,60,10,4,6,13,55,18,0,1
97698,2007-03-01,38.91377,59.57421,0,0,0,0,0,0,14,17,11,0,0,0,0,0,0,3,84,5,0,0,16,67,9,0,0,19,60,9,4,5,12,57,18,0,0
97730,2007-03-01,31.77601,63.33134,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,46,46,0,0,1,71,20,0,0,15,40,37,0,2,11,55,24,0,0
97734,2007-03-01,30.84995,63.74134,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,64,28,0,0,1,68,23,0,0,15,47,28,2,2,10,56,24,0,0
97741,2007-03-01,29.21124,64.43129,0,0,0,0,0,0,57,3,0,0,0,0,0,0,0,0,91,1,0,0,7,74,11,0,1,15,44,31,1,2,7,63,20,0,0
97742,2007-03-01,28.97525,64.5271,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,91,1,0,2,7,73,10,0,1,14,41,34,2,2,7,63,20,0,0
97777,2007-03-01,6.04793,-70.76562,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,83,7,0,5,15,55,17,0,0,2,85,4,1,1,4,77,10,0,0
97783,2007-03-01,7.75264,-70.42687,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,85,5,0,10,10,57,15,0,0,3,74,12,3,1,6,72,13,0,0
97795,2007-03-01,11.08687,-69.71382,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,83,7,2,1,1,69,21,0,0,8,60,16,6,2,7,57,25,1,0
97799,2007-03-01,47.16957,-52.88314,0,0,0,0,0,12,58,11,11,0,0,25,12,2,0,0,56,20,11,0,18,59,15,0,6,23,48,15,0,2,9,74,6,1,0
97811,2007-03-01,63.56885,15.47132,13,52,27,0,0,0,6,30,0,0,6,57,0,0,0,0,91,1,0,0,18,52,22,0,0,6,72,12,2,0,4,73,14,1,1
97812,2007-03-01,63.50615,15.94539,12,56,24,0,0,0,3,33,0,0,7,57,0,0,0,0,91,1,0,0,17,53,22,0,0,4,75,12,1,0,5,68,18,1,1
97817,2007-03-01,63.16522,18.28134,7,55,24,6,0,2,46,0,0,0,0,48,12,0,0,2,87,1,2,0,18,52,22,0,0,4,75,13,0,0,4,69,17,2,1
97825,2007-03-01,61.97908,24.48248,6,56,30,0,0,7,50,5,0,0,0,0,0,0,0,32,59,1,0,0,18,52,22,0,0,5,65,22,0,0,1,72,13,3,1
97827,2007-03-01,61.78336,25.32418,4,63,25,0,0,0,32,30,0,0,0,0,0,0,0,31,60,1,0,0,18,53,21,0,0,6,64,22,0,0,1,72,13,3,1
97838,2007-03-01,60.59894,29.74488,2,59,31,0,0,8,74,0,0,0,0,72,0,0,0,32,54,6,0,0,18,52,22,0,0,3,68,17,4,0,2,74,10,3,1
97849,2007-03-01,59.11522,34.15969,2,49,41,0,0,3,77,0,0,0,0,24,0,0,0,10,79,3,0,0,19,51,22,0,0,7,64,12,9,0,2,74,9,2,1
97863,2007-03-01,57.16265,38.78436,2,56,34,0,0,0,70,0,0,0,0,25,0,0,0,22,59,10,1,0,20,49,23,0,0,6,68,10,8,0,3,71,7,9,1
97871,2007-03-01,55.95235,41.18592,2,47,43,0,0,0,70,0,0,0,0,0,0,0,0,15,62,5,9,0,18,52,22,0,0,7,68,10,7,0,2,73,4,12,1
97877,2007-03-01,55.00391,42.8789,5,47,40,0,0,0,59,0,0,0,0,0,0,0,0,11,66,11,4,0,20,58,14,0,0,12,63,8,9,0,1,74,7,9,1
97879,2007-03-01,54.68045,43.42345,4,46,42,0,0,0,56,0,0,0,0,26,0,0,0,0,79,8,5,0,20,62,10,0,0,12,63,8,9,0,1,74,7,9,1
97882,2007-03-01,54.18866,44.22228,6,60,26,0,0,0,57,0,0,0,0,26,0,0,0,1,73,13,5,0,18,65,9,0,0,13,62,7,10,0,1,73,9,9,1
97888,2007-03-01,53.18221,45.75717,9,54,29,0,0,0,55,0,0,0,0,36,0,0,0,0,72,19,1,0,16,62,14,0,0,13,63,7,9,0,3,70,13,6,1
97896,2007-03-01,51.79548,47.67997,9,50,33,0,0,0,64,0,0,0,0,0,0,0,0,10,67,10,5,0,17,64,11,0,0,15,61,10,6,0,3,72,12,5,1
97918,2007-03-01,47.74611,52.31701,0,52,40,0,0,0,73,1,0,0,0,0,0,0,0,0,92,0,0,0,13,64,15,0,1,10,66,7,8,0,19,56,15,2,1
97933,2007-03-01,44.81028,55.00798,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,91,0,0,0,5,72,15,0,1,10,65,9,6,1,19,56,16,0,0
97954,2007-03-01,40.06826,58.53245,0,64,28,0,0,0,15,13,13,0,0,0,0,0,0,1,76,15,0,0,9,70,13,0,0,20,56,9,7,6,16,54,16,0,1
97960,2007-03-01,38.78678,59.34933,0,0,0,0,0,0,34,6,12,0,0,0,0,0,0,4,83,5,0,1,15,67,9,0,0,20,60,8,4,5,13,56,18,0,0
97971,2007-03-01,36.39183,60.75117,0,0,0,0,0,0,29,8,5,0,0,0,0,0,0,0,55,37,0,1,18,59,14,0,0,20,52,17,3,4,12,56,20,0,0
97978,2007-03-01,34.83761,61.58383,0,59,33,0,0,0,45,14,4,0,0,0,0,0,0,0,59,33,0,1,8,69,14,0,3,11,53,23,2,4,12,56,20,0,1
97984,2007-03-01,33.48698,62.26364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,21,0,1,1,83,6,1,0,14,48,24,6,3,12,51,26,0,0
97986,2007-03-01,33.033,62.48363,0,0,0,0,0,0,50,7,0,0,0,0,0,0,0,0,57,35,0,0,3,84,5,0,0,16,42,27,7,3,13,49,27,0,0
98006,2007-03-01,28.38937,64.51773,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,90,2,0,2,8,71,11,0,1,12,42,37,0,2,7,60,23,0,0
98021,2007-03-01,0.66845,-71.56505,0,0,0,0,0,0,31,7,7,0,0,0,0,0,0,1,75,14,1,1,13,67,11,0,0,11,81,0,0,1,11,69,11,0,0
98027,2007-03-01,2.45728,-71.2559,0,0,0,0,0,0,28,2,2,0,0,0,0,0,0,15,65,10,2,2,13,61,16,0,0,4,87,1,0,0,8,72,12,0,0
98061,2007-03-01,63.82104,11.01711,15,29,48,0,0,0,78,2,0,0,0,42,7,0,0,6,79,1,5,0,18,53,21,0,0,5,69,16,2,0,5,73,12,2,1
98067,2007-03-01,63.52107,13.91687,17,50,25,0,0,0,14,15,0,0,12,64,0,0,0,3,87,2,0,0,18,53,21,0,0,3,72,15,2,0,4,74,13,1,1
98083,2007-03-01,61.86225,23.86833,3,62,27,0,0,6,27,29,0,0,0,0,0,0,0,46,41,5,0,0,18,52,22,0,0,2,69,21,0,0,2,72,12,4,1
98084,2007-03-01,61.76742,24.29096,3,63,26,0,0,1,34,27,0,0,0,0,0,0,0,40,49,3,0,0,18,54,20,0,0,4,66,22,0,0,1,72,13,3,1
98134,2007-03-01,55.14877,42.07114,3,44,45,0,0,17,55,0,0,0,0,0,0,0,0,18,56,12,6,0,20,55,17,0,0,9,66,9,8,0,1,74,7,9,1
98136,2007-03-01,54.8303,42.62504,5,45,42,0,0,0,67,0,0,0,0,26,0,0,0,0,77,10,5,0,20,61,11,0,0,12,63,7,10,0,1,74,7,9,1
98148,2007-03-01,52.84607,45.75055,12,56,24,0,0,0,52,0,0,0,0,37,0,0,0,0,72,19,1,0,16,63,13,0,0,12,64,8,8,0,3,70,14,5,1
98168,2007-03-01,49.2887,50.2774,8,65,19,0,0,0,29,0,0,0,0,0,0,0,0,0,87,5,0,0,15,57,20,0,0,7,69,9,7,0,16,57,13,6,1
98170,2007-03-01,48.9175,50.68799,4,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0,14,57,21,0,0,8,68,8,8,0,18,55,14,5,1
98189,2007-03-01,44.6698,54.76835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,5,65,22,0,0,12,64,9,7,1,19,56,16,0,0
98193,2007-03-01,43.86717,55.43221,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,82,1,0,0,13,63,16,0,0,12,63,7,8,1,19,56,16,0,0
98201,2007-03-01,42.23581,56.69602,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,74,17,0,0,13,67,12,0,0,17,57,8,9,1,20,55,16,0,0
98223,2007-03-01,37.57939,59.7803,2,58,32,0,0,0,21,13,3,0,0,0,0,0,0,3,64,25,0,4,11,58,19,0,0,25,51,13,3,4,11,58,19,0,1
98243,2007-03-01,33.14098,62.16427,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,73,19,0,0,2,85,5,0,0,14,44,29,5,3,13,50,26,0,0
98265,2007-03-01,28.03909,64.41427,0,0,0,0,0,12,57,0,0,0,0,0,0,0,0,0,90,2,0,0,9,73,10,0,1,12,51,28,0,2,5,60,25,0,0
98266,2007-03-01,27.8017,64.5085,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,89,3,0,0,9,73,10,0,1,13,52,26,0,2,5,60,25,0,0
98268,2007-03-01,27.32545,64.69506,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,89,3,0,0,9,73,8,2,1,11,58,20,2,2,4,61,25,0,0
98282,2007-03-01,1.76365,-71.20663,0,0,0,0,0,0,24,13,1,0,0,0,0,0,0,10,72,8,2,2,16,55,19,0,0,3,88,1,0,0,10,70,12,0,0
98300,2007-03-01,6.98529,-70.22033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,10,0,4,14,59,14,0,0,3,77,10,2,2,3,74,12,1,0
98326,2007-03-01,63.18192,14.74356,10,54,28,0,0,0,15,22,0,0,2,62,0,0,0,1,89,2,0,0,18,52,22,0,0,7,70,14,1,0,3,71,17,1,1
98327,2007-03-01,63.12203,15.21258,7,56,29,0,0,0,22,24,0,0,4,61,0,0,0,2,89,1,0,0,18,52,22,0,0,7,70,14,1,0,3,72,16,1,1
98341,2007-03-01,61.45959,24.51964,3,68,21,0,0,8,32,24,0,0,0,0,0,0,0,36,56,0,0,0,18,55,19,0,0,4,66,22,0,0,1,72,13,3,1
98351,2007-03-01,60.30666,28.92642,0,0,0,0,0,1,52,30,0,0,0,0,0,0,0,23,62,7,0,0,18,53,21,0,0,7,65,15,5,0,3,73,10,3,0
98357,2007-03-01,59.48352,31.55138,2,41,49,0,0,32,49,0,1,0,0,24,0,0,0,7,80,5,0,0,18,56,18,0,0,7,66,15,4,0,3,74,8,3,1
98359,2007-03-01,59.23639,32.27564,3,37,52,0,0,39,43,0,0,0,0,0,0,0,0,13,74,5,0,0,19,52,21,0,0,7,67,9,9,0,2,75,8,3,1
98365,2007-03-01,58.46478,34.38034,1,55,36,0,0,1,79,1,0,0,0,29,0,0,0,12,75,5,0,0,18,50,24,0,0,7,66,11,8,0,2,74,9,2,1
98367,2007-03-01,58.19785,35.05942,1,51,39,1,0,7,75,0,0,0,0,29,0,0,0,9,78,5,0,0,16,50,26,0,0,7,67,10,8,0,2,73,10,2,1
98370,2007-03-01,57.7887,36.05724,1,49,42,0,0,7,75,0,0,0,0,20,0,0,0,18,68,6,0,0,20,50,22,0,0,5,68,11,8,0,3,71,11,2,1
98374,2007-03-01,57.22732,37.34935,1,59,32,0,0,0,72,1,0,0,0,21,0,0,0,16,72,4,0,0,21,49,22,0,0,5,68,11,8,0,3,71,9,7,1
