index,lat,lon
97994,31.19823,63.33227
97995,30.96676,63.43495
97996,30.73483,63.5369
97997,30.50241,63.63812
97998,30.26953,63.73863
97999,30.03617,63.83843
98000,29.80234,63.93753
98001,29.56804,64.03593
98002,29.33326,64.13364
98003,29.098,64.23067
98004,28.86227,64.32702
98005,28.62606,64.4227
98006,28.38937,64.51773
98007,28.1522,64.61209
98008,27.91456,64.70581
98009,27.67643,64.79887
98010,27.43782,64.8913
98011,27.19873,64.98311
98012,26.95916,65.07428
98013,26.7191,65.16483
98014,26.47856,65.25477
98015,26.23753,65.3441
98016,25.99601,65.43283
98017,25.754,65.52096
98018,25.5115,65.6085
98019,0.06531,-71.66592
98020,0.36732,-71.61562
98021,0.66845,-71.56505
98022,0.96871,-71.51421
98023,1.26811,-71.4631
98024,1.56667,-71.41172
98025,1.86437,-71.36006
98026,2.16124,-71.30812
98027,2.45728,-71.2559
98028,2.75249,-71.2034
98029,3.0469,-71.15062
98030,3.34049,-71.09755
98031,3.63328,-71.04419
98032,3.92528,-70.99054
98033,4.21649,-70.9366
98034,4.50692,-70.88236
98035,4.79658,-70.82782
98036,5.08547,-70.77299
98037,5.3736,-70.71785
98038,5.66097,-70.66241
98039,5.94759,-70.60666
98040,6.23348,-70.5506
98041,6.51862,-70.49422
98042,6.80303,-70.43754
98043,7.08672,-70.38053
98044,7.36969,-70.3232
98045,7.65195,-70.26555
98046,7.93349,-70.20759
98047,8.21433,-70.14928
98048,8.49448,-70.09065
98049,8.77393,-70.03168
98050,9.0527,-69.97239
98051,9.33078,-69.91275
98052,9.60818,-69.85277
98053,9.88492,-69.79244
98054,10.16098,-69.73176
98055,10.43638,-69.67074
98056,10.71112,-69.60936
98057,10.98521,-69.54764
98058,11.25865,-69.48555
98059,63.9056,10.0369
98060,63.86429,10.52778
98061,63.82104,11.01711
98062,63.77584,11.50481
98063,63.72871,11.99083
98064,63.67966,12.47511
98065,63.62869,12.95758
98066,63.57583,13.43818
98067,63.52107,13.91687
98068,63.46443,14.39359
98069,63.40592,14.86828
98070,63.34556,15.34089
98071,63.28335,15.81137
98072,63.2193,16.27967
98073,63.15343,16.74575
98074,63.08575,17.20955
98075,63.01627,17.67105
98076,62.94501,18.13018
98077,62.39731,21.27497
98078,62.31224,21.71393
98079,62.22551,22.15023
98080,62.13714,22.58385
98081,62.04712,23.01475
98082,61.95549,23.44292
98083,61.86225,23.86833
98084,61.76742,24.29096
98085,61.67101,24.7108
98086,61.57304,25.12782
98087,61.37246,25.95337
98088,61.26989,26.36187
98089,61.16581,26.76751
98090,61.06024,27.17026
98091,60.95319,27.57013
98092,60.84468,27.96711
98093,60.73472,28.36119
98094,60.62333,28.75237
98095,60.51053,29.14063
98096,60.39631,29.52598
98097,60.28071,29.90842
98098,60.16374,30.28795
98099,60.0454,30.66456
98100,59.92571,31.03826
98101,59.80469,31.40905
98102,59.68236,31.77693
98103,59.55871,32.14191
98104,59.43377,32.50399
98105,59.30756,32.86317
98106,59.18008,33.21947
98107,59.05135,33.5729
98108,58.92138,33.92345
98109,58.79019,34.27114
98110,58.65779,34.61597
98111,58.52419,34.95797
98112,58.3894,35.29714
98113,58.25344,35.63349
98114,58.11632,35.96703
98115,57.97806,36.29777
98116,57.83865,36.62574
98117,57.69813,36.95094
98118,57.5565,37.27338
98119,57.41376,37.59308
98120,57.26994,37.91006
98121,57.12505,38.22434
98122,56.9791,38.53592
98123,56.83209,38.84483
98124,56.68404,39.15107
98125,56.53496,39.45468
98126,56.38487,39.75566
98127,56.23377,40.05403
98128,56.08167,40.34981
98129,55.92859,40.64302
98130,55.77454,40.93368
98131,55.61952,41.2218
98132,55.46354,41.5074
98133,55.30662,41.79051
98134,55.14877,42.07114
98135,54.99,42.34931
98136,54.8303,42.62504
98137,54.66971,42.89834
98138,54.50822,43.16925
98139,54.34585,43.43777
98140,54.1826,43.70394
98141,54.01848,43.96775
98142,53.85349,44.22925
98143,53.68767,44.48844
98144,53.521,44.74535
98145,53.35349,45.0
98146,53.18517,45.2524
98147,53.01602,45.50258
98148,52.84607,45.75055
98149,52.67532,45.99635
98150,52.50377,46.23997
98151,52.33145,46.48145
98152,52.15834,46.72081
98153,51.98446,46.95807
98154,51.80983,47.19323
98155,51.63444,47.42633
98156,51.4583,47.65739
98157,51.28141,47.88641
98158,51.1038,48.11344
98159,50.92545,48.33847
98160,50.74639,48.56153
98161,50.56661,48.78264
98162,50.38613,49.00182
98163,50.20494,49.21909
98164,50.02306,49.43447
98165,49.84049,49.64797
98166,49.65724,49.85961
98167,49.4733,50.06942
98168,49.2887,50.2774
98169,49.10343,50.48359
98170,48.9175,50.68799
98171,48.73091,50.89062
98172,48.54368,51.09151
98173,48.3558,51.29067
98174,48.16728,51.48811
98175,47.97812,51.68386
98176,47.78834,51.87793
98177,47.59793,52.07034
98178,47.4069,52.26111
98179,47.21526,52.45025
98180,47.023,52.63777
98181,46.44261,53.19086
98182,46.24796,53.37211
98183,46.05271,53.55183
98184,45.85688,53.73004
98185,45.66047,53.90674
98186,45.46348,54.08197
98187,45.06777,54.42803
98188,44.86907,54.5989
98189,44.6698,54.76835
98190,44.46998,54.93639
98191,44.26959,55.10304
98192,44.06866,55.2683
98193,43.86717,55.43221
98194,43.66514,55.59476
98195,43.46256,55.75598
98196,43.25944,55.91588
98197,43.05578,56.07447
98198,42.85158,56.23176
98199,42.64685,56.38778
98200,42.44159,56.54252
98201,42.23581,56.69602
98202,42.0295,56.84826
98203,41.82266,56.99928
98204,41.61531,57.14909
98205,41.40744,57.29769
98206,41.19905,57.4451
98207,40.99015,57.59133
98208,40.78073,57.7364
98209,40.57081,57.88031
98210,40.36038,58.02308
98211,40.14944,58.16472
98212,39.938,58.30523
98213,39.72606,58.44465
98214,39.51362,58.58296
98215,39.30068,58.72019
98216,39.08724,58.85635
98217,38.87331,58.99144
98218,38.65888,59.12549
98219,38.44396,59.25849
98220,38.22855,59.39046
98221,38.01265,59.52141
98222,37.79626,59.65136
98223,37.57939,59.7803
98224,37.36203,59.90825
98225,37.14418,60.03523
98226,36.92585,60.16124
98227,36.70704,60.28629
98228,36.48774,60.41039
98229,36.26797,60.53355
98230,36.04771,60.65578
98231,35.82698,60.77709
98232,35.60576,60.89749
98233,35.38407,61.01698
98234,35.1619,61.13559
98235,34.93925,61.2533
98236,34.71613,61.37015
98237,34.49253,61.48613
98238,34.26846,61.60124
98239,34.04391,61.71551
98240,33.81889,61.82894
98241,33.59339,61.94154
98242,33.36742,62.05331
98243,33.14098,62.16427
98244,32.91405,62.27442
98245,32.68666,62.38376
98246,32.4588,62.49232
98247,32.23046,62.6001
98248,32.00164,62.70709
98249,31.77236,62.81332
98250,31.54259,62.91878
98251,31.31236,63.02349
98252,31.08165,63.12746
98253,30.85047,63.23068
98254,30.61881,63.33318
98255,30.38667,63.43495
98256,30.15407,63.536
98257,29.92098,63.63633
98258,29.68742,63.73597
98259,29.45338,63.83491
98260,29.21886,63.93316
98261,28.98387,64.03072
98262,28.7484,64.12761
98263,28.51244,64.22382
98264,28.27601,64.31937
98265,28.03909,64.41427
98266,27.8017,64.5085
98267,27.56382,64.6021
98268,27.32545,64.69506
98269,27.0866,64.78738
98270,26.84727,64.87907
98271,26.60745,64.97014
98272,26.36714,65.0606
98273,26.12634,65.15045
98274,25.88505,65.23969
98275,25.64326,65.32833
98276,25.40099,65.41638
98277,0.26665,-71.46399
98278,0.56777,-71.41307
98279,0.86803,-71.36187
98280,1.16742,-71.3104
98281,1.46596,-71.25866
98282,1.76365,-71.20663
98283,2.0605,-71.15433
98284,2.35652,-71.10175
98285,2.65171,-71.04889
98286,2.94609,-70.99573
98287,3.23965,-70.9423
98288,3.53242,-70.88856
98289,3.82438,-70.83454
98290,4.11556,-70.78023
98291,4.40595,-70.72561
98292,4.69556,-70.6707
98293,4.98441,-70.61548
98294,5.27249,-70.55996
98295,5.55982,-70.50414
98296,5.84639,-70.448
98297,6.13222,-70.39155
98298,6.41731,-70.3348
98299,6.70166,-70.27772
98300,6.98529,-70.22033
98301,7.2682,-70.16261
98302,7.55038,-70.10457
98303,7.83186,-70.0462
98304,8.11264,-69.9875
98305,8.39271,-69.92847
98306,8.67209,-69.86911
98307,8.95077,-69.80941
98308,9.22878,-69.74936
98309,9.5061,-69.68898
98310,9.78275,-69.62825
98311,10.05872,-69.56717
98312,10.33403,-69.50573
98313,10.60868,-69.44395
98314,10.88268,-69.38181
98315,11.15602,-69.3193
98316,11.42872,-69.25644
98317,63.67766,9.95062
98318,63.63668,10.43747
98319,63.59377,10.9228
98320,63.54893,11.40655
98321,63.50218,11.88865
98322,63.45352,12.36906
98323,63.40295,12.8477
98324,63.3505,13.32453
98325,63.29617,13.79948
98326,63.18192,14.74356
98327,63.12203,15.21258
98328,63.06029,15.67952
98329,62.99674,16.14433
98330,62.93137,16.60698
98331,62.8642,17.0674
98332,62.79525,17.52556
98333,62.72452,17.98143
98334,62.09636,21.54097
98335,62.01025,21.9745
98336,61.9225,22.40541
98337,61.83312,22.83365
98338,61.74212,23.25922
98339,61.64953,23.68208
98340,61.55534,24.10223
98341,61.45959,24.51964
98342,61.36228,24.93429
98343,61.26343,25.34617
98344,61.16305,25.75527
98345,61.06115,26.16156
98346,60.95776,26.56505
98347,60.85288,26.96571
98348,60.74652,27.36354
98349,60.63871,27.75854
98350,60.41877,28.53998
98351,60.30666,28.92642
98352,60.19317,29.31
98353,59.96201,30.06858
98354,59.8444,30.44357
98355,59.72543,30.8157
98356,59.60513,31.18497
98357,59.48352,31.55138
98358,59.3606,31.91494
98359,59.23639,32.27564
98360,59.1109,32.6335
98361,58.98416,32.98852
98362,58.85615,33.3407
98363,58.72691,33.69006
98364,58.59646,34.03661
98365,58.46478,34.38034
98366,58.33191,34.72128
98367,58.19785,35.05942
98368,58.06263,35.39479
98369,57.92624,35.72739
98370,57.7887,36.05724
98371,57.65003,36.38435
98372,57.51023,36.70873
98373,57.36933,37.03038
98374,57.22732,37.34935
98375,57.08422,37.66562
98376,56.94005,37.97922
98377,56.79482,38.29016
98378,56.64853,38.59846
98379,56.5012,38.90413
98380,56.35284,39.2072
98381,56.20346,39.50767
98382,56.05308,39.80557
98383,55.90169,40.1009
98384,55.74931,40.3937
98385,55.59596,40.68397
98386,55.44164,40.97173
98387,55.28637,41.25701
98388,55.13015,41.53981
98389,54.97299,41.82017
98390,54.81491,42.09809
98391,54.65591,42.37359
98392,54.496,42.6467
98393,54.33519,42.91743
98394,54.1735,43.1858
98395,54.01093,43.45184
98396,53.84748,43.71555
98397,53.68318,43.97697
98398,53.51801,44.2361
98399,53.35201,44.49297
98400,53.18517,44.74759
98401,53.0175,45.0
98402,52.84901,45.2502
98403,52.67971,45.49821
98404,52.5096,45.74406
98405,52.3387,45.98776
98406,52.16702,46.22933
98407,51.99455,46.4688
98408,51.82131,46.70617
98409,51.6473,46.94148
98410,51.47253,47.17474
98411,51.29701,47.40597
98412,51.12075,47.63518
98413,50.94375,47.8624
98414,50.76602,48.08765
98415,50.58756,48.31094
98416,50.40839,48.53229
98417,50.22851,48.75173
98418,50.04792,48.96926
98419,49.86663,49.18491
98420,49.68464,49.3987
98421,49.50197,49.61065
98422,49.31862,49.82076
98423,49.1346,50.02907
98424,48.9499,50.23559
98425,48.76454,50.44033
98426,48.57852,50.64332
98427,48.39185,50.84456
98428,48.20453,51.04409
98429,48.01656,51.24191
98430,47.82796,51.43805
98431,47.63872,51.63251
98432,47.44885,51.82532
98433,47.25837,52.0165
98434,47.06726,52.20606
98435,46.87553,52.39401
98436,45.90785,53.31027
98437,45.71252,53.48894
98438,45.51661,53.66612
98439,45.32013,53.84181
98440,45.12306,54.01605
98441,44.92542,54.18883
98442,44.7272,54.36019
98443,44.52842,54.53013
98444,44.32908,54.69866
98445,44.12917,54.8658
98446,43.92872,55.03158
98447,43.7277,55.19599
98448,43.52613,55.35905
98449,43.32402,55.52078
98450,43.12136,55.6812
98451,42.91816,55.8403
98452,42.71442,55.99812
98453,42.51014,56.15466
98454,42.30533,56.30993
98455,42.09999,56.46395
98456,41.89412,56.61673
98457,41.68772,56.76829
98458,41.4808,56.91863
98459,41.27335,57.06777
98460,41.06539,57.21571
98461,40.85691,57.36249
98462,40.64792,57.5081
98463,40.43841,57.65255
98464,40.22839,57.79587
98465,40.01787,57.93805
98466,39.80684,58.07912
98467,39.5953,58.21908
98468,39.38325,58.35795
98469,39.17071,58.49573
98470,38.95766,58.63244
98471,38.74412,58.76809
98472,38.53008,58.90268
98473,38.31554,59.03624
98474,38.10051,59.16877
98475,37.88499,59.30028
98476,37.66898,59.43077
98477,37.45247,59.56027
98478,37.23548,59.68878
98479,37.018,59.81632
98480,36.80003,59.94288
98481,36.58157,60.06849
98482,36.36263,60.19314
98483,36.14321,60.31686
98484,35.9233,60.43964
98485,35.70291,60.56151
98486,35.48204,60.68246
98487,35.26069,60.80251
98488,35.03886,60.92167
98489,34.81654,61.03994
98490,34.59375,61.15734
98491,34.37048,61.27387
98492,34.14673,61.38954
98493,33.92251,61.50436
98494,33.6978,61.61834
98495,33.47262,61.73148
98496,33.24696,61.8438
98497,33.02083,61.95531
98498,32.79422,62.06601
98499,32.56713,62.1759
98500,32.33957,62.285
98501,32.11153,62.39332
98502,31.88301,62.50086
98503,31.65402,62.60763
98504,31.42455,62.71364
98505,31.1946,62.81889
98506,30.96418,62.92339
98507,30.73328,63.02715
98508,30.5019,63.13019
98509,30.27004,63.23249
98510,30.03771,63.33407
98511,29.8049,63.43495
98512,29.57161,63.53511
98513,29.33784,63.63458
98514,29.10358,63.73336
98515,28.86885,63.83145
98516,28.63364,63.92886
98517,28.39794,64.0256
98518,28.16176,64.12168
98519,27.9251,64.21709
98520,27.68795,64.31186
98521,27.45032,64.40597
98522,27.2122,64.49944
98523,26.97359,64.59228
98524,26.73449,64.68449
98525,26.49491,64.77607
98526,26.25483,64.86704
98527,26.01427,64.9574
98528,25.7732,65.04715
98529,25.53165,65.1363
98530,0.16509,-71.31264
98531,0.46621,-71.26137
98532,0.76646,-71.20981
98533,1.06585,-71.15798
98534,1.36437,-71.10588
98535,1.66205,-71.05349
98536,1.95888,-71.00083
98537,2.25488,-70.94788
98538,2.55005,-70.89465
98539,2.8444,-70.84113
98540,3.13794,-70.78733
98541,3.43067,-70.73323
98542,3.7226,-70.67883
98543,4.01374,-70.62414
98544,4.3041,-70.56916
98545,4.59367,-70.51387
98546,4.88248,-70.45828
98547,5.17051,-70.40238
98548,5.45779,-70.34617
98549,5.74431,-70.28966
98550,6.03009,-70.23283
98551,6.31512,-70.17569
98552,6.59942,-70.11822
98553,6.88299,-70.06044
98554,7.16583,-70.00233
98555,7.44795,-69.94391
98556,7.72936,-69.88514
98557,8.01007,-69.82605
98558,8.29007,-69.76663
98559,8.56937,-69.70687
98560,8.84798,-69.64677
98561,9.1259,-69.58632
98562,9.40314,-69.52554
98563,9.67971,-69.46441
98564,9.9556,-69.40292
98565,10.23082,-69.34108
98566,10.50538,-69.2789
98567,10.77928,-69.21634
98568,11.05253,-69.15343
98569,11.32513,-69.09015
98570,63.55989,8.40891
98571,63.52505,8.89585
98572,63.48827,9.38151
98573,63.44954,9.8658
98574,63.4089,10.34868
98575,63.36633,10.83007
98576,63.32184,11.30993
98577,63.27546,11.78818
98578,63.22718,12.26477
98579,63.17701,12.73964
98580,63.12497,13.21274
98581,63.07106,13.68402
98582,63.0153,14.15341
98583,62.95769,14.62087
98584,62.89825,15.08635
98585,62.83699,15.5498
98586,62.77391,16.01117
98587,62.70904,16.47042
98588,62.64238,16.92751
98589,62.57394,17.38238
98590,61.79462,21.80141
98591,61.70748,22.22962
98592,61.61872,22.65523
98593,61.52836,23.07822
98594,61.4364,23.49856
98595,61.34286,23.91624
98596,61.24775,24.33124
98597,61.1511,24.74353
98598,61.05291,25.15311
98599,60.95319,25.55996
98600,60.85196,25.96407
98601,60.74924,26.36541
98602,60.64504,26.76399
98603,60.53937,27.15979
98604,59.87531,29.47589
98605,59.75976,29.85207
98606,59.64284,30.22545
98607,59.52459,30.59601
98608,59.40501,30.96375
98609,59.28411,31.32869
98610,59.16191,31.69082
98611,59.03842,32.05014
98612,58.91365,32.40667
98613,58.78762,32.7604
98614,58.66034,33.11134
98615,58.53183,33.4595
98616,58.40209,33.80489
98617,58.27114,34.14751
98618,58.139,34.48737
98619,58.00567,34.82449
98620,57.87116,35.15886
98621,57.73549,35.49052
98622,57.59868,35.81945
98623,57.46073,36.14569
98624,57.32165,36.46923
98625,57.18147,36.7901
98626,57.04018,37.1083
98627,56.89781,37.42384
98628,56.75435,37.73675
98629,56.60983,38.04704
98630,56.46426,38.35472
98631,56.31764,38.65981
98632,56.16999,38.96231
98633,56.02132,39.26226
98634,55.87164,39.55967
98635,55.72096,39.85454
98636,55.56928,40.1469
98637,55.41663,40.43677
98638,55.26302,40.72416
98639,55.10844,41.00908
98640,54.95291,41.29157
98641,54.79645,41.57163
98642,54.63905,41.84928
98643,54.48073,42.12454
98644,54.32151,42.39744
98645,54.16138,42.66797
98646,54.00036,42.93618
98647,53.83846,43.20207
98648,53.67569,43.46566
98649,53.51205,43.72697
98650,53.34755,43.98602
98651,53.18221,44.24283
98652,53.01602,44.49741
98653,52.84901,44.7498
98654,52.68117,45.0
98655,52.51252,45.24803
98656,52.34306,45.49391
98657,52.1728,45.73767
98658,52.00175,45.97932
98659,51.82992,46.21887
98660,51.6573,46.45636
98661,51.48392,46.69179
98662,51.30978,46.92518
98663,51.13489,47.15656
98664,50.95924,47.38594
98665,50.78285,47.61334
98666,50.60573,47.83878
98667,50.42788,48.06228
98668,50.24931,48.28386
98669,50.07002,48.50353
98670,49.89002,48.72131
98671,49.70933,48.93722
98672,49.52793,49.15128
98673,49.34585,49.36351
98674,49.16307,49.57392
98675,48.97962,49.78253
98676,48.7955,49.98936
98677,48.61071,50.19442
98678,48.42525,50.39774
98679,48.23914,50.59934
98680,48.05237,50.79921
98681,47.86496,50.9974
98682,47.67691,51.1939
98683,47.48822,51.38875
98684,47.29889,51.58194
98685,47.10894,51.77351
98686,46.91837,51.96346
98687,45.76208,53.07023
98688,45.56727,53.24934
98689,45.37187,53.42697
98690,45.17588,53.60312
98691,44.97931,53.77781
98692,44.78216,53.95107
98693,44.58444,54.1229
98694,44.38614,54.29331
98695,44.18728,54.46232
98696,43.98786,54.62995
98697,43.78787,54.79621
98698,43.58733,54.96111
98699,43.38623,55.12467
98700,43.18458,55.2869
98701,42.98238,55.44782
98702,42.77964,55.60743
98703,42.57635,55.76575
98704,42.37253,55.9228
98705,42.16816,56.07859
98706,41.96326,56.23313
98707,41.75783,56.38643
98708,41.55187,56.5385
98709,41.34538,56.68937
98710,41.13837,56.83903
98711,40.93083,56.98751
98712,40.72278,57.13481
98713,40.5142,57.28095
98714,40.30511,57.42594
98715,40.09551,57.56979
98716,39.88539,57.71251
98717,39.67476,57.85412
98718,39.46363,57.99461
98719,39.25198,58.13402
98720,39.03984,58.27234
98721,38.82718,58.40959
98722,38.61403,58.54578
98723,38.40038,58.68092
98724,38.18623,58.81502
98725,37.97158,58.94809
98726,37.75643,59.08014
98727,37.54079,59.21119
98728,37.32465,59.34123
98729,37.10803,59.47029
98730,36.89091,59.59837
98731,36.67331,59.72548
98732,36.45521,59.85163
98733,36.23662,59.97683
98734,36.01755,60.10109
98735,35.79799,60.22443
98736,35.57795,60.34684
98737,35.35742,60.46834
98738,35.13641,60.58893
98739,34.91491,60.70863
98740,34.69294,60.82745
98741,34.47047,60.94539
98742,34.24754,61.06247
98743,34.02411,61.17868
98744,33.80021,61.29405
98745,33.57582,61.40857
98746,33.35096,61.52226
98747,33.12562,61.63512
98748,32.89979,61.74716
98749,32.67349,61.8584
98750,32.44671,61.96883
98751,32.21945,62.07847
98752,31.99171,62.18732
98753,31.76349,62.2954
98754,31.53479,62.4027
98755,31.30561,62.50924
98756,31.07595,62.61503
98757,30.84582,62.72006
98758,30.6152,62.82436
98759,30.38411,62.92792
98760,30.15253,63.03075
98761,29.92047,63.13286
98762,29.68793,63.23426
98763,29.45491,63.33495
98764,29.22141,63.43495
98765,28.98742,63.53425
98766,28.75295,63.63286
98767,28.51799,63.73079
98768,28.28255,63.82805
98769,28.04663,63.92464
98770,27.81022,64.02057
98771,27.57332,64.11585
98772,27.33594,64.21048
98773,27.09806,64.30446
98774,26.8597,64.39781
98775,26.62084,64.49053
98776,26.38149,64.58262
98777,26.14165,64.67409
98778,25.90131,64.76496
98779,25.66048,64.85521
98780,25.41916,64.94487
98781,0.06265,-71.16157
98782,0.36377,-71.10993
98783,0.66401,-71.05802
98784,0.96339,-71.00583
98785,1.2619,-70.95337
98786,1.55957,-70.90063
98787,1.85638,-70.84761
98788,2.15236,-70.7943
98789,2.44751,-70.7407
98790,2.74184,-70.68683
98791,3.03535,-70.63265
98792,3.32805,-70.57818
98793,3.61995,-70.52342
98794,3.91106,-70.46837
98795,4.20137,-70.41301
98796,4.49091,-70.35734
98797,4.77967,-70.30137
98798,5.06766,-70.2451
98799,5.35489,-70.18852
98800,5.64136,-70.13163
98801,5.92708,-70.07441
98802,6.21206,-70.01689
98803,6.4963,-69.95904
98804,6.77981,-69.90088
98805,7.06259,-69.84239
98806,7.34465,-69.78357
98807,7.62599,-69.72442
98808,7.90663,-69.66494
98809,8.18655,-69.60512
98810,8.46578,-69.54497
98811,8.74432,-69.48447
98812,9.02216,-69.42363
98813,9.29932,-69.36245
98814,9.5758,-69.30092
98815,9.85161,-69.23903
98816,10.12674,-69.17679
98817,10.40121,-69.11419
98818,10.67502,-69.05124
98819,10.94817,-68.98792
98820,11.22067,-68.92423
98821,18.0896,-67.12909
98822,18.34592,-67.05426
98823,63.36336,7.85331
98824,63.33074,8.33744
98825,63.29617,8.82037
98826,63.25968,9.30205
98827,63.22127,9.7824
98828,63.18094,10.26137
98829,63.13871,10.73889
98830,63.09457,11.21491
98831,63.04855,11.68936
98832,63.00064,12.1622
98833,62.95086,12.63336
98834,62.89922,13.10279
98835,62.84573,13.57043
98836,62.7904,14.03624
98837,62.73323,14.50016
98838,62.67424,14.96215
98839,62.61344,15.42216
98840,62.55084,15.88013
98841,62.48645,16.33604
98842,62.42029,16.78983
98843,62.35235,17.24145
98844,61.57863,21.63088
98845,61.4921,22.05643
98846,61.40395,22.47943
98847,61.3142,22.89986
98848,61.22287,23.31771
98849,61.12997,23.73294
98850,61.0355,24.14554
98851,60.93949,24.55549
98852,60.84195,24.96279
98853,60.74289,25.3674
98854,60.64232,25.76932
98855,60.54027,26.16854
98856,60.43674,26.56505
98857,59.7853,28.88658
98858,59.67181,29.26386
98859,59.55696,29.63838
98860,59.44075,30.01013
98861,59.3232,30.37912
98862,59.20432,30.74535
98863,59.08413,31.1088
98864,58.96264,31.4695
98865,58.83986,31.82744
98866,58.71581,32.18263
98867,58.5905,32.53506
98868,58.46393,32.88475
98869,58.33614,33.23171
98870,58.20711,33.57593
98871,58.07688,33.91743
98872,57.94545,34.25621
98873,57.81284,34.59229
98874,57.67905,34.92566
98875,57.5441,35.25636
98876,57.408,35.58437
98877,57.27076,35.90972
98878,57.13241,36.23241
98879,56.99293,36.55247
98880,56.85236,36.86989
98881,56.71069,37.1847
98882,56.56795,37.49691
98883,56.42414,37.80653
98884,56.27928,38.11357
98885,56.13337,38.41805
98886,55.98642,38.71999
98887,55.83845,39.0194
98888,55.68947,39.31629
98889,55.53949,39.61068
98890,55.38852,39.9026
98891,55.23656,40.19204
98892,55.08363,40.47904
98893,54.92975,40.7636
98894,54.77491,41.04575
98895,54.61913,41.3255
98896,54.46242,41.60286
98897,54.30478,41.87786
98898,54.14623,42.15052
98899,53.98678,42.42085
98900,53.82644,42.68887
98901,53.66521,42.95459
98902,53.5031,43.21804
98903,53.34012,43.47923
98904,53.17629,43.73818
98905,53.0116,43.99491
98906,52.84607,44.24944
98907,52.67971,44.50179
98908,52.51252,44.75197
98909,52.34451,45.0
98910,52.17569,45.2459
98911,52.00607,45.48969
98912,51.83566,45.73139
98913,51.66445,45.97102
98914,51.49247,46.20859
98915,51.31971,46.44412
98916,51.14619,46.67764
98917,50.97191,46.90915
98918,50.79688,47.13868
98919,50.6211,47.36625
98920,50.44459,47.59186
98921,50.26734,47.81555
98922,50.08937,48.03733
98923,49.91068,48.25722
98924,49.73127,48.47523
98925,49.55117,48.69138
98926,49.37036,48.9057
98927,49.18885,49.11819
98928,49.00666,49.32887
98929,48.82378,49.53777
98930,48.64023,49.7449
98931,48.456,49.95027
98932,48.27111,50.15391
98933,48.08556,50.35582
98934,47.89935,50.55604
98935,47.71249,50.75456
98936,47.52498,50.95142
98937,47.33684,51.14662
98938,47.14805,51.34019
98939,45.42113,53.01123
98940,45.22623,53.18929
98941,45.03074,53.36588
98942,44.83466,53.54102
98943,44.63801,53.71473
98944,44.44078,53.88701
98945,44.24297,54.05789
98946,44.04459,54.22736
98947,43.84564,54.39546
98948,43.64613,54.5622
98949,43.44606,54.72757
98950,43.24543,54.89162
98951,43.04424,55.05433
98952,42.84251,55.21574
98953,42.64022,55.37584
98954,42.43739,55.53466
98955,42.23401,55.69221
98956,42.0301,55.8485
98957,41.82564,56.00354
98958,41.62065,56.15735
98959,41.41512,56.30993
98960,41.20907,56.46131
98961,41.00248,56.61148
98962,40.79538,56.76048
98963,40.58774,56.9083
98964,40.37959,57.05496
98965,40.17091,57.20047
98966,39.96172,57.34484
98967,39.75201,57.48808
98968,39.54179,57.63021
98969,39.33106,57.77124
98970,39.11982,57.91117
98971,38.90807,58.05003
98972,38.6958,58.18781
98973,38.48304,58.32453
98974,38.26978,58.4602
98975,38.05601,58.59483
98976,37.84174,58.72844
98977,37.62697,58.86102
98978,37.41171,58.9926
98979,37.19594,59.12319
98980,36.97968,59.25278
98981,36.76293,59.38139
98982,36.54568,59.50904
98983,36.32795,59.63573
98984,36.10972,59.76146
98985,35.891,59.88627
98986,35.67179,60.01013
98987,35.45209,60.13308
98988,35.23191,60.25512
98989,35.01124,60.37625
98990,34.79008,60.49649
98991,34.56844,60.61584
98992,34.34631,60.73432
98993,34.1237,60.85193
98994,33.9006,60.96868
98995,33.67702,61.08457
98996,33.45295,61.19963
98997,33.22841,61.31385
98998,33.00338,61.42724
98999,32.77787,61.53982
99000,32.55187,61.65159
99001,32.3254,61.76255
99002,32.09844,61.87272
99003,31.871,61.9821
99004,31.64308,62.09071
99005,31.41467,62.19854
99006,31.18579,62.3056
99007,30.95642,62.41192
99008,30.72657,62.51748
99009,30.49624,62.62229
99010,30.26542,62.72638
99011,30.03412,62.82973
99012,29.80234,62.93236
99013,29.57008,63.03428
99014,29.33733,63.1355
99015,29.10409,63.23601
99016,28.87037,63.33582
99017,28.63616,63.43495
99018,28.40147,63.53339
99019,28.16629,63.63117
99020,27.93062,63.72827
99021,27.69446,63.82471
99022,27.45781,63.92049
99023,27.22067,64.01563
99024,26.98304,64.11012
99025,26.74492,64.20397
99026,26.50631,64.29719
99027,26.26719,64.38979
99028,26.02759,64.48176
99029,25.78749,64.57313
99030,25.54689,64.66388
99031,0.26044,-70.95877
99032,0.56068,-70.90651
99033,0.86005,-70.85397
99034,1.15855,-70.80115
99035,1.4562,-70.74805
99036,1.753,-70.69467
99037,2.04896,-70.641
99038,2.34409,-70.58705
99039,2.6384,-70.5328
99040,2.93188,-70.47827
99041,3.22455,-70.42344
99042,3.51642,-70.36831
99043,3.80749,-70.31288
99044,4.09777,-70.25715
99045,4.38727,-70.20112
99046,4.67599,-70.14478
99047,4.96393,-70.08814
99048,5.25111,-70.03118
99049,5.53754,-69.9739
99050,5.82321,-69.91632
99051,6.10813,-69.85842
99052,6.39232,-69.80019
99053,6.67576,-69.74164
99054,6.95848,-69.68277
99055,7.24048,-69.62356
99056,7.52175,-69.56402
