index,start_date,lat,lon,P0.1_N1_ALL_C9
28923,1992-06-01,24.42303,-104.08672,4
28964,1992-06-01,34.74473,-106.51299,2
28965,1992-06-01,34.9885,-106.58236,2
28972,1992-06-01,36.68492,-107.08426,2
28997,1992-06-01,42.60526,-109.14445,4
29024,1992-06-01,48.76118,-111.97971,4
29031,1992-06-01,50.31593,-112.84976,4
29033,1992-06-01,50.75691,-113.11044,4
29034,1992-06-01,50.97684,-113.2429,4
29036,1992-06-01,51.41561,-113.51217,4
29064,1992-06-01,57.39154,-118.00163,2
29069,1992-06-01,58.42241,-118.97414,0
29078,1992-06-01,60.24585,-120.88847,0
29090,1992-06-01,62.60476,-123.82208,0
29094,1992-06-01,63.37028,-124.91183,0
29108,1992-06-01,65.95282,-129.25134,0
29110,1992-06-01,66.3079,-129.94617,0
29113,1992-06-01,66.83322,-131.02751,0
29129,1992-06-01,71.8547,146.70644,0
29132,1992-06-01,71.46989,144.95062,0
29152,1992-06-01,68.51436,135.0,0
29156,1992-06-01,67.8556,133.33972,2
29167,1992-06-01,65.95282,129.25134,0
29169,1992-06-01,65.59401,128.57652,0
29175,1992-06-01,64.49662,126.66563,0
29180,1992-06-01,63.55989,125.19391,0
29183,1992-06-01,62.98892,124.35938,0
29193,1992-06-01,61.04191,121.81424,0
29199,1992-06-01,59.8444,120.44357,0
29210,1992-06-01,57.59868,118.19131,0
29213,1992-06-01,56.97584,117.62925,0
29224,1992-06-01,54.65744,115.73473,2
29235,1992-06-01,52.28865,114.06873,2
29246,1992-06-01,49.87351,112.59459,2
29249,1992-06-01,49.20718,112.22181,2
29267,1992-06-01,45.14317,110.21027,0
29275,1992-06-01,43.30147,109.42426,1
29284,1992-06-01,41.20376,108.60753,0
29285,1992-06-01,40.969,108.52085,0
29288,1992-06-01,40.26267,108.26543,1
29299,1992-06-01,37.64657,107.38451,0
29303,1992-06-01,36.68492,107.08426,0
29317,1992-06-01,33.27454,106.10835,2
29318,1992-06-01,33.02824,106.04279,2
29336,1992-06-01,28.53011,104.94563,0
29338,1992-06-01,28.02251,104.8327,2
29346,1992-06-01,25.97578,104.39724,2
29358,1992-06-01,22.85452,103.78907,0
29366,1992-06-01,20.73759,103.41087,0
29388,1992-06-01,14.75247,102.46873,1
29391,1992-06-01,13.9162,102.35026,1
29403,1992-06-01,4.94613,101.24453,1
29404,1992-06-01,4.64573,101.2121,1
29411,1992-06-01,1.28941,100.86726,1
29428,1992-06-01,21.59837,-103.35534,4
29433,1992-06-01,22.91854,-103.59095,4
29439,1992-06-01,24.48783,-103.88467,4
29442,1992-06-01,25.26655,-104.03625,4
29449,1992-06-01,27.06867,-104.40285,4
29465,1992-06-01,31.11324,-105.31545,2
29470,1992-06-01,32.35689,-105.62424,2
29481,1992-06-01,35.06052,-106.34818,2
29487,1992-06-01,36.51698,-106.77122,2
29521,1992-06-01,44.53776,-109.6342,4
29540,1992-06-01,48.85073,-111.68229,4
29546,1992-06-01,50.18693,-112.41615,4
29549,1992-06-01,50.85024,-112.80102,4
29568,1992-06-01,54.97299,-115.55997,3
29585,1992-06-01,58.53523,-118.61046,2
29594,1992-06-01,60.36491,-120.51024,0
29596,1992-06-01,60.76558,-120.96375,0
29603,1992-06-01,62.14948,-122.6508,3
29614,1992-06-01,64.25972,-125.65533,0
29634,1992-06-01,67.84384,-132.51045,0
29642,1992-06-01,69.1605,-135.88141,1
29643,1992-06-01,72.29417,147.52881,7
29661,1992-06-01,69.6331,137.25458,0
29674,1992-06-01,67.50296,131.72951,2
29696,1992-06-01,63.50218,124.50852,0
29699,1992-06-01,62.9265,123.69007,0
29707,1992-06-01,61.36228,121.66721,2
29715,1992-06-01,59.75976,119.85207,0
29730,1992-06-01,56.66548,116.91656,0
29746,1992-06-01,53.25405,114.32558,2
29750,1992-06-01,52.38518,113.7495,2
29752,1992-06-01,51.94848,113.47099,1
29762,1992-06-01,49.74294,112.16634,2
29763,1992-06-01,49.52042,112.04342,2
29792,1992-06-01,42.91816,108.97041,1
29800,1992-06-01,41.04716,108.26289,0
29811,1992-06-01,38.43943,107.36948,2
29813,1992-06-01,37.96089,107.21607,0
29815,1992-06-01,37.48097,107.06527,0
29822,1992-06-01,35.79034,106.55707,0
29824,1992-06-01,35.30415,106.41724,2
29827,1992-06-01,34.5722,106.21173,2
29829,1992-06-01,34.08245,106.07749,2
29836,1992-06-01,32.35689,105.62424,2
29843,1992-06-01,30.61314,105.19525,2
29856,1992-06-01,27.32445,104.45676,2
29868,1992-06-01,24.22739,103.83485,2
29876,1992-06-01,22.12782,103.44862,0
29886,1992-06-01,19.46158,102.99461,1
29887,1992-06-01,19.19229,102.95087,1
29896,1992-06-01,16.74587,102.56979,1
29903,1992-06-01,14.81347,102.28832,1
29906,1992-06-01,13.97697,102.17146,1
29912,1992-06-01,6.79232,101.27664,1
29935,1992-06-01,19.52321,-102.80427,6
29946,1992-06-01,22.4547,-103.29857,4
29947,1992-06-01,22.71839,-103.34538,4
29948,1992-06-01,22.98163,-103.39249,4
29956,1992-06-01,25.07153,-103.7816,4
29964,1992-06-01,27.13393,-104.1935,4
29969,1992-06-01,28.40954,-104.46342,4
29970,1992-06-01,28.66345,-104.51861,4
29976,1992-06-01,30.17869,-104.85861,2
29982,1992-06-01,31.68007,-105.21454,2
29997,1992-06-01,35.37537,-106.18159,2
30004,1992-06-01,37.07245,-106.67502,4
30007,1992-06-01,37.79458,-106.89555,4
30012,1992-06-01,38.99132,-107.27595,4
30013,1992-06-01,39.22965,-107.35403,4
30014,1992-06-01,39.46765,-107.43279,4
30016,1992-06-01,39.94263,-107.59242,4
30029,1992-06-01,42.99754,-108.7031,3
30030,1992-06-01,43.23021,-108.79417,4
30032,1992-06-01,43.69457,-108.97888,4
30042,1992-06-01,45.99651,-109.95741,4
30057,1992-06-01,49.3867,-111.62048,4
30071,1992-06-01,52.48047,-113.4287,4
30087,1992-06-01,55.92622,-115.87685,0
30101,1992-06-01,58.85272,-118.44293,2
30107,1992-06-01,60.07828,-119.69073,0
30113,1992-06-01,61.28465,-121.04171,0
30115,1992-06-01,61.68223,-121.51694,2
30123,1992-06-01,63.24786,-123.55494,0
30149,1992-06-01,67.9984,-132.07503,0
30168,1992-06-01,71.0066,140.80673,0
30182,1992-06-01,68.8363,134.13194,0
30183,1992-06-01,68.67109,133.70784,0
30188,1992-06-01,67.82738,131.68222,2
30202,1992-06-01,65.32813,126.76438,0
30213,1992-06-01,63.24786,123.55494,0
30239,1992-06-01,58.02576,117.66324,0
30268,1992-06-01,51.82346,113.01756,0
30275,1992-06-01,50.27775,112.10945,2
30286,1992-06-01,47.81409,110.81264,2
30290,1992-06-01,46.90798,110.37643,2
30295,1992-06-01,45.7678,109.85522,0
30322,1992-06-01,39.46765,107.43279,2
30323,1992-06-01,39.22965,107.35403,2
30331,1992-06-01,37.3135,106.7479,0
30339,1992-06-01,35.37537,106.18159,2
30360,1992-06-01,30.17869,104.85861,2
30363,1992-06-01,29.42283,104.68669,2
30370,1992-06-01,27.64539,104.30028,2
30371,1992-06-01,27.38986,104.2467,2
30380,1992-06-01,25.07153,103.7816,2
30383,1992-06-01,24.29111,103.63311,2
30396,1992-06-01,20.86283,103.0244,0
30408,1992-06-01,17.62694,102.5081,1
30415,1992-06-01,15.70526,102.22512,1
30418,1992-06-01,14.87357,102.10767,1
30436,1992-06-01,3.85727,100.79202,5
30458,1992-06-01,21.98762,-103.00972,4
30477,1992-06-01,26.94175,-103.93169,2
30487,1992-06-01,29.48853,-104.47029,2
30493,1992-06-01,30.9978,-104.81346,2
30496,1992-06-01,31.74732,-104.99108,2
30503,1992-06-01,33.48326,-105.42216,2
30505,1992-06-01,33.97597,-105.5498,2
30515,1992-06-01,36.41827,-106.22019,4
30516,1992-06-01,36.66059,-106.29034,4
30522,1992-06-01,38.10728,-106.72392,4
30524,1992-06-01,38.58679,-106.87347,4
30550,1992-06-01,44.69975,-109.08286,4
30555,1992-06-01,45.84988,-109.57313,4
30556,1992-06-01,46.07892,-109.6741,4
30575,1992-06-01,50.36735,-111.80141,4
30576,1992-06-01,50.58966,-111.92556,3
30589,1992-06-01,53.44721,-113.67054,4
30601,1992-06-01,56.24095,-115.697,0
30609,1992-06-01,57.9254,-117.11245,2
30630,1992-06-01,62.19983,-121.60751,0
30636,1992-06-01,63.37523,-123.147,2
30654,1992-06-01,66.74545,-128.65981,0
30663,1992-06-01,68.32265,-132.03177,0
30664,1992-06-01,68.49257,-132.43623,0
30674,1992-06-01,71.75245,142.56143,0
30682,1992-06-01,70.58729,138.31094,0
30702,1992-06-01,67.28032,129.7323,0
30718,1992-06-01,64.33641,124.53466,3
30719,1992-06-01,64.14558,124.24903,0
30728,1992-06-01,62.39731,121.85513,0
30732,1992-06-01,61.6038,120.88495,0
30738,1992-06-01,60.39631,119.52599,0
30753,1992-06-01,57.29702,116.56505,0
30761,1992-06-01,55.60224,115.20113,2
30762,1992-06-01,55.38852,115.03979,0
30773,1992-06-01,53.0116,113.38522,2
30775,1992-06-01,52.5745,113.10632,0
30798,1992-06-01,47.44623,110.30156,2
30809,1992-06-01,44.93043,109.17901,1
30815,1992-06-01,43.54143,108.61569,1
30816,1992-06-01,43.30878,108.52489,1
30839,1992-06-01,37.86701,106.65011,0
30851,1992-06-01,34.95711,105.81137,2
30853,1992-06-01,34.46725,105.67953,2
30862,1992-06-01,32.24514,105.11183,2
30865,1992-06-01,31.49785,104.93142,2
30873,1992-06-01,29.48853,104.47029,2
30876,1992-06-01,28.72867,104.30448,0
30888,1992-06-01,25.6531,103.67686,2
30889,1992-06-01,25.39412,103.62699,0
30910,1992-06-01,19.85292,102.65646,1
30912,1992-06-01,19.31443,102.57108,1
30931,1992-06-01,14.09582,101.81315,1
30934,1992-06-01,13.25373,101.70163,1
30938,1992-06-01,6.31557,100.87914,1
30954,1992-06-01,18.2908,-102.21572,5
30956,1992-06-01,18.83346,-102.29769,6
30959,1992-06-01,19.64371,-102.42271,6
30976,1992-06-01,24.15446,-103.18114,4
30991,1992-06-01,28.02905,-103.93004,4
30992,1992-06-01,28.28407,-103.98295,4
30994,1992-06-01,28.79292,-104.08994,4
31005,1992-06-01,31.56393,-104.70831,2
31017,1992-06-01,34.53559,-105.44632,4
31046,1992-06-01,41.51099,-107.56689,0
31084,1992-06-01,50.23267,-111.37062,4
31099,1992-06-01,53.54189,-113.34053,3
31110,1992-06-01,55.91593,-115.01689,0
31119,1992-06-01,57.822,-116.56505,0
31124,1992-06-01,58.86559,-117.50424,2
31130,1992-06-01,60.10229,-118.71508,0
31138,1992-06-01,61.72246,-120.48894,2
31139,1992-06-01,61.9225,-120.72469,0
31143,1992-06-01,62.71678,-121.70143,0
31147,1992-06-01,63.50118,-122.73523,0
31166,1992-06-01,67.06882,-128.57126,0
31172,1992-06-01,68.13017,-130.79465,0
31181,1992-06-01,72.34528,143.86462,0
31182,1992-06-01,72.2098,143.27589,0
31197,1992-06-01,69.9722,135.45836,0
31198,1992-06-01,69.81096,135.0,0
31212,1992-06-01,67.42659,129.28941,0
31221,1992-06-01,65.78793,126.22495,0
31226,1992-06-01,64.84804,124.69515,0
31235,1992-06-01,63.11026,122.21093,0
31242,1992-06-01,61.72246,120.48894,0
31271,1992-06-01,55.70207,114.85524,0
31285,1992-06-01,52.66728,112.7824,0
31303,1992-06-01,48.66171,110.55605,2
31311,1992-06-01,46.84635,109.69506,2
31347,1992-06-01,38.41905,106.55036,0
31373,1992-06-01,32.06285,104.82648,2
31393,1992-06-01,27.00494,103.7223,2
31398,1992-06-01,25.7156,103.47101,2
31399,1992-06-01,25.45648,103.42184,0
31403,1992-06-01,24.41573,103.2286,0
31429,1992-06-01,17.47298,102.09476,1
31433,1992-06-01,16.37528,101.9371,1
31439,1992-06-01,14.71258,101.70806,1
31449,1992-06-01,6.37223,100.71312,1
31461,1992-06-01,0.58729,100.1472,1
31463,1992-06-01,18.07701,-101.98751,6
31475,1992-06-01,21.31057,-102.48547,4
31477,1992-06-01,21.84278,-102.57245,4
31482,1992-06-01,23.16529,-102.7952,4
31485,1992-06-01,23.95341,-102.93261,4
31486,1992-06-01,24.21523,-102.97906,4
31507,1992-06-01,29.617,-104.03625,4
31509,1992-06-01,30.12227,-104.1458,4
31516,1992-06-01,31.87883,-104.54278,2
31534,1992-06-01,36.31419,-105.67109,4
31569,1992-06-01,44.62555,-108.43495,3
31571,1992-06-01,45.0885,-108.62158,3
31587,1992-06-01,48.74571,-110.25646,4
31599,1992-06-01,51.43339,-111.67465,4
31606,1992-06-01,52.97844,-112.59255,4
31608,1992-06-01,53.4167,-112.86849,3
31613,1992-06-01,54.50593,-113.58703,4
31622,1992-06-01,56.44259,-114.99331,0
31629,1992-06-01,57.92624,-116.20011,0
31638,1992-06-01,59.80205,-117.91977,2
31676,1992-06-01,67.21152,-128.12518,0
31683,1992-06-01,68.45389,-130.7321,0
31696,1992-06-01,71.68036,140.01311,0
31709,1992-06-01,69.47694,133.21008,2
31721,1992-06-01,67.39196,128.48019,0
31727,1992-06-01,66.29577,126.43085,0
31738,1992-06-01,64.01571,122.85572,0
31739,1992-06-01,63.82104,122.58571,0
31747,1992-06-01,62.24074,120.56084,2
31769,1992-06-01,57.71556,116.02112,0
31770,1992-06-01,57.50445,115.84439,2
31771,1992-06-01,57.29292,115.66988,2
31779,1992-06-01,55.58576,114.34936,0
31788,1992-06-01,53.63528,113.00887,2
31792,1992-06-01,52.75878,112.45694,0
31804,1992-06-01,50.09559,110.94265,2
31807,1992-06-01,49.42214,110.59409,2
31814,1992-06-01,47.83919,109.82246,2
31817,1992-06-01,47.15588,109.50851,2
31829,1992-06-01,44.39359,108.34298,2
31832,1992-06-01,43.69579,108.07232,1
31833,1992-06-01,43.46256,107.98381,1
31834,1992-06-01,43.22899,107.89613,1
31835,1992-06-01,42.99511,107.80928,1
31858,1992-06-01,37.52625,106.01544,0
31870,1992-06-01,34.60291,105.21259,2
31899,1992-06-01,27.32395,103.56317,2
31900,1992-06-01,27.06718,103.51253,2
31901,1992-06-01,26.81,103.46227,2
31907,1992-06-01,25.25821,103.16819,0
31910,1992-06-01,24.47662,103.02584,0
31915,1992-06-01,23.16529,102.7952,2
31922,1992-06-01,21.31057,102.48547,0
31931,1992-06-01,18.89204,102.1083,1
31947,1992-06-01,14.49077,101.49045,1
31957,1992-06-01,6.13043,100.51604,1
31973,1992-06-01,18.67844,-101.8787,6
32005,1992-06-01,27.12845,-103.30239,2
32039,1992-06-01,35.64996,-105.23347,4
32051,1992-06-01,38.55957,-106.05242,4
32059,1992-06-01,40.4728,-106.6477,4
32062,1992-06-01,41.1849,-106.88213,4
32069,1992-06-01,42.83525,-107.45486,3
32092,1992-06-01,48.148,-109.6326,4
32124,1992-06-01,55.25057,-113.69421,0
32125,1992-06-01,55.46667,-113.84682,0
32127,1992-06-01,55.89773,-114.15764,0
32129,1992-06-01,56.32724,-114.47616,0
32130,1992-06-01,56.5414,-114.6384,0
32140,1992-06-01,58.66034,-116.37842,0
32150,1992-06-01,60.73472,-118.36119,0
32159,1992-06-01,62.55854,-120.39326,0
32163,1992-06-01,63.35446,-121.38319,0
32168,1992-06-01,64.33539,-122.70473,2
32171,1992-06-01,64.91595,-123.54611,0
32179,1992-06-01,66.43181,-125.98679,0
32184,1992-06-01,67.35277,-127.67359,0
32186,1992-06-01,67.71485,-128.38654,0
32192,1992-06-01,68.77742,-130.66768,2
32197,1992-06-01,69.6331,-132.74542,1
32251,1992-06-01,62.95769,120.88108,0
32254,1992-06-01,62.35809,120.15455,0
32272,1992-06-01,58.66034,116.37842,0
32278,1992-06-01,57.39401,115.30798,0
32298,1992-06-01,53.06913,112.26399,0
32302,1992-06-01,52.18654,111.73682,2
32305,1992-06-01,51.52097,111.35677,2
32315,1992-06-01,49.28054,110.17686,2
32318,1992-06-01,48.60199,109.84689,2
32321,1992-06-01,47.92052,109.52711,2
32330,1992-06-01,45.85879,108.62467,2
32337,1992-06-01,44.2374,107.97659,1
32347,1992-06-01,41.89412,107.12306,1
32360,1992-06-01,38.79987,106.12456,0
32370,1992-06-01,36.38191,105.43047,0
32374,1992-06-01,35.40529,105.16889,2
32403,1992-06-01,28.15371,103.50426,2
32414,1992-06-01,25.31854,102.96303,0
32419,1992-06-01,24.01311,102.73087,0
32423,1992-06-01,22.96092,102.55095,0
32428,1992-06-01,21.63557,102.33296,0
32436,1992-06-01,19.49074,101.99929,1
32438,1992-06-01,18.9497,101.91863,1
32440,1992-06-01,18.40667,101.83904,1
32443,1992-06-01,17.58832,101.72159,1
32446,1992-06-01,16.76533,101.60641,1
32457,1992-06-01,13.70613,101.20257,1
32463,1992-06-01,6.48291,100.38053,1
32475,1992-06-01,17.918,-101.57293,6
32498,1992-06-01,24.07187,-102.52881,4
32515,1992-06-01,28.47006,-103.34146,4
32516,1992-06-01,28.72513,-103.39249,4
32517,1992-06-01,28.97981,-103.44392,4
32523,1992-06-01,30.49984,-103.76079,4
32525,1992-06-01,31.00349,-103.86969,2
32527,1992-06-01,31.50566,-103.98029,2
32554,1992-06-01,38.14618,-105.66211,4
32557,1992-06-01,38.86875,-105.87364,4
32562,1992-06-01,40.06653,-106.23884,4
32569,1992-06-01,41.72989,-106.77846,3
32570,1992-06-01,41.96625,-106.8584,4
32574,1992-06-01,42.90847,-107.18571,3
32587,1992-06-01,45.9359,-108.33993,4
32588,1992-06-01,46.16657,-108.43495,4
32597,1992-06-01,48.22849,-109.33481,4
32602,1992-06-01,49.36287,-109.87218,4
32609,1992-06-01,50.93742,-110.67442,4
32622,1992-06-01,53.81817,-112.34064,3
32626,1992-06-01,54.69272,-112.90577,3
32635,1992-06-01,56.63885,-114.28146,0
32651,1992-06-01,60.01788,-117.14968,2
32655,1992-06-01,60.84468,-117.96712,1
32665,1992-06-01,62.87587,-120.22184,0
32683,1992-06-01,66.56638,-125.53768,0
32688,1992-06-01,67.49253,-127.21644,2
32708,1992-06-01,70.94267,135.48146,0
32723,1992-06-01,68.39601,129.03551,0
32754,1992-06-01,62.47397,119.74488,2
32779,1992-06-01,57.28061,114.77514,0
32780,1992-06-01,57.06709,114.60851,0
32786,1992-06-01,55.77769,113.65131,0
32794,1992-06-01,54.03735,112.47943,2
32796,1992-06-01,53.59865,112.20348,2
32810,1992-06-01,50.48918,110.43896,2
32814,1992-06-01,49.58878,109.98311,2
32823,1992-06-01,47.54403,109.0256,2
32826,1992-06-01,46.85672,108.72578,2
32827,1992-06-01,46.62699,108.62786,2
32845,1992-06-01,42.43799,107.02052,1
32850,1992-06-01,41.25624,106.62076,1
32859,1992-06-01,39.10896,105.9454,1
32876,1992-06-01,34.98038,104.80566,2
32889,1992-06-01,31.75619,104.03625,2
32891,1992-06-01,31.25476,103.92477,2
32894,1992-06-01,30.49984,103.76079,2
32905,1992-06-01,27.70247,103.19061,2
32922,1992-06-01,23.28304,102.39541,2
32933,1992-06-01,20.35586,101.92932,0
32935,1992-06-01,19.81756,101.84827,1
32944,1992-06-01,17.37073,101.49657,1
32955,1992-06-01,14.32273,101.09372,1
32968,1992-06-01,1.68379,99.75491,1
32984,1992-06-01,20.41216,-101.73606,4
32985,1992-06-01,20.6807,-101.77637,4
32989,1992-06-01,21.75012,-101.9404,4
33001,1992-06-01,24.91496,-102.46062,4
33003,1992-06-01,25.43634,-102.5517,2
33007,1992-06-01,26.4741,-102.73783,2
33016,1992-06-01,28.78533,-103.17714,4
33031,1992-06-01,32.56818,-103.97935,4
33047,1992-06-01,36.51423,-104.94756,4
33051,1992-06-01,37.48712,-105.21043,4
33056,1992-06-01,38.6958,-105.55199,4
33070,1992-06-01,42.03726,-106.59299,4
33072,1992-06-01,42.50954,-106.75287,2
33080,1992-06-01,44.38614,-107.42341,2
33094,1992-06-01,47.62227,-108.7308,4
33100,1992-06-01,48.99043,-109.35079,4
33114,1992-06-01,52.1381,-110.96268,4
33116,1992-06-01,52.58253,-111.21412,4
33119,1992-06-01,53.24664,-111.60223,4
33129,1992-06-01,55.43774,-112.9993,0
33154,1992-06-01,60.74652,-117.36355,2
33169,1992-06-01,63.7919,-120.79324,0
33172,1992-06-01,64.3856,-121.57419,0
33175,1992-06-01,64.97355,-122.3914,0
33187,1992-06-01,67.81446,-127.10423,1
33190,1992-06-01,68.3599,-128.19095,0
33235,1992-06-01,65.16819,122.67223,0
33239,1992-06-01,64.3856,121.57419,0
33244,1992-06-01,63.39305,120.29169,0
33247,1992-06-01,62.7904,119.56657,0
33254,1992-06-01,61.36506,117.99205,0
33257,1992-06-01,60.74652,117.36355,0
33284,1992-06-01,55.00237,112.70637,0
33305,1992-06-01,50.3472,110.0115,2
33307,1992-06-01,49.89622,109.78651,2
33316,1992-06-01,47.85108,108.83145,2
33317,1992-06-01,47.62227,108.7308,2
33321,1992-06-01,46.70389,108.33833,2
33338,1992-06-01,42.74521,106.83393,1
33385,1992-06-01,31.31651,103.70151,2
33389,1992-06-01,30.30856,103.48692,2
33411,1992-06-01,24.65363,102.41557,0
33425,1992-06-01,20.94875,101.81696,2
33439,1992-06-01,17.15153,101.27271,1
33484,1992-06-01,21.27201,-101.6624,4
33491,1992-06-01,23.13297,-101.95187,4
33492,1992-06-01,23.39702,-101.99439,4
33495,1992-06-01,24.18655,-102.12374,4
33497,1992-06-01,24.71073,-102.21151,4
33509,1992-06-01,27.82075,-102.76556,2
33513,1992-06-01,28.84455,-102.9614,4
33523,1992-06-01,31.37727,-103.47782,2
33536,1992-06-01,34.6153,-104.21272,4
33541,1992-06-01,35.84503,-104.5167,4
33561,1992-06-01,40.68124,-105.87118,4
33565,1992-06-01,41.63311,-106.17216,4
33575,1992-06-01,43.99094,-106.9755,4
33584,1992-06-01,46.08659,-107.76764,4
33597,1992-06-01,49.06957,-109.04662,4
33604,1992-06-01,50.65397,-109.81148,4
33615,1992-06-01,53.11196,-111.13982,4
33624,1992-06-01,55.09293,-112.3597,3
33626,1992-06-01,55.52931,-112.64912,0
33632,1992-06-01,56.82966,-113.56155,0
33663,1992-06-01,63.30802,-119.62375,2
33669,1992-06-01,64.50589,-121.13897,0
33676,1992-06-01,66.64121,-124.30779,0
33685,1992-06-01,68.31905,-127.34935,0
33694,1992-06-01,74.91335,150.36162,1
33695,1992-06-01,74.79961,149.62088,1
33699,1992-06-01,71.42808,135.0,1
33705,1992-06-01,70.43442,132.18445,0
33706,1992-06-01,70.2643,131.74278,0
33722,1992-06-01,67.39541,125.60453,0
33741,1992-06-01,63.70968,120.11373,0
33752,1992-06-01,61.47352,117.58808,0
33756,1992-06-01,60.64504,116.76399,0
33760,1992-06-01,59.8091,115.98437,2
33764,1992-06-01,58.96608,115.24597,2
33781,1992-06-01,55.3113,112.50352,0
33794,1992-06-01,52.44553,110.76096,2
33802,1992-06-01,50.65397,109.81148,2
33805,1992-06-01,49.97683,109.47658,2
33807,1992-06-01,49.52383,109.25929,2
33825,1992-06-01,45.39081,107.49576,2
33836,1992-06-01,42.8159,106.56437,1
33841,1992-06-01,41.63311,106.17216,1
33845,1992-06-01,40.68124,105.87118,1
33853,1992-06-01,38.76232,105.30084,1
33857,1992-06-01,37.79514,105.03043,1
33883,1992-06-01,31.37727,103.47782,2
33909,1992-06-01,24.71073,102.21151,0
33910,1992-06-01,24.44885,102.16747,2
33912,1992-06-01,23.92381,102.08031,2
33925,1992-06-01,20.46754,101.54253,1
33937,1992-06-01,17.20584,101.08641,1
33947,1992-06-01,14.43077,100.73267,1
33963,1992-06-01,1.47838,99.40922,1
33968,1992-06-01,17.25924,-100.89989,5
33986,1992-06-01,22.12734,-101.5871,3
34026,1992-06-01,32.4404,-103.46841,2
34032,1992-06-01,33.9348,-103.80357,4
34036,1992-06-01,34.92411,-104.03625,4
34041,1992-06-01,36.1531,-104.33811,4
34043,1992-06-01,36.64235,-104.46246,4
34048,1992-06-01,37.85971,-104.78272,3
34053,1992-06-01,39.06896,-105.11716,4
34061,1992-06-01,40.98721,-105.68411,4
34063,1992-06-01,41.46363,-105.83239,4
34064,1992-06-01,41.70138,-105.90755,4
34104,1992-06-01,50.95994,-109.60844,4
34120,1992-06-01,54.5235,-111.59531,3
34138,1992-06-01,58.42665,-114.34109,0
34140,1992-06-01,58.85272,-114.68717,0
34141,1992-06-01,59.06515,-114.86369,0
34142,1992-06-01,59.27716,-115.04259,0
34145,1992-06-01,59.91067,-115.59403,0
34153,1992-06-01,61.5805,-117.18111,0
34173,1992-06-01,65.99966,-122.6375,1
34193,1992-06-01,70.06955,-130.38934,1
34196,1992-06-01,74.87761,148.44861,1
34200,1992-06-01,71.26032,133.5312,0
34204,1992-06-01,70.58729,131.68906,0
34222,1992-06-01,67.3401,124.80401,0
34231,1992-06-01,65.61012,122.06194,1
34238,1992-06-01,64.22603,120.18368,0
34240,1992-06-01,63.82506,119.68314,0
34244,1992-06-01,63.01627,118.72613,0
34254,1992-06-01,60.95776,116.56505,0
34256,1992-06-01,60.54027,116.16855,0
34276,1992-06-01,56.27289,112.73942,0
34282,1992-06-01,54.96295,111.87094,0
34295,1992-06-01,52.0825,110.19059,0
34307,1992-06-01,49.37512,108.84566,2
34336,1992-06-01,42.64927,106.21529,1
34337,1992-06-01,42.41276,106.13728,1
34350,1992-06-01,39.30985,105.18584,0
34358,1992-06-01,37.37375,104.65297,2
34380,1992-06-01,31.93943,103.36022,2
34385,1992-06-01,30.68067,103.09705,2
34394,1992-06-01,28.39139,102.64817,2
34400,1992-06-01,26.84777,102.36537,2
34413,1992-06-01,23.4526,101.79343,0
34416,1992-06-01,22.65879,101.66878,0
34419,1992-06-01,21.86094,101.54669,0
34424,1992-06-01,20.52198,101.34872,1
34432,1992-06-01,18.3548,101.04555,1
34440,1992-06-01,16.15538,100.75797,1
34442,1992-06-01,15.60026,100.68837,1
34494,1992-06-01,24.55997,-101.75978,4
34499,1992-06-01,25.86632,-101.97614,2
34500,1992-06-01,26.12634,-102.02035,2
34504,1992-06-01,27.16234,-102.20047,2
34506,1992-06-01,27.67793,-102.29254,2
34515,1992-06-01,29.97882,-102.72436,4
34526,1992-06-01,32.74992,-103.29441,2
34530,1992-06-01,33.74686,-103.51434,4
34538,1992-06-01,35.72421,-103.97631,4
34542,1992-06-01,36.70483,-104.2191,4
34562,1992-06-01,41.53054,-105.56821,4
34578,1992-06-01,45.30184,-106.84121,4
34607,1992-06-01,51.93984,-109.74683,4
34638,1992-06-01,58.73631,-114.13238,0
34640,1992-06-01,59.16277,-114.47904,0
34647,1992-06-01,60.85196,-115.96407,1
34651,1992-06-01,62.10015,-117.19235,2
34652,1992-06-01,62.30652,-117.40758,0
34653,1992-06-01,62.51238,-117.62596,0
34656,1992-06-01,63.12693,-118.30076,2
34680,1992-06-01,68.96195,-127.11686,0
34682,1992-06-01,69.32567,-127.87498,0
34683,1992-06-01,69.50606,-128.26399,2
34690,1992-06-01,71.08033,132.08916,7
34703,1992-06-01,68.59441,126.38435,0
34704,1992-06-01,68.40926,126.02737,0
34705,1992-06-01,68.22322,125.67641,0
34727,1992-06-01,63.93889,119.24883,0
34754,1992-06-01,58.30827,113.79484,0
34778,1992-06-01,53.05806,110.34785,2
34779,1992-06-01,52.83506,110.22486,2
34788,1992-06-01,50.81372,109.17901,0
34804,1992-06-01,47.15849,107.55655,2
34807,1992-06-01,46.4645,107.2815,0
34816,1992-06-01,44.36629,106.50436,1
34817,1992-06-01,44.13165,106.42219,1
34823,1992-06-01,42.71744,105.9454,1
34837,1992-06-01,39.37465,104.93142,1
34838,1992-06-01,39.13354,104.86379,1
34841,1992-06-01,38.4083,104.66446,1
34859,1992-06-01,33.99522,103.57043,2
34867,1992-06-01,31.9985,103.13403,2
34877,1992-06-01,29.47019,102.62584,2
34901,1992-06-01,23.24297,101.55101,0
34913,1992-06-01,20.03644,101.07859,1
