index,start_date,lat,lon,P0.1_N1_[ALL]_C5
65613,2006-12-01,37.04411,-85.69824,2
65619,2006-12-01,38.54596,-85.58138,2
65622,2006-12-01,39.29323,-85.52054,2
65632,2006-12-01,41.76734,-85.30508,2
65635,2006-12-01,42.50472,-85.23636,2
65644,2006-12-01,44.70411,-85.01758,0
65657,2006-12-01,49.04927,-84.51385,1
65671,2006-12-01,52.38373,-84.04589,1
65696,2006-12-01,72.37455,-77.39139,4
65702,2006-12-01,80.81099,-65.32313,0
65703,2006-12-01,72.37455,77.39139,4
65706,2006-12-01,71.25895,78.14699,4
65716,2006-12-01,68.78845,79.53082,1
65718,2006-12-01,68.33706,79.7488,1
65728,2006-12-01,66.07063,80.71644,1
65730,2006-12-01,65.61549,80.88864,1
65742,2006-12-01,62.87198,81.80193,1
65745,2006-12-01,62.18272,82.00252,1
65747,2006-12-01,61.72246,82.13093,1
65751,2006-12-01,60.80011,82.37581,1
65757,2006-12-01,59.41198,82.71597,1
65779,2006-12-01,54.27287,83.74096,1
65786,2006-12-01,52.6205,84.00941,1
65789,2006-12-01,51.90964,84.11755,1
65793,2006-12-01,50.95924,84.25584,1
65799,2006-12-01,49.52793,84.45153,1
65810,2006-12-01,46.88527,84.7778,1
65824,2006-12-01,43.48456,85.14154,2
65840,2006-12-01,39.54179,85.49989,0
65859,2006-12-01,34.77226,85.8624,1
65865,2006-12-01,33.24431,85.96507,1
65870,2006-12-01,31.96243,86.04682,0
65881,2006-12-01,29.11323,86.21552,0
65883,2006-12-01,28.5907,86.24466,2
65914,2006-12-01,20.29297,86.64512,0
65919,2006-12-01,13.55326,-86.71912,0
65926,2006-12-01,15.54501,-86.64448,0
65927,2006-12-01,30.39542,-85.91438,3
65937,2006-12-01,32.97007,-85.74616,3
65939,2006-12-01,33.48113,-85.71085,3
65961,2006-12-01,39.02442,-85.27986,2
65969,2006-12-01,41.00719,-85.10091,0
65975,2006-12-01,42.48367,-84.95755,2
65995,2006-12-01,47.58544,-84.38242,1
66004,2006-12-01,49.74294,-84.09386,1
66018,2006-12-01,53.06765,-83.58121,1
66034,2006-12-01,70.54064,-77.90524,1
66046,2006-12-01,81.51838,-61.38954,0
66049,2006-12-01,80.71429,64.0577,0
66053,2006-12-01,70.98754,77.61924,1
66061,2006-12-01,69.19543,78.69007,1
66072,2006-12-01,66.7129,79.89496,1
66093,2006-12-01,61.91967,81.60708,1
66095,2006-12-01,61.45959,81.74056,1
66096,2006-12-01,61.22932,81.80574,1
66098,2006-12-01,60.76831,81.93306,1
66127,2006-12-01,54.01093,83.41805,1
66128,2006-12-01,53.77538,83.45962,1
66144,2006-12-01,49.98166,84.05996,1
66151,2006-12-01,48.30644,84.28941,1
66164,2006-12-01,44.92542,84.69907,1
66173,2006-12-01,42.72891,84.93284,2
66179,2006-12-01,41.25388,85.07758,1
66200,2006-12-01,36.0181,85.5251,4
66205,2006-12-01,34.75337,85.61994,1
66227,2006-12-01,29.09546,85.99361,2
66233,2006-12-01,27.5238,86.08472,3
66238,2006-12-01,26.20391,86.15755,0
66239,2006-12-01,25.93879,86.17179,0
66251,2006-12-01,22.72608,86.33482,0
66252,2006-12-01,22.45566,86.34778,0
66254,2006-12-01,21.91351,86.37343,0
66259,2006-12-01,20.5504,86.43601,0
66281,2006-12-01,32.18171,-85.56553,3
66313,2006-12-01,40.24408,-84.9026,0
66318,2006-12-01,41.47843,-84.78074,2
66333,2006-12-01,45.14506,-84.3776,2
66334,2006-12-01,45.38765,-84.3485,1
66335,2006-12-01,45.63002,-84.31911,2
66336,2006-12-01,46.11409,-84.25939,0
66356,2006-12-01,50.90857,-83.58539,1
66359,2006-12-01,51.62086,-83.47046,1
66388,2006-12-01,78.76248,-67.55724,0
66398,2006-12-01,71.15982,76.79891,1
66407,2006-12-01,69.14928,78.07926,1
66418,2006-12-01,66.67143,79.3461,1
66420,2006-12-01,66.21866,79.54837,1
66429,2006-12-01,64.17306,80.37184,1
66449,2006-12-01,59.5806,81.80913,1
66451,2006-12-01,59.11781,81.92977,1
66460,2006-12-01,57.02714,82.4316,1
66475,2006-12-01,53.51205,83.14293,1
66482,2006-12-01,51.85791,83.43123,1
66495,2006-12-01,48.76118,83.90723,1
66517,2006-12-01,43.19614,84.60003,2
66524,2006-12-01,41.47843,84.78074,0
66528,2006-12-01,40.49146,84.87868,0
66544,2006-12-01,36.50154,85.23636,4
66550,2006-12-01,34.98687,85.35796,1
66553,2006-12-01,34.22554,85.41647,1
66558,2006-12-01,32.95051,85.51078,1
66578,2006-12-01,27.5053,85.86794,3
66600,2006-12-01,21.62412,86.18593,0
66605,2006-12-01,20.25893,86.2515,0
66612,2006-12-01,13.51859,-86.35551,0
66613,2006-12-01,13.80475,-86.34389,0
66636,2006-12-01,33.9503,-85.19652,3
66637,2006-12-01,34.20462,-85.17634,3
66646,2006-12-01,36.48002,-84.98689,2
66657,2006-12-01,39.22965,-84.73416,2
66697,2006-12-01,49.45215,-83.4802,1
66701,2006-12-01,50.40561,-83.32905,1
66733,2006-12-01,77.62662,-68.58703,0
66750,2006-12-01,69.32442,77.33494,1
66752,2006-12-01,68.87687,77.60459,4
66757,2006-12-01,67.52963,78.3497,4
66762,2006-12-01,66.40189,78.90628,1
66765,2006-12-01,65.72313,79.2157,1
66769,2006-12-01,64.81572,79.60267,1
66780,2006-12-01,62.30652,80.53768,1
66795,2006-12-01,58.85272,81.57303,4
66796,2006-12-01,58.62114,81.63411,1
66804,2006-12-01,56.76244,82.09283,1
66816,2006-12-01,53.95361,82.69423,1
66844,2006-12-01,47.05423,83.82982,1
66852,2006-12-01,45.12055,84.08373,1
66856,2006-12-01,44.14833,84.20303,1
66870,2006-12-01,40.71576,84.5853,0
66876,2006-12-01,39.22965,84.73416,0
66897,2006-12-01,33.9503,85.19652,1
66900,2006-12-01,33.18547,85.25603,1
66912,2006-12-01,29.83761,85.49781,1
66915,2006-12-01,29.0569,85.55016,2
66931,2006-12-01,24.83723,85.80999,0
66950,2006-12-01,11.77098,-86.24535,0
66952,2006-12-01,12.63806,-86.20992,0
66976,2006-12-01,32.90825,-85.04047,3
66987,2006-12-01,35.70182,-84.80557,2
66988,2006-12-01,35.95398,-84.78311,3
66989,2006-12-01,36.20584,-84.76046,2
66990,2006-12-01,36.45741,-84.7376,3
67001,2006-12-01,39.20618,-84.47246,0
67012,2006-12-01,41.92272,-84.17928,2
67013,2006-12-01,42.16816,-84.15108,2
67035,2006-12-01,48.22849,-83.34557,1
67048,2006-12-01,51.32681,-82.83276,1
67057,2006-12-01,53.45243,-82.42911,1
67068,2006-12-01,71.05026,-75.46554,4
67079,2006-12-01,71.93319,74.74488,4
67094,2006-12-01,67.70666,77.66091,0
67099,2006-12-01,66.582,78.25436,1
67102,2006-12-01,65.90498,78.58416,1
67144,2006-12-01,56.2633,81.81496,1
67162,2006-12-01,52.03706,82.70305,1
67168,2006-12-01,50.61481,82.95796,1
67172,2006-12-01,49.66271,83.11828,1
67177,2006-12-01,48.46804,83.30874,1
67182,2006-12-01,47.02755,83.52387,1
67206,2006-12-01,41.1849,84.26227,0
67209,2006-12-01,40.44482,84.34293,0
67210,2006-12-01,40.19762,84.36932,0
67214,2006-12-01,39.20618,84.47246,0
67220,2006-12-01,37.71101,84.6203,0
67225,2006-12-01,36.45741,84.7376,4
67236,2006-12-01,33.67382,84.97854,1
67237,2006-12-01,33.41894,84.99936,1
67244,2006-12-01,31.62589,85.14039,1
67247,2006-12-01,30.85253,85.19843,1
67269,2006-12-01,25.08377,85.58519,0
67275,2006-12-01,23.47823,85.68011,0
67282,2006-12-01,21.58597,85.78582,0
67287,2006-12-01,20.22111,85.85822,0
67293,2006-12-01,12.61852,-86.03,0
67320,2006-12-01,33.65091,-84.74073,3
67335,2006-12-01,37.43683,-84.39072,2
67347,2006-12-01,40.41977,-84.07542,2
67348,2006-12-01,40.66663,-84.04754,0
67355,2006-12-01,42.38753,-83.84483,2
67394,2006-12-01,61.7693,-79.77783,4
67396,2006-12-01,62.22646,-79.61114,0
67402,2006-12-01,69.44155,-75.96375,4
67405,2006-12-01,70.10731,-75.48893,1
67424,2006-12-01,70.99162,74.80475,1
67436,2006-12-01,68.10399,76.82744,1
67445,2006-12-01,66.08375,77.94323,1
67460,2006-12-01,62.68294,79.43899,1
67462,2006-12-01,62.22646,79.61114,1
67469,2006-12-01,60.62333,80.17228,1
67487,2006-12-01,56.46185,81.37265,1
67496,2006-12-01,54.35954,81.86989,1
67498,2006-12-01,53.89035,81.97276,1
67499,2006-12-01,53.65548,82.02323,1
67522,2006-12-01,48.19987,83.03174,1
67527,2006-12-01,46.99959,83.2183,2
67531,2006-12-01,46.03546,83.36052,1
67543,2006-12-01,43.12136,83.75368,2
67560,2006-12-01,38.93314,84.23737,0
67563,2006-12-01,38.18623,84.31508,0
67564,2006-12-01,37.93671,84.34052,0
67566,2006-12-01,37.43683,84.39072,0
67573,2006-12-01,35.67834,84.55967,4
67586,2006-12-01,32.37369,84.84792,1
67593,2006-12-01,30.57193,84.99086,1
67601,2006-12-01,28.49226,85.14483,2
67637,2006-12-01,12.59807,-85.85017,0
67655,2006-12-01,31.32274,-84.70143,3
67677,2006-12-01,36.91088,-84.18902,2
67688,2006-12-01,39.65172,-83.89391,2
67704,2006-12-01,43.58182,-83.40712,2
67722,2006-12-01,50.07831,-82.38353,1
67732,2006-12-01,52.44553,-81.91942,1
67734,2006-12-01,53.15188,-81.76903,0
67747,2006-12-01,70.04874,-74.85901,1
67755,2006-12-01,81.28991,-53.42697,0
67757,2006-12-01,81.82454,-50.59934,0
67759,2006-12-01,82.50102,-46.21887,0
67775,2006-12-01,68.71869,75.8157,1
67777,2006-12-01,68.27348,76.10881,1
67792,2006-12-01,64.90758,77.97772,1
67830,2006-12-01,56.1931,81.04752,1
67833,2006-12-01,55.49406,81.22494,1
67836,2006-12-01,54.79337,81.39551,1
67837,2006-12-01,54.55943,81.45092,1
67839,2006-12-01,54.091,81.55963,1
67840,2006-12-01,53.8565,81.61297,1
67869,2006-12-01,46.97033,82.9131,1
67872,2006-12-01,46.24796,83.02507,1
67883,2006-12-01,43.58182,83.40712,1
67901,2006-12-01,39.15584,83.94976,0
67925,2006-12-01,33.11715,84.54845,1
67928,2006-12-01,32.35007,84.61508,1
67929,2006-12-01,32.09373,84.63693,0
67937,2006-12-01,30.03105,84.80557,2
67940,2006-12-01,29.2519,84.86612,2
67944,2006-12-01,28.20805,84.94469,2
67951,2006-12-01,26.36714,85.07656,0
67952,2006-12-01,26.10263,85.09484,0
67970,2006-12-01,21.27201,85.40219,0
67975,2006-12-01,19.90526,85.48087,0
67981,2006-12-01,13.1517,-85.64303,0
67992,2006-12-01,30.26594,-84.55967,3
68001,2006-12-01,32.58134,-84.35945,3
68006,2006-12-01,33.85626,-84.24174,0
68011,2006-12-01,35.12339,-84.11903,3
68022,2006-12-01,37.88499,-83.82982,2
68036,2006-12-01,41.35129,-83.41805,2
68039,2006-12-01,42.33232,-83.29016,0
68042,2006-12-01,43.06549,-83.19095,2
68049,2006-12-01,46.9398,-82.60831,0
68051,2006-12-01,47.42001,-82.52844,1
68053,2006-12-01,47.89935,-82.44683,1
68058,2006-12-01,49.09395,-82.23483,1
68072,2006-12-01,52.41135,-81.57303,0
68073,2006-12-01,52.88207,-81.46923,1
68076,2006-12-01,64.40716,-77.69198,4
68084,2006-12-01,67.99485,-75.67727,1
68102,2006-12-01,72.82689,71.56505,4
68104,2006-12-01,72.3936,72.03086,4
68107,2006-12-01,70.20791,74.0546,4
68114,2006-12-01,68.43941,75.37913,1
68116,2006-12-01,67.99485,75.67727,1
68122,2006-12-01,66.65576,76.50426,1
68123,2006-12-01,66.43181,76.63307,1
68129,2006-12-01,65.08384,77.35785,1
68139,2006-12-01,62.82145,78.40782,1
68141,2006-12-01,62.36669,78.5975,1
68178,2006-12-01,53.82118,81.25384,1
68193,2006-12-01,50.2833,82.01067,1
68197,2006-12-01,49.33223,82.19101,1
68200,2006-12-01,48.61674,82.32103,1
68210,2006-12-01,46.21782,82.725,1
68211,2006-12-01,45.97672,82.76307,1
68227,2006-12-01,42.08744,83.3226,0
68235,2006-12-01,40.11928,83.57125,0
68238,2006-12-01,39.37694,83.6598,0
68240,2006-12-01,38.88071,83.7175,0
68241,2006-12-01,38.63219,83.74596,0
68261,2006-12-01,33.60191,84.26567,1
68265,2006-12-01,32.58134,84.35945,1
68266,2006-12-01,32.3254,84.38242,1
68270,2006-12-01,31.29835,84.47246,1
68280,2006-12-01,28.70693,84.68546,2
68286,2006-12-01,27.13493,84.80557,0
68300,2006-12-01,23.41297,85.06583,0
68307,2006-12-01,21.5216,85.18645,0
68320,2006-12-01,12.2661,-85.50486,0
68336,2006-12-01,31.01539,-84.26662,3
68369,2006-12-01,39.34884,-83.39792,2
68375,2006-12-01,40.83053,-83.21103,2
68385,2006-12-01,43.52307,-82.83955,1
68388,2006-12-01,46.42717,-82.38528,0
68395,2006-12-01,48.10614,-82.09283,1
68398,2006-12-01,48.82243,-81.96055,1
68406,2006-12-01,50.72327,-81.58532,1
68411,2006-12-01,51.90461,-81.33261,1
68430,2006-12-01,70.58195,-73.04468,4
68457,2006-12-01,67.49253,75.40342,1
68464,2006-12-01,65.92997,76.35708,1
68486,2006-12-01,60.95319,78.69007,1
68490,2006-12-01,60.03829,79.03212,1
68518,2006-12-01,53.5501,80.95243,1
68571,2006-12-01,40.83053,83.21103,0
68586,2006-12-01,37.10803,83.6598,0
68601,2006-12-01,33.32124,84.05314,1
68659,2006-12-01,11.95405,-85.34042,0
68665,2006-12-01,13.67874,-85.25151,0
68672,2006-12-01,15.66519,-85.14339,0
68680,2006-12-01,31.76036,-83.96674,3
68681,2006-12-01,32.01681,-83.94231,3
68685,2006-12-01,33.03934,-83.84253,3
68688,2006-12-01,33.80288,-83.76552,3
68708,2006-12-01,38.82377,-83.19868,2
68710,2006-12-01,39.3196,-83.1363,2
68717,2006-12-01,41.04657,-82.90873,2
68736,2006-12-01,48.78809,-81.64343,1
68739,2006-12-01,49.50197,-81.50144,1
68743,2006-12-01,50.45086,-81.30449,1
68744,2006-12-01,50.68755,-81.25384,1
68746,2006-12-01,51.16033,-81.15074,1
68753,2006-12-01,62.27123,-77.67527,4
68764,2006-12-01,68.76027,-73.88658,4
68767,2006-12-01,69.42009,-73.36119,1
68772,2006-12-01,70.73191,-72.20401,0
68778,2006-12-01,81.70381,-45.0,0
68788,2006-12-01,70.94946,71.99584,1
68799,2006-12-01,65.87458,75.83294,1
68805,2006-12-01,64.52959,76.58381,1
68810,2006-12-01,63.40295,77.1523,1
68813,2006-12-01,62.72452,77.47119,1
68816,2006-12-01,62.04429,77.77488,1
68832,2006-12-01,58.38686,79.17698,1
68839,2006-12-01,56.77134,79.69515,1
68843,2006-12-01,55.84398,79.96979,1
68876,2006-12-01,48.07228,81.78079,1
68886,2006-12-01,45.67189,82.20792,1
68898,2006-12-01,42.76091,82.66562,2
68900,2006-12-01,42.27236,82.73675,0
68903,2006-12-01,41.53765,82.84092,1
68916,2006-12-01,38.32685,83.25994,0
68934,2006-12-01,33.80288,83.76552,1
68946,2006-12-01,30.47308,84.08607,2
68948,2006-12-01,29.95578,84.13249,2
68963,2006-12-01,26.03006,84.45879,0
68972,2006-12-01,23.63304,84.63776,0
68989,2006-12-01,9.89077,-85.26545,0
68995,2006-12-01,12.21891,-85.1469,0
69015,2006-12-01,31.73272,-83.73651,3
69023,2006-12-01,33.77459,-83.52773,3
69029,2006-12-01,35.29274,-83.36181,3
69036,2006-12-01,37.05022,-83.15722,2
69048,2006-12-01,40.03061,-82.77568,2
69052,2006-12-01,41.01542,-82.63892,2
69057,2006-12-01,42.97268,-82.34935,0
69064,2006-12-01,47.08028,-81.65204,0
69073,2006-12-01,49.22822,-81.22924,1
69088,2006-12-01,61.31328,-77.61924,1
69091,2006-12-01,61.99419,-77.31962,4
69092,2006-12-01,62.22075,-77.21654,4
69109,2006-12-01,70.66081,-71.56505,0
69112,2006-12-01,72.38481,69.70243,4
69119,2006-12-01,70.87758,71.35046,1
69144,2006-12-01,63.57583,76.56181,1
69146,2006-12-01,63.12497,76.78725,1
69149,2006-12-01,62.44712,77.11181,1
69155,2006-12-01,61.08591,77.71604,1
69161,2006-12-01,59.71752,78.26691,1
69167,2006-12-01,58.34205,78.77111,1
69168,2006-12-01,58.11212,78.85101,1
69169,2006-12-01,57.882,78.92979,1
69170,2006-12-01,57.65169,79.00749,1
69178,2006-12-01,55.80214,79.59228,1
69190,2006-12-01,53.00423,80.36246,1
69194,2006-12-01,52.06519,80.59469,1
69201,2006-12-01,50.41396,80.97545,1
69212,2006-12-01,47.79824,81.51568,1
69224,2006-12-01,44.1879,82.15658,1
69228,2006-12-01,43.21621,82.31155,2
69247,2006-12-01,38.54539,82.9716,0
69257,2006-12-01,36.04771,83.27565,4
69272,2006-12-01,32.24514,83.68558,0
69283,2006-12-01,29.4101,83.95591,2
69291,2006-12-01,27.32146,84.13846,3
69293,2006-12-01,26.79559,84.18239,0
69297,2006-12-01,25.73923,84.26832,0
69300,2006-12-01,24.94283,84.33112,0
69308,2006-12-01,22.80111,84.49208,0
69324,2006-12-01,10.45171,-85.06078,0
69326,2006-12-01,11.03491,-85.03026,0
69347,2006-12-01,30.67551,-83.6095,3
69351,2006-12-01,31.70405,-83.50647,3
69357,2006-12-01,33.23689,-83.34557,3
69371,2006-12-01,36.76957,-82.9374,2
69376,2006-12-01,38.01716,-82.77928,2
69379,2006-12-01,38.76232,-82.68097,2
69380,2006-12-01,39.01015,-82.64762,2
69383,2006-12-01,39.75201,-82.5457,2
69384,2006-12-01,39.99876,-82.5111,2
69389,2006-12-01,41.22852,-82.3332,2
69399,2006-12-01,47.52301,-81.25384,0
69430,2006-12-01,62.39443,-76.65127,4
69434,2006-12-01,65.3122,-75.06858,4
69441,2006-12-01,69.71992,-71.76751,1
69453,2006-12-01,70.80327,70.70995,1
69466,2006-12-01,67.08819,73.89869,0
69467,2006-12-01,66.86706,74.0546,1
69468,2006-12-01,66.64569,74.20759,1
69493,2006-12-01,61.0355,77.27564,1
69520,2006-12-01,54.8303,79.49493,1
69535,2006-12-01,51.31971,80.42577,1
69544,2006-12-01,49.19089,80.90972,1
69548,2006-12-01,48.23914,81.10957,1
69559,2006-12-01,45.12117,81.70286,1
69564,2006-12-01,43.91148,81.91062,1
69565,2006-12-01,43.66881,81.95093,1
69587,2006-12-01,38.26582,82.7468,0
69605,2006-12-01,33.74526,83.29016,0
69615,2006-12-01,31.19045,83.5584,1
69618,2006-12-01,30.41753,83.63476,2
69633,2006-12-01,26.50482,83.991,0
69646,2006-12-01,23.04379,84.26907,0
69657,2006-12-01,20.05909,84.48509,0
69658,2006-12-01,19.78504,84.50392,0
69659,2006-12-01,19.51051,84.52263,0
69662,2006-12-01,10.1335,-84.90096,0
69667,2006-12-01,11.58983,-84.82172,0
69690,2006-12-01,31.16091,-83.33038,3
69696,2006-12-01,32.6972,-83.16656,3
69725,2006-12-01,39.96577,-82.24684,2
69730,2006-12-01,41.19492,-82.06281,4
69753,2006-12-01,48.9148,-80.64329,1
69771,2006-12-01,59.61916,-77.42454,1
69773,2006-12-01,60.07472,-77.23443,4
69779,2006-12-01,61.4364,-76.62867,4
69780,2006-12-01,61.6626,-76.52218,1
69799,2006-12-01,69.64712,-71.16157,1
69801,2006-12-01,70.07995,-70.7407,1
69804,2006-12-01,70.72654,-70.07441,4
69819,2006-12-01,68.55919,72.13991,1
69828,2006-12-01,65.91802,74.12882,1
69865,2006-12-01,57.55898,78.21525,1
69866,2006-12-01,57.32905,78.29709,1
69871,2006-12-01,56.17637,78.69007,1
69880,2006-12-01,54.08873,79.33542,1
69886,2006-12-01,52.45353,79.78913,1
69889,2006-12-01,51.74962,79.97209,1
69893,2006-12-01,50.80811,80.20617,1
69897,2006-12-01,49.86319,80.42967,1
69905,2006-12-01,47.96289,80.84766,1
69914,2006-12-01,45.56727,81.32183,1
69948,2006-12-01,37.23771,82.62327,0
69969,2006-12-01,31.93055,83.24946,1
69980,2006-12-01,29.09343,83.53702,0
69989,2006-12-01,26.73996,83.75474,0
69993,2006-12-01,25.6841,83.84689,0
70001,2006-12-01,23.55319,84.0233,0
70005,2006-12-01,22.47773,84.10777,0
70009,2006-12-01,21.39532,84.1899,0
70018,2006-12-01,18.93329,84.3666,0
70022,2006-12-01,10.69126,-84.69363,0
70024,2006-12-01,11.27312,-84.66077,0
70030,2006-12-01,13.00419,-84.55967,0
70037,2006-12-01,14.9975,-84.43679,0
70048,2006-12-01,30.8732,-83.13,3
70061,2006-12-01,34.19015,-82.75549,3
70070,2006-12-01,36.45521,-82.47149,3
70078,2006-12-01,38.44849,-82.19981,0
70090,2006-12-01,41.40507,-81.75367,0
70121,2006-12-01,50.76672,-79.87533,1
70141,2006-12-01,60.92945,-76.39946,4
70145,2006-12-01,61.83312,-75.96375,1
70161,2006-12-01,68.05172,-71.93953,1
70174,2006-12-01,71.50062,68.45902,1
70176,2006-12-01,71.07486,68.96248,1
70181,2006-12-01,70.0033,70.12782,1
70189,2006-12-01,68.26989,71.75414,1
70190,2006-12-01,68.05172,71.93953,1
70193,2006-12-01,66.51626,73.1416,1
70225,2006-12-01,59.33972,77.10125,1
70227,2006-12-01,58.8836,77.28886,1
70250,2006-12-01,53.57847,79.11447,1
70254,2006-12-01,52.64461,79.38035,1
70268,2006-12-01,49.34925,80.21759,1
70269,2006-12-01,49.11224,80.27242,1
70275,2006-12-01,47.68547,80.58902,1
70286,2006-12-01,45.04831,81.11934,1
70290,2006-12-01,43.84011,81.34128,1
70319,2006-12-01,36.70538,82.43857,0
70332,2006-12-01,33.42957,82.84548,1
70341,2006-12-01,31.13034,83.10257,1
70355,2006-12-01,27.4983,83.46786,3
70357,2006-12-01,26.97359,83.51693,0
70359,2006-12-01,26.44735,83.56526,0
70360,2006-12-01,26.18365,83.58915,0
70371,2006-12-01,23.25649,83.84083,0
70372,2006-12-01,22.98789,83.86274,0
70378,2006-12-01,21.36722,83.991,0
70389,2006-12-01,9.78635,-84.56796,0
70390,2006-12-01,10.07944,-84.55135,0
70409,2006-12-01,15.53396,-84.21526,0
70410,2006-12-01,22.42015,-83.70456,0
70428,2006-12-01,33.39716,-82.60959,3
70430,2006-12-01,33.90434,-82.54792,3
70461,2006-12-01,41.61353,-81.44203,0
70469,2006-12-01,44.5278,-80.92124,4
70473,2006-12-01,46.69031,-80.48746,0
70474,2006-12-01,46.92941,-80.43671,0
70494,2006-12-01,53.30003,-78.8305,1
70497,2006-12-01,53.9981,-78.61854,1
70502,2006-12-01,58.14656,-77.15932,1
70503,2006-12-01,58.37502,-77.06739,1
70510,2006-12-01,59.96822,-76.38582,4
70511,2006-12-01,60.19495,-76.28265,4
70512,2006-12-01,60.42146,-76.17795,1
70519,2006-12-01,62.0008,-75.39872,1
70527,2006-12-01,65.78793,-73.09484,4
70546,2006-12-01,69.92434,-69.51964,0
70547,2006-12-01,70.13862,-69.29096,1
70560,2006-12-01,69.27925,70.17753,1
70580,2006-12-01,64.01471,74.2612,1
70587,2006-12-01,62.44999,75.16005,1
70599,2006-12-01,59.74127,76.48747,1
70607,2006-12-01,57.91789,77.24997,1
70612,2006-12-01,56.77134,77.68498,1
70639,2006-12-01,50.48848,79.60567,1
70661,2006-12-01,45.25079,80.78107,1
70668,2006-12-01,43.5604,81.10168,1
70670,2006-12-01,43.0752,81.18927,1
70676,2006-12-01,41.61353,81.44203,4
70687,2006-12-01,38.9092,81.86989,0
70696,2006-12-01,36.67165,82.18958,0
70700,2006-12-01,35.66961,82.32378,0
70706,2006-12-01,34.15745,82.5167,0
70707,2006-12-01,33.90434,82.54792,0
70726,2006-12-01,29.03255,83.09546,3
70732,2006-12-01,27.46781,83.2521,3
70758,2006-12-01,20.249,83.87749,0
70776,2006-12-01,12.66079,-84.21761,0
70789,2006-12-01,29.5191,-82.81946,3
70793,2006-12-01,30.55184,-82.7058,3
70813,2006-12-01,35.63522,-82.07926,3
70821,2006-12-01,37.63369,-81.79764,2
70823,2006-12-01,38.13039,-81.7241,2
70844,2006-12-01,44.00573,-80.7274,2
70885,2006-12-01,57.86532,-76.85276,1
70888,2006-12-01,58.54968,-76.56897,1
70889,2006-12-01,58.77736,-76.47168,1
70892,2006-12-01,59.45907,-76.17135,1
70906,2006-12-01,64.61635,-73.34989,4
70913,2006-12-01,66.15935,-72.25532,4
70933,2006-12-01,70.69431,67.94893,1
70941,2006-12-01,68.98543,69.80566,1
70948,2006-12-01,67.47053,71.20011,1
70949,2006-12-01,67.25277,71.38431,1
70958,2006-12-01,64.61635,73.34989,1
70975,2006-12-01,60.81647,75.52971,1
70977,2006-12-01,60.36491,75.74997,1
70984,2006-12-01,58.77736,76.47168,1
70995,2006-12-01,56.26091,77.47119,1
71011,2006-12-01,52.55407,78.69007,1
71020,2006-12-01,50.44459,79.27803,1
71047,2006-12-01,44.00573,80.7274,1
71049,2006-12-01,43.52185,80.81946,1
71053,2006-12-01,42.55106,80.99824,2
71054,2006-12-01,42.30773,81.04187,0
71072,2006-12-01,37.88218,81.76104,0
71076,2006-12-01,36.88647,81.90555,0
71078,2006-12-01,36.38687,81.97593,0
71090,2006-12-01,33.3637,82.37395,1
71098,2006-12-01,31.32274,82.61818,1
71102,2006-12-01,30.29418,82.73455,2
71105,2006-12-01,29.5191,82.81946,2
71109,2006-12-01,28.48065,82.92965,3
71111,2006-12-01,27.95923,82.9835,3
71126,2006-12-01,23.99951,83.3627,3
71144,2006-12-01,19.12281,83.76714,0
71154,2006-12-01,11.47759,-84.11218,0
71157,2006-12-01,12.34372,-84.05686,0
71172,2006-12-01,28.18742,-82.73889,0
71173,2006-12-01,28.70794,-82.68299,0
71181,2006-12-01,30.77559,-82.45057,0
71201,2006-12-01,35.8505,-81.79985,3
71218,2006-12-01,40.06826,-81.15232,2
71225,2006-12-01,41.78161,-80.85522,0
71231,2006-12-01,43.96567,-80.44289,0
71243,2006-12-01,47.56111,-79.66729,0
71248,2006-12-01,48.74772,-79.38035,4
71249,2006-12-01,48.98435,-79.32105,1
71253,2006-12-01,49.92859,-79.07719,1
71275,2006-12-01,55.05808,-77.51191,1
71283,2006-12-01,58.49447,-76.16514,1
71295,2006-12-01,61.20722,-74.86416,4
71297,2006-12-01,61.65606,-74.62375,4
71310,2006-12-01,66.52516,-71.38983,4
71313,2006-12-01,67.61216,-70.46335,1
71322,2006-12-01,69.54662,-68.55226,0
71330,2006-12-01,70.18435,67.83365,1
71332,2006-12-01,69.75963,68.31771,1
71350,2006-12-01,65.64988,72.07208,1
71352,2006-12-01,65.21046,72.39536,1
71354,2006-12-01,64.76989,72.70755,1
71356,2006-12-01,64.32821,73.00918,1
71368,2006-12-01,61.65606,74.62375,1
71399,2006-12-01,54.36487,77.75087,1
71412,2006-12-01,51.33817,78.69007,1
71421,2006-12-01,49.22075,79.2611,1
71427,2006-12-01,47.7989,79.61114,1
71432,2006-12-01,46.60762,79.88604,1
71433,2006-12-01,46.36865,79.93931,1
71440,2006-12-01,44.68914,80.29714,1
71455,2006-12-01,41.04892,80.98494,4
71478,2006-12-01,35.34872,81.86989,0
71499,2006-12-01,30.00288,82.53943,2
71516,2006-12-01,25.56212,83.00609,3
71524,2006-12-01,23.43327,83.20617,0
71528,2006-12-01,22.35876,83.30199,0
71547,2006-12-01,10.284,-84.00941,0
71563,2006-12-01,14.88,-83.70064,0
71576,2006-12-01,29.71039,-82.34603,3
71582,2006-12-01,31.25424,-82.16238,3
71584,2006-12-01,31.7661,-82.09921,3
71592,2006-12-01,33.80021,-81.83605,3
71599,2006-12-01,35.56323,-81.59108,3
71626,2006-12-01,42.95693,-80.35195,0
71631,2006-12-01,44.16564,-80.1094,0
