index,start_date,lat,lon,P0.1_N1_[ALL]_C8
59016,1999-12-01,65.92672,-90.54051,5
59030,1999-12-01,69.37346,-90.6296,5
59047,1999-12-01,74.85044,90.85509,4
59061,1999-12-01,71.66062,90.70732,1
59065,1999-12-01,70.74669,90.67403,1
59075,1999-12-01,68.45631,90.60309,5
59084,1999-12-01,66.38749,90.5509,1
59085,1999-12-01,66.15716,90.54565,1
59096,1999-12-01,63.61672,90.49392,1
59104,1999-12-01,61.76086,90.46205,1
59111,1999-12-01,60.13077,90.43736,1
59118,1999-12-01,58.49447,90.41518,1
59132,1999-12-01,55.20158,90.37694,1
59157,1999-12-01,49.24452,90.3237,0
59160,1999-12-01,48.52224,90.31831,4
59162,1999-12-01,48.03977,90.31481,1
59164,1999-12-01,47.55652,90.31139,4
59166,1999-12-01,47.07247,90.30804,4
59181,1999-12-01,43.41553,90.28505,0
59200,1999-12-01,38.70945,90.26044,5
59203,1999-12-01,37.95808,90.25693,0
59207,1999-12-01,36.95248,90.2524,5
59216,1999-12-01,34.67352,90.24277,4
59235,1999-12-01,29.78139,90.22469,4
59237,1999-12-01,29.25952,90.22294,4
59247,1999-12-01,26.62878,90.21459,0
59251,1999-12-01,25.56606,90.21143,0
59267,1999-12-01,14.2733,-90.0,0
59269,1999-12-01,14.84329,-90.0,0
59277,1999-12-01,17.10188,-90.0,0
59292,1999-12-01,29.52114,-90.0,0
59294,1999-12-01,30.04232,-90.0,0
59305,1999-12-01,32.88501,-90.0,2
59306,1999-12-01,33.1415,-90.0,2
59324,1999-12-01,37.70765,-90.0,2
59327,1999-12-01,38.45982,-90.0,2
59331,1999-12-01,39.45903,-90.0,2
59388,1999-12-01,54.72957,-90.0,1
59389,1999-12-01,54.96604,-90.0,1
59407,1999-12-01,65.9278,-90.0,5
59423,1999-12-01,75.53411,-90.0,5
59426,1999-12-01,77.35026,-90.0,1
59427,1999-12-01,78.48371,-90.0,7
59428,1999-12-01,78.71026,-90.0,0
59431,1999-12-01,80.06867,-90.0,5
59477,1999-12-01,65.69726,90.0,1
59516,1999-12-01,56.61709,90.0,1
59526,1999-12-01,54.25617,90.0,1
59539,1999-12-01,51.16316,90.0,4
59558,1999-12-01,46.58825,90.0,4
59559,1999-12-01,46.34552,90.0,1
59561,1999-12-01,45.85943,90.0,5
59568,1999-12-01,44.15142,90.0,4
59570,1999-12-01,43.66146,90.0,4
59620,1999-12-01,31.08062,90.0,4
59626,1999-12-01,29.52114,90.0,4
59627,1999-12-01,29.26003,90.0,4
59628,1999-12-01,28.99857,90.0,3
59637,1999-12-01,26.62927,90.0,0
59638,1999-12-01,26.36417,90.0,0
59661,1999-12-01,15.41064,-89.81397,0
59670,1999-12-01,17.93991,-89.80837,0
59671,1999-12-01,18.21841,-89.80773,0
59715,1999-12-01,38.2088,-89.74191,2
59720,1999-12-01,39.45846,-89.73597,2
59724,1999-12-01,40.45356,-89.73101,3
59727,1999-12-01,41.19728,-89.72717,3
59740,1999-12-01,44.39545,-89.70916,1
59746,1999-12-01,45.85879,-89.70003,4
59759,1999-12-01,50.20494,-89.66882,1
59760,1999-12-01,50.44459,-89.66689,5
59763,1999-12-01,51.16245,-89.66097,1
59766,1999-12-01,51.87874,-89.65485,1
59774,1999-12-01,53.78138,-89.63737,1
59775,1999-12-01,54.01848,-89.63506,1
59785,1999-12-01,56.38086,-89.61024,1
59793,1999-12-01,65.2348,-89.47437,5
59809,1999-12-01,69.1443,-89.37724,5
59824,1999-12-01,78.48149,-88.87669,7
59865,1999-12-01,67.53776,89.42127,1
59879,1999-12-01,64.31082,89.49297,1
59888,1999-12-01,62.22551,89.53037,1
59891,1999-12-01,61.52836,89.54164,5
59909,1999-12-01,57.32165,89.59933,1
59938,1999-12-01,50.44459,89.66689,1
59948,1999-12-01,48.03977,89.68519,1
59959,1999-12-01,45.37187,89.70313,5
59966,1999-12-01,43.66084,89.71352,4
59977,1999-12-01,40.94962,89.72845,0
59980,1999-12-01,40.20516,89.73226,0
59983,1999-12-01,39.45846,89.73597,0
59984,1999-12-01,39.20905,89.73717,0
59996,1999-12-01,36.1954,89.75089,5
60014,1999-12-01,31.59725,89.76897,4
60022,1999-12-01,29.52063,89.77619,0
60031,1999-12-01,27.15785,89.78379,0
60064,1999-12-01,17.38002,-89.6193,0
60087,1999-12-01,32.11153,-89.53419,2
60088,1999-12-01,32.36897,-89.53229,2
60091,1999-12-01,33.13939,-89.52649,2
60137,1999-12-01,44.63801,-89.41537,1
60145,1999-12-01,46.58568,-89.3905,1
60159,1999-12-01,51.16033,-89.32198,1
60160,1999-12-01,51.39926,-89.31794,1
60168,1999-12-01,53.30448,-89.28384,1
60191,1999-12-01,66.15386,-88.90878,5
60200,1999-12-01,68.22322,-88.80651,5
60204,1999-12-01,70.51404,-88.66778,5
60222,1999-12-01,77.79539,-87.87891,5
60234,1999-12-01,73.93558,88.38646,1
60240,1999-12-01,72.56892,88.51213,1
60243,1999-12-01,71.88463,88.5679,1
60257,1999-12-01,68.68207,88.78113,1
60294,1999-12-01,60.1281,89.12532,1
60301,1999-12-01,58.49193,89.16969,1
60308,1999-12-01,56.84911,89.20976,1
60317,1999-12-01,54.7265,89.25594,1
60330,1999-12-01,51.63801,89.31386,4
60337,1999-12-01,49.96304,89.34145,4
60338,1999-12-01,49.72304,89.34522,1
60342,1999-12-01,48.76118,89.35985,4
60355,1999-12-01,45.61353,89.40319,1
60359,1999-12-01,44.63801,89.41537,5
60367,1999-12-01,42.6764,89.43829,0
60370,1999-12-01,41.93702,89.44643,0
60371,1999-12-01,41.69009,89.4491,0
60372,1999-12-01,41.44292,89.45173,0
60374,1999-12-01,40.94786,89.45693,0
60390,1999-12-01,36.95082,89.4952,5
60392,1999-12-01,36.44638,89.49961,5
60412,1999-12-01,31.33728,89.5398,4
60418,1999-12-01,29.77986,89.55063,4
60421,1999-12-01,28.99654,89.55585,3
60422,1999-12-01,28.73474,89.55757,3
60429,1999-12-01,26.89201,89.56921,0
60437,1999-12-01,24.76346,89.58179,0
60447,1999-12-01,22.06656,89.59651,0
60448,1999-12-01,13.697,-89.45261,0
60485,1999-12-01,32.88025,-89.29268,2
60486,1999-12-01,33.13674,-89.28976,2
60491,1999-12-01,34.41455,-89.27477,2
60496,1999-12-01,35.68489,-89.25915,2
60497,1999-12-01,35.93809,-89.25594,2
60506,1999-12-01,38.20428,-89.22578,2
60544,1999-12-01,48.99855,-89.03443,1
60552,1999-12-01,50.91771,-88.98901,1
60559,1999-12-01,52.58764,-88.94559,1
60575,1999-12-01,56.37446,-88.83086,1
60576,1999-12-01,56.60983,-88.82285,5
60584,1999-12-01,65.91802,-88.37885,1
60606,1999-12-01,73.24486,-87.67847,5
60617,1999-12-01,78.46373,-86.63354,1
60626,1999-12-01,81.17354,-85.6013,7
60635,1999-12-01,73.24486,87.67847,1
60636,1999-12-01,73.01716,87.70939,1
60639,1999-12-01,72.33359,87.7974,1
60647,1999-12-01,70.50739,88.00212,1
60648,1999-12-01,70.27876,88.02506,1
60650,1999-12-01,69.82124,88.06941,1
60652,1999-12-01,69.36339,88.11181,1
60668,1999-12-01,65.457,88.40886,1
60674,1999-12-01,64.07145,88.49256,1
60675,1999-12-01,63.84014,88.50567,1
60696,1999-12-01,58.95576,88.73633,1
60701,1999-12-01,57.78454,88.78113,1
60709,1999-12-01,55.90327,88.84655,1
60710,1999-12-01,55.66745,88.85424,1
60712,1999-12-01,55.19536,88.86931,1
60713,1999-12-01,54.95909,88.87669,1
60716,1999-12-01,54.24933,88.89829,1
60726,1999-12-01,51.87299,88.96465,4
60741,1999-12-01,48.27577,89.05043,4
60754,1999-12-01,45.12306,89.11405,5
60757,1999-12-01,44.39049,89.12754,4
60779,1999-12-01,38.95481,89.21517,0
60780,1999-12-01,38.7049,89.21874,0
60783,1999-12-01,37.95358,89.22925,0
60800,1999-12-01,33.64878,89.28384,4
60801,1999-12-01,33.39291,89.28681,4
60809,1999-12-01,31.33468,89.30972,4
60810,1999-12-01,31.07595,89.31248,4
60820,1999-12-01,28.47006,89.33892,3
60826,1999-12-01,26.88952,89.35384,0
60831,1999-12-01,25.56212,89.36575,0
60835,1999-12-01,24.49319,89.37498,0
60856,1999-12-01,17.09446,-89.24116,0
60861,1999-12-01,18.48942,-89.22839,0
60864,1999-12-01,19.32054,-89.22051,0
60884,1999-12-01,33.64505,-89.04516,2
60886,1999-12-01,34.15584,-89.03714,2
60906,1999-12-01,39.20046,-88.94882,2
60916,1999-12-01,41.68297,-88.89829,3
60941,1999-12-01,48.99381,-88.71267,4
60943,1999-12-01,50.43414,-88.66778,1
60949,1999-12-01,51.86796,-88.61964,1
60957,1999-12-01,53.77012,-88.54978,1
60968,1999-12-01,56.36885,-88.44131,1
60972,1999-12-01,64.98823,-87.91743,1
60984,1999-12-01,70.72654,-87.30572,5
60993,1999-12-01,72.77888,-86.98721,5
61016,1999-12-01,73.68902,86.82017,1
61019,1999-12-01,73.00653,86.94712,1
61022,1999-12-01,72.32336,87.06432,1
61039,1999-12-01,68.4382,87.58897,1
61068,1999-12-01,61.51441,88.16716,1
61077,1999-12-01,59.41721,88.29018,1
61079,1999-12-01,58.94974,88.31532,1
61083,1999-12-01,58.0132,88.36343,1
61095,1999-12-01,55.18992,88.49256,1
61132,1999-12-01,46.33524,88.78757,1
61135,1999-12-01,45.60592,88.80651,5
61143,1999-12-01,43.65165,88.85424,0
61155,1999-12-01,40.69294,88.91908,0
61158,1999-12-01,39.94784,88.93416,0
61175,1999-12-01,35.68107,89.01224,5
61176,1999-12-01,35.4276,89.01648,1
61185,1999-12-01,33.13303,89.05305,4
61201,1999-12-01,28.46653,89.1186,3
61208,1999-12-01,26.62133,89.1417,0
61228,1999-12-01,13.68969,-89.08772,0
61232,1999-12-01,14.83182,-89.07596,0
61242,1999-12-01,17.64974,-89.04516,0
61249,1999-12-01,19.59239,-89.02235,0
61253,1999-12-01,20.69207,-89.00882,0
61254,1999-12-01,20.96585,-89.00538,0
61260,1999-12-01,31.58475,-88.845,2
61264,1999-12-01,32.61503,-88.82607,2
61273,1999-12-01,34.91491,-88.78113,2
61290,1999-12-01,39.19531,-88.6861,2
61307,1999-12-01,43.40088,-88.57503,5
61314,1999-12-01,45.113,-88.52363,4
61317,1999-12-01,45.84351,-88.50045,4
61322,1999-12-01,47.05684,-88.46016,0
61335,1999-12-01,52.57596,-88.24301,1
61338,1999-12-01,53.2889,-88.21009,1
61346,1999-12-01,55.18293,-88.11595,1
61359,1999-12-01,66.36094,-87.24751,4
61375,1999-12-01,76.3954,-85.23636,5
61393,1999-12-01,73.44758,86.08175,1
61397,1999-12-01,72.53785,86.28471,1
61409,1999-12-01,69.80068,86.78452,1
61418,1999-12-01,67.73942,87.07928,1
61421,1999-12-01,67.05062,87.16589,1
61424,1999-12-01,66.36094,87.24751,5
61431,1999-12-01,64.74806,87.42085,1
61440,1999-12-01,62.66651,87.61406,1
61463,1999-12-01,57.30195,87.99747,1
61464,1999-12-01,57.06709,88.01136,1
61470,1999-12-01,55.65487,88.09085,1
61479,1999-12-01,53.52622,88.19884,1
61491,1999-12-01,50.66726,88.32516,4
61499,1999-12-01,48.74705,88.39998,4
61514,1999-12-01,45.113,88.52363,5
61519,1999-12-01,43.89116,88.56071,4
61526,1999-12-01,42.17115,88.6096,0
61540,1999-12-01,38.6958,88.69804,0
61559,1999-12-01,33.89579,88.80152,4
61562,1999-12-01,33.12827,88.81637,4
61570,1999-12-01,30.80863,88.8588,4
61571,1999-12-01,30.54926,88.86333,4
61575,1999-12-01,29.5084,88.88108,4
61582,1999-12-01,27.67343,88.91086,3
61593,1999-12-01,24.75321,88.95457,0
61620,1999-12-01,17.64462,-88.85424,0
61621,1999-12-01,17.92359,-88.8504,0
61625,1999-12-01,19.03459,-88.83482,0
61643,1999-12-01,32.866,-88.58558,2
61654,1999-12-01,35.67015,-88.51854,2
61664,1999-12-01,38.18905,-88.45184,2
61676,1999-12-01,41.17665,-88.36343,3
61692,1999-12-01,45.10609,-88.22853,4
61707,1999-12-01,50.1807,-88.01366,4
61708,1999-12-01,50.42022,-88.00212,1
61712,1999-12-01,51.37652,-87.95459,1
61718,1999-12-01,52.8057,-87.87891,5
61738,1999-12-01,66.34877,-86.69814,1
61743,1999-12-01,67.49717,-86.53177,4
61748,1999-12-01,70.69968,-85.96229,5
61755,1999-12-01,72.74895,-85.48602,5
61757,1999-12-01,73.65746,-85.23636,5
61761,1999-12-01,77.05198,-83.991,5
61784,1999-12-01,72.29417,85.6013,5
61797,1999-12-01,69.32944,86.22771,1
61798,1999-12-01,69.10074,86.2686,1
61802,1999-12-01,68.185,86.42367,1
61808,1999-12-01,66.80843,86.63354,5
61811,1999-12-01,66.11878,86.72952,1
61814,1999-12-01,65.42819,86.82017,1
61836,1999-12-01,60.33264,87.35745,1
61851,1999-12-01,56.82317,87.63049,1
61855,1999-12-01,55.88192,87.69403,1
61856,1999-12-01,55.64623,87.70939,1
61860,1999-12-01,54.70193,87.76882,1
61917,1999-12-01,40.92907,88.37118,0
61924,1999-12-01,39.18901,88.42345,0
61938,1999-12-01,35.67015,88.51854,5
61953,1999-12-01,31.83706,88.60847,4
61965,1999-12-01,28.71856,88.67292,3
61968,1999-12-01,27.93112,88.68811,3
61984,1999-12-01,23.67419,88.7636,0
61985,1999-12-01,23.40475,88.76802,0
61993,1999-12-01,13.67874,-88.72292,0
62003,1999-12-01,16.79868,-88.67657,0
62006,1999-12-01,17.63857,-88.66334,0
62010,1999-12-01,18.75148,-88.64529,0
62012,1999-12-01,19.30503,-88.63607,0
62016,1999-12-01,20.40648,-88.61726,0
62027,1999-12-01,32.08797,-88.37007,2
62038,1999-12-01,34.90194,-88.29382,2
62041,1999-12-01,35.66306,-88.27177,2
62044,1999-12-01,36.42158,-88.24915,2
62053,1999-12-01,38.68217,-88.17757,2
62066,1999-12-01,41.9102,-88.0632,0
62067,1999-12-01,42.15679,-88.0538,0
62078,1999-12-01,44.85405,-87.94411,0
62080,1999-12-01,45.34157,-87.92283,4
62087,1999-12-01,48.97152,-87.74796,4
62094,1999-12-01,50.65047,-87.65587,1
62109,1999-12-01,54.45555,-87.41421,1
62121,1999-12-01,67.02334,-86.03535,4
62126,1999-12-01,68.16949,-85.82957,5
62128,1999-12-01,70.4543,-85.34665,5
62129,1999-12-01,70.68225,-85.29214,5
62141,1999-12-01,74.54294,-84.1226,0
62144,1999-12-01,76.80103,-83.11828,5
62160,1999-12-01,80.83601,-80.07375,7
62167,1999-12-01,72.72952,84.7376,5
62185,1999-12-01,68.62724,85.74116,1
62186,1999-12-01,68.39841,85.78582,1
62189,1999-12-01,67.71134,85.91438,1
62190,1999-12-01,67.48211,85.95551,1
62208,1999-12-01,63.33765,86.57613,1
62210,1999-12-01,62.8749,86.63354,1
62224,1999-12-01,59.62179,86.98721,1
62228,1999-12-01,58.68764,87.07502,1
62235,1999-12-01,57.04752,87.21698,1
62248,1999-12-01,53.98226,87.44711,1
62265,1999-12-01,49.93203,87.69624,4
62286,1999-12-01,44.85405,87.94411,4
62293,1999-12-01,43.14081,88.0153,0
62313,1999-12-01,38.18171,88.19398,0
62322,1999-12-01,35.91618,88.2643,5
62323,1999-12-01,35.66306,88.27177,5
62339,1999-12-01,31.57226,88.38321,4
62340,1999-12-01,31.31392,88.3897,4
62355,1999-12-01,27.39786,88.48115,0
62358,1999-12-01,26.60497,88.49821,0
62363,1999-12-01,25.27587,88.5258,0
62368,1999-12-01,23.93691,88.5524,0
62370,1999-12-01,23.39847,88.56277,0
62384,1999-12-01,15.38166,-88.51213,0
62393,1999-12-01,18.46697,-88.45705,0
62395,1999-12-01,19.02146,-88.44659,0
62396,1999-12-01,19.29798,-88.44131,0
62417,1999-12-01,33.61948,-88.09085,2
62425,1999-12-01,35.65487,-88.02506,2
62429,1999-12-01,36.66556,-87.99045,2
62431,1999-12-01,37.16922,-87.97268,2
62435,1999-12-01,38.17325,-87.93618,2
62436,1999-12-01,38.42358,-87.92685,2
62446,1999-12-01,40.91264,-87.82869,3
62450,1999-12-01,41.90126,-87.78677,0
62461,1999-12-01,46.54697,-87.56335,0
62480,1999-12-01,53.25998,-87.1376,1
62491,1999-12-01,55.85978,-86.92667,4
62493,1999-12-01,64.01571,-85.98582,1
62494,1999-12-01,64.24644,-85.95042,5
62508,1999-12-01,67.92276,-85.28525,1
62510,1999-12-01,68.38035,-85.18645,1
62514,1999-12-01,69.29429,-84.97592,1
62518,1999-12-01,70.43442,-84.68546,5
62521,1999-12-01,71.11729,-84.49452,1
62530,1999-12-01,73.16047,-83.82982,5
62531,1999-12-01,73.38698,-83.74596,5
62547,1999-12-01,73.16047,83.82982,1
62551,1999-12-01,72.25339,84.14399,5
62554,1999-12-01,71.57203,84.35945,1
62572,1999-12-01,67.46474,85.38007,1
62586,1999-12-01,64.24644,85.95042,1
62587,1999-12-01,64.01571,85.98582,1
62592,1999-12-01,62.86031,86.15397,1
62629,1999-12-01,54.20761,87.06432,1
62636,1999-12-01,52.54751,87.19019,1
62643,1999-12-01,50.87904,87.30572,4
62646,1999-12-01,50.16131,87.35237,4
62657,1999-12-01,47.51513,87.51044,1
62670,1999-12-01,44.35636,87.67455,4
62683,1999-12-01,41.16016,87.81836,0
62703,1999-12-01,36.16079,88.0079,5
62760,1999-12-01,13.66413,-88.35822,0
62768,1999-12-01,16.78385,-88.29865,0
62787,1999-12-01,31.5556,-87.92163,2
62789,1999-12-01,32.07122,-87.90475,2
62794,1999-12-01,33.35468,-87.86132,2
62798,1999-12-01,34.37585,-87.82526,2
62806,1999-12-01,36.40395,-87.74936,2
62808,1999-12-01,36.9081,-87.72955,2
62818,1999-12-01,39.41252,-87.62504,2
62835,1999-12-01,49.43033,-87.07265,1
62861,1999-12-01,55.61088,-86.56637,1
62872,1999-12-01,65.61012,-85.19205,1
62877,1999-12-01,66.98701,-84.90788,1
62882,1999-12-01,68.13136,-84.64417,5
62898,1999-12-01,72.00196,-83.50065,5
62899,1999-12-01,72.22867,-83.41805,5
62908,1999-12-01,79.1963,-79.15969,5
62917,1999-12-01,72.45528,83.33334,5
62933,1999-12-01,68.81666,84.47246,1
62938,1999-12-01,67.67395,84.75286,1
62940,1999-12-01,67.2161,84.85724,1
62957,1999-12-01,63.30604,85.6013,1
62959,1999-12-01,62.84379,85.67494,1
62960,1999-12-01,62.61248,85.71085,1
62966,1999-12-01,61.22195,85.91438,1
62968,1999-12-01,60.75741,85.97801,1
62969,1999-12-01,60.52495,86.00909,1
62974,1999-12-01,59.3606,86.15755,1
62979,1999-12-01,58.19281,86.29537,1
62986,1999-12-01,56.55186,86.47253,1
62989,1999-12-01,55.84635,86.54338,1
62991,1999-12-01,55.37525,86.58906,1
62995,1999-12-01,54.43115,86.67688,1
63010,1999-12-01,50.8671,86.96952,4
63037,1999-12-01,44.10138,87.39744,4
63044,1999-12-01,42.38393,87.48619,0
63053,1999-12-01,40.15873,87.59178,0
63065,1999-12-01,37.15976,87.71951,5
63085,1999-12-01,32.07122,87.90475,4
63093,1999-12-01,30.00083,87.97068,4
63095,1999-12-01,29.47987,87.98653,4
63121,1999-12-01,22.57231,88.17204,0
63142,1999-12-01,21.2035,-88.00444,0
63144,1999-12-01,30.51065,-87.72755,2
63148,1999-12-01,31.54572,-87.69094,2
63177,1999-12-01,38.90294,-87.38557,2
63184,1999-12-01,40.64383,-87.29937,3
63195,1999-12-01,49.89691,-86.71075,1
63209,1999-12-01,53.2333,-86.42367,1
63212,1999-12-01,53.94381,-86.35551,1
63240,1999-12-01,68.56527,-83.92754,1
63243,1999-12-01,69.24919,-83.72892,5
63251,1999-12-01,71.29487,-83.04704,1
63274,1999-12-01,72.6535,82.50414,1
63276,1999-12-01,72.20109,82.69423,1
63287,1999-12-01,69.24919,83.72892,1
63289,1999-12-01,68.79336,83.86274,1
63303,1999-12-01,65.58973,84.66077,1
63350,1999-12-01,54.65284,86.28471,1
63354,1999-12-01,53.70714,86.37852,1
63359,1999-12-01,52.52126,86.48932,1
63360,1999-12-01,52.28357,86.51067,1
63369,1999-12-01,50.1364,86.69179,4
63375,1999-12-01,48.69663,86.80244,4
63383,1999-12-01,46.76601,86.93897,1
63384,1999-12-01,46.52376,86.95522,1
63405,1999-12-01,41.38615,87.26067,0
63406,1999-12-01,41.13896,87.27369,0
63414,1999-12-01,39.1524,87.3736,0
63426,1999-12-01,36.14101,87.51044,5
63429,1999-12-01,35.38189,87.54247,1
63433,1999-12-01,34.36565,87.58389,4
63435,1999-12-01,33.85573,87.60409,4
63444,1999-12-01,31.54572,87.69094,4
63455,1999-12-01,28.6862,87.7889,3
63460,1999-12-01,27.37239,87.83074,2
63491,1999-12-01,18.71776,-87.87174,0
63495,1999-12-01,19.82274,-87.84262,0
63506,1999-12-01,31.53479,-87.46032,2
63513,1999-12-01,33.33344,-87.38665,2
63520,1999-12-01,35.11689,-87.30859,2
63532,1999-12-01,38.1411,-87.16334,2
63536,1999-12-01,39.1404,-87.11138,2
63541,1999-12-01,40.38366,-87.04369,3
63549,1999-12-01,48.9229,-86.46375,1
63552,1999-12-01,49.64285,-86.40328,1
63560,1999-12-01,51.55448,-86.23147,1
63564,1999-12-01,52.50596,-86.13927,1
63577,1999-12-01,55.57948,-85.80582,0
63584,1999-12-01,64.87832,-84.28941,7
63587,1999-12-01,66.25498,-83.96232,5
63589,1999-12-01,66.7129,-83.84483,1
63608,1999-12-01,71.26584,-82.35959,5
63609,1999-12-01,71.49223,-82.2664,5
63672,1999-12-01,62.57394,84.76253,1
63699,1999-12-01,56.28487,85.72054,1
63702,1999-12-01,55.57948,85.80582,1
63703,1999-12-01,55.34404,85.8335,1
63704,1999-12-01,55.10844,85.86081,1
63714,1999-12-01,52.74339,86.11551,1
63720,1999-12-01,51.31617,86.25384,4
63727,1999-12-01,49.64285,86.40328,4
63738,1999-12-01,46.99439,86.61548,1
63739,1999-12-01,46.75241,86.63354,1
63740,1999-12-01,46.51023,86.65141,1
63749,1999-12-01,44.32102,86.80406,4
63769,1999-12-01,39.38956,87.09809,0
63776,1999-12-01,37.63985,87.18863,5
63794,1999-12-01,33.07744,87.39744,4
63809,1999-12-01,29.19854,87.54915,4
63815,1999-12-01,27.62536,87.605,3
63826,1999-12-01,24.70634,87.70104,0
63836,1999-12-01,22.01058,87.78191,0
63858,1999-12-01,30.488,-87.27369,0
63861,1999-12-01,31.26462,-87.24089,2
63887,1999-12-01,37.87769,-86.91979,2
63888,1999-12-01,38.12814,-86.90594,2
63892,1999-12-01,39.12725,-86.84928,2
63928,1999-12-01,53.43754,-85.68398,1
63945,1999-12-01,66.45845,-83.35472,1
63962,1999-12-01,70.55529,-81.96428,1
63964,1999-12-01,71.00797,-81.77327,5
63965,1999-12-01,71.23411,-81.67434,5
63973,1999-12-01,73.03843,-80.78897,4
63981,1999-12-01,81.22281,-72.03086,5
63982,1999-12-01,81.43758,-71.56505,5
63986,1999-12-01,82.71123,-68.19859,5
63987,1999-12-01,73.26333,80.665,5
63992,1999-12-01,71.46013,81.57303,1
63993,1999-12-01,71.23411,81.67434,1
64018,1999-12-01,65.54255,83.60104,1
64027,1999-12-01,63.47436,84.09386,1
64038,1999-12-01,60.93219,84.60225,1
64047,1999-12-01,58.83986,84.95755,1
64053,1999-12-01,57.43847,85.16958,1
64054,1999-12-01,57.20439,85.2032,1
64069,1999-12-01,53.67419,85.65676,1
64082,1999-12-01,50.58407,85.98582,4
64083,1999-12-01,50.34511,86.00909,4
64105,1999-12-01,45.03827,86.46044,5
64106,1999-12-01,44.79466,86.47855,4
64109,1999-12-01,44.06249,86.53177,4
64114,1999-12-01,42.83767,86.617,4
64116,1999-12-01,42.34612,86.64993,0
64124,1999-12-01,40.37027,86.77547,0
64133,1999-12-01,38.12814,86.90594,0
64134,1999-12-01,37.87769,86.91979,0
64168,1999-12-01,29.18686,87.32665,4
64175,1999-12-01,27.35041,87.39744,0
64176,1999-12-01,27.0866,87.40724,0
64209,1999-12-01,21.17068,-87.40649,0
64210,1999-12-01,21.44344,-87.39744,0
64217,1999-12-01,32.02518,-86.97499,2
64235,1999-12-01,36.60753,-86.73667,2
64238,1999-12-01,37.36203,-86.69325,2
64248,1999-12-01,39.85939,-86.53982,3
64264,1999-12-01,45.99459,-86.08586,0
64267,1999-12-01,48.16927,-85.89189,0
64269,1999-12-01,48.6503,-85.84615,1
64270,1999-12-01,48.89051,-85.82289,1
64274,1999-12-01,49.84943,-85.72722,1
64279,1999-12-01,51.0438,-85.6013,1
64283,1999-12-01,51.99599,-85.49509,1
64314,1999-12-01,69.16299,-81.86989,5
64345,1999-12-01,69.61654,81.68972,1
64352,1999-12-01,68.02682,82.28811,1
64362,1999-12-01,65.74471,83.00807,1
64396,1999-12-01,57.88534,84.69489,1
64398,1999-12-01,57.41788,84.7692,1
64401,1999-12-01,56.71554,84.87683,1
64405,1999-12-01,55.7769,85.01366,1
64451,1999-12-01,44.77903,86.18593,4
64465,1999-12-01,41.34538,86.44073,0
64487,1999-12-01,35.8505,86.77896,5
64488,1999-12-01,35.59758,86.79282,5
64489,1999-12-01,35.34437,86.80655,1
64496,1999-12-01,33.56358,86.89951,4
64514,1999-12-01,28.91292,87.11544,3
64523,1999-12-01,26.54546,87.21252,0
64527,1999-12-01,25.4835,87.2536,0
64546,1999-12-01,14.18363,-87.43076,0
64551,1999-12-01,15.60394,-87.38897,0
64595,1999-12-01,40.34001,-86.23949,3
64598,1999-12-01,41.08245,-86.18593,3
64601,1999-12-01,41.82266,-86.13081,3
64611,1999-12-01,44.27455,-85.93505,4
64615,1999-12-01,46.46192,-85.74116,0
64641,1999-12-01,54.10764,-84.87181,1
64649,1999-12-01,64.11204,-82.9374,5
64656,1999-12-01,67.54007,-81.86989,1
64661,1999-12-01,70.71176,-80.53768,1
64666,1999-12-01,71.83763,-79.95065,5
64671,1999-12-01,79.7922,-71.96571,5
64714,1999-12-01,65.02916,82.68097,1
64717,1999-12-01,64.34153,82.87498,1
64719,1999-12-01,63.88242,82.99873,1
64749,1999-12-01,56.92786,84.44703,1
64763,1999-12-01,53.63528,84.93639,1
64768,1999-12-01,52.45135,85.09093,1
64774,1999-12-01,51.02476,85.26442,1
64785,1999-12-01,48.39185,85.55261,1
64792,1999-12-01,46.70389,85.71846,4
64795,1999-12-01,45.97736,85.78582,0
64822,1999-12-01,39.34654,86.30862,0
64832,1999-12-01,36.84435,86.47081,5
64843,1999-12-01,34.05943,86.63354,4
64871,1999-12-01,26.79658,86.98721,0
64900,1999-12-01,15.30763,-87.21182,0
64946,1999-12-01,40.81823,-85.93368,3
64969,1999-12-01,48.85275,-85.18308,4
64974,1999-12-01,50.04999,-85.04455,1
64980,1999-12-01,51.48036,-84.86745,1
64999,1999-12-01,62.93429,-82.75549,0
65011,1999-12-01,71.34749,-79.50852,5
65031,1999-12-01,69.99682,80.21759,1
65039,1999-12-01,68.18738,81.02737,1
65040,1999-12-01,67.96055,81.11934,1
65044,1999-12-01,67.05176,81.46923,1
65098,1999-12-01,54.55714,84.43679,1
65105,1999-12-01,52.90412,84.67725,1
65113,1999-12-01,51.00432,84.92786,1
65115,1999-12-01,50.52753,84.98689,1
65118,1999-12-01,49.81093,85.07289,4
65124,1999-12-01,48.37248,85.23636,1
65133,1999-12-01,46.20116,85.46223,0
65144,1999-12-01,43.52369,85.71085,0
65157,1999-12-01,40.32314,85.97173,0
65161,1999-12-01,39.32991,86.04575,0
65169,1999-12-01,37.33079,86.18593,5
65173,1999-12-01,36.32464,86.25236,5
65185,1999-12-01,33.27826,86.43847,4
65195,1999-12-01,30.70542,86.58002,4
65198,1999-12-01,29.92712,86.62032,4
65219,1999-12-01,24.38797,86.87787,0
65225,1999-12-01,22.77369,86.9444,0
65257,1999-12-01,34.02732,-86.15397,2
