index,start_date,lat,lon,P0.05_N1_Q0.1_V[ALL]_C32
30045,1995-06-01,46.68061,-110.2701,1
30053,1995-06-01,48.49012,-111.15169,1
30057,1995-06-01,49.3867,-111.62048,1
30127,1995-06-01,64.01471,-124.66344,0
30140,1995-06-01,66.42183,-128.74597,0
30148,1995-06-01,67.82738,-131.68222,2
30162,1995-06-01,71.84189,144.13017,2
30170,1995-06-01,70.71444,139.76364,0
30184,1995-06-01,68.50467,133.29019,0
30185,1995-06-01,68.33706,132.87891,1
30198,1995-06-01,66.06079,128.06566,0
30206,1995-06-01,64.58223,125.53768,2
30301,1995-06-01,44.38863,109.2626,3
30309,1995-06-01,42.5312,108.52351,3
30320,1995-06-01,39.94263,107.59242,1
30331,1995-06-01,37.3135,106.7479,1
30379,1995-06-01,25.33081,103.8318,0
30382,1995-06-01,24.55169,103.68226,1
30383,1995-06-01,24.29111,103.63311,1
30413,1995-06-01,16.25698,102.30468,2
30459,1995-06-01,22.25235,-103.05524,1
30485,1995-06-01,28.98235,-104.35934,0
30492,1995-06-01,30.74721,-104.75517,0
30507,1995-06-01,34.46725,-105.67953,1
30514,1995-06-01,36.17562,-106.15063,21
30536,1995-06-01,41.43583,-107.82821,10
30555,1995-06-01,45.84988,-109.57313,1
30655,1995-06-01,66.9247,-129.01186,0
30690,1995-06-01,69.32442,134.55586,0
30697,1995-06-01,68.15161,131.63354,1
30723,1995-06-01,63.37523,123.147,0
30731,1995-06-01,61.80307,121.12247,1
30738,1995-06-01,60.39631,119.52599,0
30757,1995-06-01,56.45302,115.86636,0
30761,1995-06-01,55.60224,115.20113,1
30837,1995-06-01,38.3472,106.79837,1
30841,1995-06-01,37.38547,106.50436,0
30864,1995-06-01,31.74732,104.99108,1
30955,1995-06-01,18.56238,-102.25657,2
30971,1995-06-01,22.84153,-102.94879,1
30977,1995-06-01,24.41573,-103.2286,0
30991,1995-06-01,28.02905,-103.93004,0
30992,1995-06-01,28.28407,-103.98295,18
31003,1995-06-01,31.06353,-104.59196,0
31026,1995-06-01,36.73083,-106.049,21
31060,1995-06-01,44.77903,-108.80579,1
31067,1995-06-01,46.38922,-109.49053,1
31072,1995-06-01,47.52958,-110.0097,1
31086,1995-06-01,50.67846,-111.61478,1
31100,1995-06-01,53.75962,-113.48412,1
31135,1995-06-01,61.11895,-119.80094,20
31189,1995-06-01,71.21069,139.39871,0
31209,1995-06-01,67.95582,130.40945,0
31228,1995-06-01,64.46676,124.11447,0
31248,1995-06-01,60.51053,119.14063,0
31254,1995-06-01,59.27977,117.89727,0
31307,1995-06-01,47.75667,110.11672,1
31312,1995-06-01,46.61795,109.59229,1
31338,1995-06-01,40.56556,107.24146,2
31350,1995-06-01,37.69756,106.33181,1
31355,1995-06-01,36.4883,105.97979,1
31372,1995-06-01,32.31175,104.88627,1
31386,1995-06-01,28.79292,104.08994,0
31401,1995-06-01,24.93696,103.32453,0
31490,1995-06-01,25.25821,-103.16819,0
31499,1995-06-01,27.58033,-103.61418,1
31517,1995-06-01,32.12828,-104.60127,1
31525,1995-06-01,34.11084,-105.08636,1
31526,1995-06-01,34.35705,-105.14921,1
31547,1995-06-01,39.44812,-106.59811,1
31548,1995-06-01,39.68686,-106.67384,1
31574,1995-06-01,45.78052,-108.90845,1
31576,1995-06-01,46.24026,-109.10448,1
31611,1995-06-01,54.07134,-113.29456,1
31625,1995-06-01,57.08096,-115.49755,0
31648,1995-06-01,61.83969,-120.08968,20
31657,1995-06-01,63.6257,-122.31962,20
31669,1995-06-01,65.92345,-125.78897,0
31682,1995-06-01,68.27947,-130.34175,0
31685,1995-06-01,68.79948,-131.53177,0
31704,1995-06-01,70.29585,135.46581,0
31750,1995-06-01,61.63832,119.85902,0
31753,1995-06-01,61.03092,119.18591,0
31763,1995-06-01,58.97297,117.13046,0
31780,1995-06-01,55.37056,114.19321,0
31797,1995-06-01,51.65516,111.80141,1
31804,1995-06-01,50.09559,110.94265,1
31877,1995-06-01,32.87444,104.77956,1
31888,1995-06-01,30.12227,104.1458,1
31904,1995-06-01,26.03598,103.31363,1
31909,1995-06-01,24.73758,103.07295,0
31976,1995-06-01,19.49074,-101.99929,2
32023,1995-06-01,31.6931,-104.26071,0
32029,1995-06-01,33.1876,-104.61091,1
32034,1995-06-01,34.42315,-104.91584,1
32039,1995-06-01,35.64996,-105.23347,1
32054,1995-06-01,39.27948,-106.27073,1
32058,1995-06-01,40.23478,-106.57095,1
32067,1995-06-01,42.36532,-107.28742,1
32068,1995-06-01,42.60045,-107.37075,1
32129,1995-06-01,56.32724,-114.47616,0
32145,1995-06-01,59.70345,-117.33666,20
32165,1995-06-01,63.74875,-121.90015,2
32174,1995-06-01,65.49012,-124.42648,7
32211,1995-06-01,70.29585,134.53419,0
32217,1995-06-01,69.29429,131.89397,0
32242,1995-06-01,64.72312,123.26143,0
32247,1995-06-01,63.74875,121.90015,0
32256,1995-06-01,61.95549,119.68718,0
32301,1995-06-01,52.40771,111.86637,0
32311,1995-06-01,50.1807,110.63352,1
32320,1995-06-01,48.148,109.6326,1
32352,1995-06-01,40.71049,106.72514,0
32362,1995-06-01,38.31894,105.98092,2
32380,1995-06-01,33.92999,104.79239,1
32398,1995-06-01,29.42639,103.76521,0
32439,1995-06-01,18.67844,101.8787,2
32468,1995-06-01,1.63011,99.9143,2
32536,1995-06-01,33.74739,-104.50017,0
32581,1995-06-01,44.54522,-107.78913,0
32627,1995-06-01,54.91046,-113.0513,0
32648,1995-06-01,59.39281,-116.56505,0
32649,1995-06-01,59.60162,-116.75732,20
32659,1995-06-01,61.66354,-118.83097,7
32669,1995-06-01,63.67266,-121.2184,31
32674,1995-06-01,64.65466,-122.55,7
32684,1995-06-01,66.75332,-125.86285,0
32688,1995-06-01,67.49253,-127.21644,0
32700,1995-06-01,69.61781,-131.84515,2
32701,1995-06-01,72.61191,141.34019,2
32730,1995-06-01,67.12466,126.52885,0
32749,1995-06-01,63.47436,120.96375,0
32798,1995-06-01,53.15853,111.93388,0
32811,1995-06-01,50.26457,110.32314,1
32812,1995-06-01,50.03963,110.20856,1
32821,1995-06-01,48.00065,109.23067,1
32829,1995-06-01,46.16657,108.43495,1
32845,1995-06-01,42.43799,107.02052,3
32849,1995-06-01,41.49323,106.69924,3
32906,1995-06-01,27.44582,103.14107,1
32915,1995-06-01,25.11756,102.71114,2
32927,1995-06-01,21.9594,102.17918,1
32936,1995-06-01,19.54768,101.80814,2
32942,1995-06-01,17.918,101.57293,2
32974,1995-06-01,17.70001,-101.3474,3
32990,1995-06-01,22.01632,-101.98211,0
32995,1995-06-01,23.3405,-102.19505,0
33008,1995-06-01,26.73251,-102.78522,1
33013,1995-06-01,28.0185,-103.02744,0
33027,1995-06-01,31.56758,-103.75621,0
33030,1995-06-01,32.31857,-103.9229,1
33078,1995-06-01,43.91886,-107.25095,1
33089,1995-06-01,46.47351,-108.24268,1
33091,1995-06-01,46.93395,-108.43495,1
33094,1995-06-01,47.62227,-108.7308,1
33160,1995-06-01,61.97908,-118.64761,20
33176,1995-06-01,65.36215,-122.95743,2
33183,1995-06-01,66.69945,-125.08347,2
33197,1995-06-01,69.59745,-130.94644,9
33217,1995-06-01,68.53979,128.56526,0
33221,1995-06-01,67.81446,127.10423,0
33238,1995-06-01,64.58223,121.84246,7
33261,1995-06-01,59.91509,116.56505,0
33308,1995-06-01,49.67025,109.67582,1
33322,1995-06-01,46.47351,108.24268,0
33328,1995-06-01,45.08473,107.68847,3
33339,1995-06-01,42.50954,106.75287,3
33388,1995-06-01,30.56111,103.53995,1
33413,1995-06-01,24.12968,102.32643,0
33426,1995-06-01,20.6807,101.77637,0
33434,1995-06-01,18.51888,101.46131,2
33467,1995-06-01,0.80372,99.51511,2
33491,1995-06-01,23.13297,-101.95187,0
33512,1995-06-01,28.58918,-102.91189,0
33518,1995-06-01,30.11561,-103.21466,1
33538,1995-06-01,35.10822,-104.3328,0
33553,1995-06-01,38.76232,-105.30084,1
33576,1995-06-01,44.22502,-107.06011,1
33610,1995-06-01,51.99959,-110.51553,1
33614,1995-06-01,52.89015,-111.01208,1
33696,1995-06-01,73.53185,142.81529,2
33707,1995-06-01,70.09298,131.30861,0
33715,1995-06-01,68.68207,128.08878,0
33721,1995-06-01,67.58191,125.94211,0
33746,1995-06-01,62.7013,118.91542,0
33788,1995-06-01,53.77538,111.5321,1
33808,1995-06-01,49.29686,109.15239,1
33825,1995-06-01,45.39081,107.49576,1
33862,1995-06-01,36.57881,104.70527,1
33887,1995-06-01,30.36868,103.26648,1
33894,1995-06-01,28.58918,102.91189,1
33909,1995-06-01,24.71073,102.21151,0
33921,1995-06-01,21.53924,101.7029,0
33927,1995-06-01,19.92885,101.46395,2
33954,1995-06-01,7.53115,99.96835,2
33975,1995-06-01,19.17116,-101.15735,3
33992,1995-06-01,23.71633,-101.83556,1
34005,1995-06-01,27.10603,-102.41164,1
34029,1995-06-01,33.18918,-103.63397,1
34043,1995-06-01,36.64235,-104.46246,21
34085,1995-06-01,46.62311,-107.66334,1
34105,1995-06-01,51.18509,-109.72227,1
34106,1995-06-01,51.40992,-109.83739,1
34113,1995-06-01,52.97476,-110.68069,1
34136,1995-06-01,57.99897,-114.00401,0
34142,1995-06-01,59.27716,-115.04259,0
34151,1995-06-01,61.16581,-116.76751,0
34160,1995-06-01,63.01627,-118.72613,31
34190,1995-06-01,69.36339,-128.75809,0
34193,1995-06-01,70.06955,-130.38934,2
34214,1995-06-01,68.8228,127.60599,0
34217,1995-06-01,68.27348,126.51105,0
34221,1995-06-01,67.52847,125.13419,0
34222,1995-06-01,67.3401,124.80401,0
34247,1995-06-01,62.404,118.04469,0
34277,1995-06-01,56.05546,112.59016,1
34327,1995-06-01,44.76404,106.9519,3
34333,1995-06-01,43.35695,106.45381,3
34349,1995-06-01,39.55042,105.25512,3
34350,1995-06-01,39.30985,105.18584,0
34357,1995-06-01,37.61689,104.71757,2
34363,1995-06-01,36.1531,104.33811,1
34396,1995-06-01,27.87843,102.55251,1
34399,1995-06-01,27.10603,102.41164,1
34406,1995-06-01,25.2896,102.09476,1
34485,1995-06-01,22.18145,-101.38918,0
34513,1995-06-01,29.47019,-102.62584,1
34533,1995-06-01,34.49092,-103.68402,1
34543,1995-06-01,36.94915,-104.2811,21
34572,1995-06-01,43.8967,-106.34081,1
34598,1995-06-01,49.90724,-108.7469,1
34610,1995-06-01,52.61173,-110.10329,0
34630,1995-06-01,57.01492,-112.83366,20
34631,1995-06-01,57.23142,-112.98872,0
34640,1995-06-01,59.16277,-114.47904,20
34643,1995-06-01,59.7994,-115.01689,20
34665,1995-06-01,64.94107,-120.51823,0
34702,1995-06-01,68.77865,126.74747,0
34707,1995-06-01,67.84855,124.99202,0
34721,1995-06-01,65.13969,120.78415,0
34750,1995-06-01,59.16277,114.47904,1
34752,1995-06-01,58.73631,114.13238,0
34765,1995-06-01,55.92701,112.08717,0
34777,1995-06-01,53.28074,110.47228,1
34787,1995-06-01,51.03957,109.29005,1
34809,1995-06-01,46.00034,107.10273,0
34843,1995-06-01,37.92321,104.53445,2
34852,1995-06-01,35.72421,103.97631,0
34876,1995-06-01,29.72469,102.67491,1
34877,1995-06-01,29.47019,102.62584,1
34886,1995-06-01,27.16234,102.20047,1
34902,1995-06-01,22.97826,101.51012,0
34926,1995-06-01,16.48439,100.60809,3
34933,1995-06-01,14.53521,100.37074,2
34953,1995-06-01,17.08796,-100.49148,2
35036,1995-06-01,38.47115,-104.4136,1
35071,1995-06-01,46.76795,-107.08023,1
35084,1995-06-01,49.75598,-108.33134,0
35095,1995-06-01,52.24445,-109.53665,1
35105,1995-06-01,54.47386,-110.77225,20
35126,1995-06-01,59.04532,-113.9196,20
35127,1995-06-01,59.25894,-114.09202,20
35155,1995-06-01,66.82984,-122.60033,0
35199,1995-06-01,66.44069,122.00539,0
35232,1995-06-01,59.68499,114.44395,0
35235,1995-06-01,59.04532,113.9196,1
35267,1995-06-01,52.01976,109.42082,0
35270,1995-06-01,51.34385,109.08112,1
35289,1995-06-01,46.99959,107.17056,1
35311,1995-06-01,41.83456,105.37625,3
35373,1995-06-01,26.44091,101.85559,1
35385,1995-06-01,23.29655,101.35014,1
35407,1995-06-01,17.36329,100.52613,2
35408,1995-06-01,17.08796,100.49148,2
35413,1995-06-01,15.70342,100.32154,3
35423,1995-06-01,12.60898,99.9662,2
35446,1995-06-01,18.51046,-100.47742,2
35454,1995-06-01,20.67975,-100.76575,0
35456,1995-06-01,21.21729,-100.84031,1
35530,1995-06-01,39.98313,-104.55357,10
35551,1995-06-01,44.97241,-106.10713,1
35567,1995-06-01,48.68589,-107.52557,1
35570,1995-06-01,49.37376,-107.81889,1
35596,1995-06-01,55.22101,-110.82089,20
35600,1995-06-01,56.10155,-111.37062,0
35655,1995-06-01,69.42009,-126.49129,0
35665,1995-06-01,70.50739,128.86778,0
35667,1995-06-01,70.14906,128.04704,0
35683,1995-06-01,67.14749,122.42755,0
35754,1995-06-01,52.09838,109.09349,0
35761,1995-06-01,50.51428,108.32943,1
35794,1995-06-01,42.85037,105.40343,3
35795,1995-06-01,42.6131,105.32892,3
35800,1995-06-01,41.42222,104.96672,3
35818,1995-06-01,37.07133,103.79087,1
35828,1995-06-01,34.60938,103.21275,1
35842,1995-06-01,31.10547,102.47907,1
35863,1995-06-01,25.71412,101.51768,1
35879,1995-06-01,21.48537,100.87797,0
35890,1995-06-01,18.51046,100.47742,2
35901,1995-06-01,15.47506,100.10503,3
35903,1995-06-01,14.91625,100.04012,2
35907,1995-06-01,13.79196,99.91275,2
35909,1995-06-01,13.2264,99.85026,2
35912,1995-06-01,12.37369,99.75797,2
35926,1995-06-01,1.98728,98.7955,2
35933,1995-06-01,18.56051,-100.28757,3
35946,1995-06-01,22.07134,-100.75598,1
35952,1995-06-01,23.66548,-100.98669,1
35957,1995-06-01,24.98196,-101.18654,1
35962,1995-06-01,26.28797,-101.3937,1
35975,1995-06-01,29.63689,-101.96949,1
36000,1995-06-01,35.90304,-103.25471,1
36006,1995-06-01,37.37542,-103.60453,1
36081,1995-06-01,54.86112,-110.20642,2
36123,1995-06-01,64.67849,-118.40524,2
36134,1995-06-01,67.85207,-122.87626,0
36146,1995-06-01,75.25797,144.36018,13
36147,1995-06-01,75.12436,143.65254,2
36163,1995-06-01,68.42734,123.85711,0
36204,1995-06-01,60.08895,113.82945,0
36252,1995-06-01,49.44669,107.50925,1
36272,1995-06-01,44.80466,105.74393,3
36280,1995-06-01,42.91513,105.13137,3
36288,1995-06-01,41.0066,104.56369,3
36300,1995-06-01,38.10728,103.78632,2
36316,1995-06-01,34.17031,102.86829,1
36320,1995-06-01,33.17276,102.65727,1
36438,1995-06-01,22.92095,-100.66978,1
36478,1995-06-01,33.22841,-102.42594,1
36507,1995-06-01,40.34699,-104.10135,1
36535,1995-06-01,46.97618,-106.19873,1
36537,1995-06-01,47.44099,-106.37202,1
36540,1995-06-01,48.36714,-106.72962,0
36541,1995-06-01,48.59796,-106.82141,1
36583,1995-06-01,58.2408,-111.9544,26
36584,1995-06-01,58.89133,-112.42587,26
36645,1995-06-01,68.16949,122.69946,0
36659,1995-06-01,65.39728,118.69491,0
36663,1995-06-01,64.58327,117.71082,1
36682,1995-06-01,60.60978,113.78203,10
36686,1995-06-01,59.75359,113.08514,0
36704,1995-06-01,55.82898,110.37643,0
36745,1995-06-01,46.04313,105.86266,1
36755,1995-06-01,43.69027,105.07913,3
36771,1995-06-01,39.86459,103.97172,3
36817,1995-06-01,28.40954,101.52582,1
36829,1995-06-01,25.29548,101.02077,1
36948,1995-06-01,30.2531,-101.6206,1
36961,1995-06-01,33.53325,-102.24453,0
36974,1995-06-01,36.75573,-102.93806,1
36993,1995-06-01,41.36901,-104.10264,1
36997,1995-06-01,42.32632,-104.37447,1
37000,1995-06-01,43.04121,-104.58517,1
37047,1995-06-01,53.9039,-108.89515,0
37050,1995-06-01,54.57549,-109.25508,0
37055,1995-06-01,55.68869,-109.88516,0
37059,1995-06-01,56.57359,-110.41843,2
37077,1995-06-01,60.48891,-113.19859,0
37090,1995-06-01,64.68991,-117.25533,0
37102,1995-06-01,68.29265,-122.19573,2
37107,1995-06-01,69.25419,-123.86369,9
37156,1995-06-01,63.86429,116.34211,0
37168,1995-06-01,61.34286,113.91624,0
37182,1995-06-01,58.32769,111.5713,1
37190,1995-06-01,56.57359,110.41843,0
37202,1995-06-01,51.64587,107.78389,0
37204,1995-06-01,51.19075,107.57665,1
37219,1995-06-01,47.74083,106.16015,1
37229,1995-06-01,45.40534,105.33328,1
37287,1995-06-01,31.26877,101.80579,1
37293,1995-06-01,29.74308,101.53013,1
37303,1995-06-01,27.17032,101.09789,1
37355,1995-06-01,13.08613,99.28355,2
37420,1995-06-01,27.47981,-100.92654,0
37430,1995-06-01,30.05001,-101.35418,1
37448,1995-06-01,34.58513,-102.21328,0
37475,1995-06-01,41.18844,-103.7716,1
37486,1995-06-01,43.81552,-104.52415,1
37516,1995-06-01,50.8053,-107.05331,2
37524,1995-06-01,52.62634,-107.8787,1
37542,1995-06-01,56.65498,-110.05024,0
37557,1995-06-01,59.93368,-112.28559,0
37578,1995-06-01,65.41113,-117.512,0
37582,1995-06-01,66.62891,-119.0546,0
37583,1995-06-01,66.82984,-119.32718,0
37601,1995-06-01,72.14749,129.34052,9
37602,1995-06-01,71.9704,128.88449,2
37605,1995-06-01,71.43225,127.56859,0
37616,1995-06-01,69.38102,123.34071,0
37641,1995-06-01,64.3815,116.33768,0
37657,1995-06-01,61.00895,113.13947,1
37661,1995-06-01,60.14948,112.45155,1
37688,1995-06-01,51.26227,107.25266,1
37691,1995-06-01,50.57639,106.95531,1
37713,1995-06-01,45.46917,105.04639,1
37730,1995-06-01,41.42873,103.83684,3
37731,1995-06-01,41.18844,103.7716,3
37743,1995-06-01,38.28164,103.03336,3
37813,1995-06-01,20.33694,99.91653,2
37830,1995-06-01,15.66657,99.37031,2
37835,1995-06-01,14.26415,99.22083,2
37844,1995-06-01,11.70394,98.96335,2
37868,1995-06-01,18.20348,-99.46232,3
37877,1995-06-01,20.65415,-99.75548,1
37895,1995-06-01,25.4442,-100.39924,1
37969,1995-06-01,43.8764,-104.24561,1
38004,1995-06-01,52.01688,-107.23005,0
38012,1995-06-01,53.82944,-108.09049,0
38023,1995-06-01,56.29126,-109.41847,26
38035,1995-06-01,59.15239,-111.2505,0
38047,1995-06-01,62.38104,-113.81865,0
38122,1995-06-01,65.51686,117.04053,0
38140,1995-06-01,61.74212,113.25922,1
38210,1995-06-01,44.58755,104.46117,3
38224,1995-06-01,41.24681,103.50636,3
38228,1995-06-01,40.28186,103.25587,3
38242,1995-06-01,36.86652,102.4468,1
38244,1995-06-01,36.37365,102.33909,1
38247,1995-06-01,35.63195,102.18092,1
38284,1995-06-01,26.22912,100.51479,26
38311,1995-06-01,19.02474,99.55808,2
38355,1995-06-01,2.52519,98.01482,2
38366,1995-06-01,19.61546,-99.43017,0
38368,1995-06-01,20.15874,-99.49469,1
38384,1995-06-01,24.43911,-100.04416,3
38385,1995-06-01,24.70292,-100.0806,3
38438,1995-06-01,38.14787,-102.47289,1
38449,1995-06-01,40.82174,-103.11644,1
38466,1995-06-01,44.88472,-104.25003,1
38468,1995-06-01,45.35735,-104.39613,1
38479,1995-06-01,47.93707,-105.25512,1
38487,1995-06-01,49.79238,-105.9454,0
38500,1995-06-01,52.76977,-107.20657,0
38507,1995-06-01,54.35346,-107.96914,0
38539,1995-06-01,62.26075,-113.19859,0
38551,1995-06-01,64.79175,-115.64101,0
38562,1995-06-01,67.05176,-118.33913,0
38565,1995-06-01,67.65645,-119.16761,0
38594,1995-06-01,70.39738,123.69007,0
38606,1995-06-01,68.05647,119.74488,1
38608,1995-06-01,67.65645,119.16761,1
38613,1995-06-01,66.64569,117.81042,1
38639,1995-06-01,61.18881,112.30621,1
38641,1995-06-01,60.75741,111.96725,1
38662,1995-06-01,56.1461,108.92464,0
38675,1995-06-01,52.31476,107.00009,31
38693,1995-06-01,48.16994,105.3382,1
38722,1995-06-01,41.30404,103.24052,3
38740,1995-06-01,36.92031,102.20047,1
38748,1995-06-01,34.9398,101.78819,1
38753,1995-06-01,33.69141,101.54417,1
38792,1995-06-01,23.64514,99.93639,0
38835,1995-06-01,11.79272,98.61029,13
38855,1995-06-01,17.74284,-99.02232,3
38871,1995-06-01,22.09096,-99.52868,2
38886,1995-06-01,26.06264,-100.05731,0
38909,1995-06-01,31.97916,-100.99087,1
38925,1995-06-01,35.98466,-101.74804,0
38933,1995-06-01,37.95639,-102.16653,1
38944,1995-06-01,40.63565,-102.7923,1
38955,1995-06-01,43.27953,-103.48468,1
38956,1995-06-01,43.51818,-103.55128,1
38971,1995-06-01,47.06465,-104.63383,1
38977,1995-06-01,48.46604,-105.11572,1
38998,1995-06-01,53.2941,-107.07641,0
39013,1995-06-01,56.8905,-108.93533,2
39026,1995-06-01,59.97442,-110.91254,0
39091,1995-06-01,69.75065,121.73352,1
39149,1995-06-01,57.5565,109.32813,1
39156,1995-06-01,55.99832,108.43495,0
39172,1995-06-01,51.46897,106.27387,0
39179,1995-06-01,49.85768,105.62959,1
39195,1995-06-01,46.12497,104.32894,1
39209,1995-06-01,42.80139,103.35337,3
39235,1995-06-01,36.47947,101.84998,1
39247,1995-06-01,33.49123,101.26324,1
39271,1995-06-01,27.36589,100.24666,1
39290,1995-06-01,22.35876,99.56219,0
39310,1995-06-01,16.9136,98.93326,2
39327,1995-06-01,4.44998,97.82497,2
39333,1995-06-01,2.61043,97.69168,2
39342,1995-06-01,18.61104,-98.92241,0
39345,1995-06-01,19.43148,-99.01321,2
39364,1995-06-01,24.53072,-99.63366,3
39445,1995-06-01,44.76529,-103.60973,1
39456,1995-06-01,47.35974,-104.41219,1
39517,1995-06-01,61.79462,-111.80141,0
39524,1995-06-01,63.7217,-113.45902,0
39530,1995-06-01,64.98823,-114.70243,0
39552,1995-06-01,69.47694,-120.52971,2
39555,1995-06-01,73.25256,128.41806,2
39565,1995-06-01,71.41137,124.07719,0
39576,1995-06-01,69.27925,120.21132,1
39591,1995-06-01,66.23847,116.07536,1
39623,1995-06-01,59.39978,110.05609,1
39635,1995-06-01,56.74303,108.43495,0
39644,1995-06-01,54.72266,107.37621,10
39740,1995-06-01,31.01229,100.59153,1
39747,1995-06-01,29.22141,100.30485,1
39770,1995-06-01,23.20436,99.46232,0
39776,1995-06-01,21.59837,99.26453,0
39782,1995-06-01,19.97602,99.07476,2
39798,1995-06-01,15.56388,98.60448,2
39799,1995-06-01,15.28372,98.57669,2
39808,1995-06-01,4.49135,97.66048,2
39811,1995-06-01,3.57507,97.59464,2
39832,1995-06-01,20.83246,-98.97263,1
39840,1995-06-01,22.98163,-99.22736,2
39850,1995-06-01,25.629,-99.56669,0
39854,1995-06-01,26.67641,-99.70943,2
39882,1995-06-01,33.84024,-100.84031,1
39888,1995-06-01,35.34002,-101.11734,1
39900,1995-06-01,38.30537,-101.71556,1
39917,1995-06-01,42.43258,-102.68038,1
39924,1995-06-01,44.10817,-103.12463,1
39955,1995-06-01,51.37012,-105.52411,0
39963,1995-06-01,53.20293,-106.28877,0
39979,1995-06-01,56.81669,-108.06047,0
39993,1995-06-01,60.35684,-110.24662,0
39997,1995-06-01,61.22932,-110.87465,0
39999,1995-06-01,61.66354,-111.20282,0
40007,1995-06-01,63.813,-113.00259,2
40011,1995-06-01,64.66191,-113.80595,0
40021,1995-06-01,66.75332,-116.06467,0
40096,1995-06-01,61.66354,111.20282,0
40104,1995-06-01,59.91863,109.946,1
40130,1995-06-01,54.11294,106.69924,1
40151,1995-06-01,48.58925,104.50017,1
40171,1995-06-01,43.86963,103.05931,3
40175,1995-06-01,42.91271,102.80427,3
40179,1995-06-01,41.95133,102.55884,3
40195,1995-06-01,38.05995,101.66329,1
40220,1995-06-01,31.82193,100.49148,1
40235,1995-06-01,27.97681,99.89392,1
40255,1995-06-01,22.71455,99.19474,0
40275,1995-06-01,17.27596,98.58717,2
40365,1995-06-01,34.38929,-100.69387,1
40418,1995-06-01,47.24268,-103.73627,1
40466,1995-06-01,58.22816,-108.43495,20
40480,1995-06-01,61.96398,-110.93729,0
40501,1995-06-01,66.64569,-115.31969,0
40511,1995-06-01,68.70038,-117.92898,2
40523,1995-06-01,72.98227,125.80334,0
40555,1995-06-01,66.64569,115.31969,1
40587,1995-06-01,59.77737,109.39207,1
40607,1995-06-01,55.31364,106.88033,21
40620,1995-06-01,52.35322,105.56151,23
40629,1995-06-01,49.81368,104.59327,1
40654,1995-06-01,43.92441,102.77873,3
40691,1995-06-01,34.8895,100.78429,1
40711,1995-06-01,29.82688,99.94286,1
40724,1995-06-01,26.45924,99.46232,1
40725,1995-06-01,26.19749,99.42725,1
40761,1995-06-01,16.48439,98.31656,2
40779,1995-06-01,16.52463,-98.1301,2
40781,1995-06-01,17.08054,-98.18375,3
40787,1995-06-01,18.73603,-98.349,1
40819,1995-06-01,27.28552,-99.35549,1
40823,1995-06-01,28.32436,-99.49847,0
40847,1995-06-01,34.43605,-100.45625,1
40858,1995-06-01,37.17312,-100.96209,1
40912,1995-06-01,50.10596,-104.35677,0
40919,1995-06-01,51.72598,-104.95357,0
40921,1995-06-01,52.18654,-105.13308,0
40925,1995-06-01,53.10457,-105.50504,0
40993,1995-06-01,68.80684,-117.38742,2
41044,1995-06-01,65.05754,113.06152,1
41059,1995-06-01,61.82842,110.33923,0
41067,1995-06-01,60.07472,109.12523,1
41083,1995-06-01,56.51004,107.07397,1
41116,1995-06-01,48.70739,103.88118,1
41134,1995-06-01,44.45569,102.62357,3
41162,1995-06-01,37.66674,101.0593,1
41163,1995-06-01,37.42008,101.01048,1
41168,1995-06-01,36.18221,100.77264,0
41181,1995-06-01,32.92673,100.19933,1
41204,1995-06-01,27.02485,99.32041,1
41219,1995-06-01,23.06644,98.82386,0
41238,1995-06-01,17.91054,98.26556,2
41265,1995-06-01,18.77584,-98.15748,1
41270,1995-06-01,20.14221,-98.29714,3
41276,1995-06-01,21.76636,-98.47115,3
41307,1995-06-01,29.91484,-99.49934,1
41322,1995-06-01,33.72819,-100.09106,1
41329,1995-06-01,35.48204,-100.39289,1
41351,1995-06-01,40.89621,-101.46953,1
41391,1995-06-01,50.39726,-104.11694,0
41422,1995-06-01,57.47805,-107.16192,0
41434,1995-06-01,60.37119,-108.85316,0
41443,1995-06-01,62.34471,-110.22486,0
41474,1995-06-01,72.10125,-122.08218,2
41508,1995-06-01,68.08854,115.76933,1
41514,1995-06-01,66.83886,114.30455,1
41518,1995-06-01,65.99639,113.41212,1
41520,1995-06-01,65.57256,112.98872,1
41530,1995-06-01,63.42971,111.07272,0
41581,1995-06-01,52.0176,104.70831,10
41598,1995-06-01,47.5907,103.20483,21
41613,1995-06-01,44.0304,102.21572,3
41637,1995-06-01,38.2071,100.90502,1
41649,1995-06-01,34.98254,100.30485,1
41658,1995-06-01,32.71881,99.92625,1
41687,1995-06-01,25.23075,98.87416,1
41690,1995-06-01,24.43765,98.77782,0
41704,1995-06-01,20.68544,98.35435,2
41744,1995-06-01,19.90903,-98.07458,3
41776,1995-06-01,28.40903,-99.06419,1
41789,1995-06-01,31.74732,-99.53846,1
41810,1995-06-01,37.01911,-100.41785,1
41837,1995-06-01,43.60203,-101.81497,1
41967,1995-06-01,71.03933,119.32047,0
41991,1995-06-01,66.08703,112.91283,1
41993,1995-06-01,65.66172,112.49648,1
42007,1995-06-01,62.64238,109.94238,0
42028,1995-06-01,57.99562,107.01255,1
42049,1995-06-01,53.22885,104.81632,1
42064,1995-06-01,49.52247,103.48306,1
42085,1995-06-01,44.56016,102.05399,3
42099,1995-06-01,41.18785,101.25643,3
42114,1995-06-01,37.51395,100.51004,0
42175,1995-06-01,21.2663,98.21482,0
