index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_minus3,fw_fw_06_swe_minus2,fw_fw_06_swe_minus1,fw_fw_06_swe_plus1,fw_fw_06_swe_plus2,swe_swe_average_minus3,swe_swe_average_minus2,swe_swe_average_minus1,swe_swe_average_plus1,swe_swe_average_plus2,energy_sw_up_minus3,energy_sw_up_minus2,energy_sw_up_minus1,energy_sw_up_plus1,energy_sw_up_plus2,energy_sw_dn_minus3,energy_sw_dn_minus2,energy_sw_dn_minus1,energy_sw_dn_plus1,energy_sw_dn_plus2,energy_lw_up_minus3,energy_lw_up_minus2,energy_lw_up_minus1,energy_lw_up_plus1,energy_lw_up_plus2,energy_lw_dn_minus3,energy_lw_dn_minus2,energy_lw_dn_minus1,energy_lw_dn_plus1,energy_lw_dn_plus2,clusterLabel
11890,2002-03-01,63.93889,-150.75117,50,30,12,0,0,0,19,2,2,0,1,65,0,0,0,11,54,21,1,0,17,53,22,0,0,11,63,9,9,0,20,55,11,6,1
11895,2002-03-01,64.48426,-152.97842,52,31,9,0,0,0,22,0,1,0,0,75,0,0,0,9,67,8,3,0,17,53,22,0,0,5,68,11,8,0,20,57,10,5,1
11906,2002-03-01,65.53505,-158.19859,56,25,10,1,0,0,22,1,0,0,7,68,0,0,0,12,75,5,0,0,19,51,22,0,0,1,74,7,9,0,13,65,7,7,1
11908,2002-03-01,65.70264,-159.19321,58,21,13,0,0,0,11,1,0,0,7,68,0,0,0,15,72,5,0,0,19,52,21,0,0,4,70,8,9,0,14,66,5,7,1
11909,2002-03-01,65.7836,-159.69553,58,22,12,0,0,0,11,1,0,0,7,68,0,0,0,17,70,5,0,0,19,52,21,0,0,1,72,8,10,0,13,66,6,7,1
11918,2002-03-01,67.26769,-176.56638,65,12,15,0,0,0,11,0,0,0,0,60,28,0,0,18,71,3,0,0,20,53,19,0,0,2,73,11,6,0,7,60,25,0,1
11919,2002-03-01,67.28032,-177.13758,66,10,16,0,0,0,11,0,0,0,13,48,27,0,0,18,71,3,0,0,20,53,19,0,0,3,73,10,6,0,7,60,25,0,1
11935,2002-03-01,67.17034,173.7227,73,11,8,0,0,0,1,3,2,5,7,75,0,0,0,14,63,15,0,0,20,52,20,0,0,2,76,11,3,0,9,61,20,2,1
11944,2002-03-01,66.85352,168.69006,73,9,10,0,0,0,4,1,0,5,8,75,0,0,0,16,62,10,4,0,18,55,19,0,0,4,75,12,1,0,8,62,21,1,1
11952,2002-03-01,66.42405,164.35776,70,8,14,0,0,0,4,1,0,5,5,75,0,0,0,13,74,3,2,0,21,51,20,0,0,5,75,10,2,0,8,66,18,0,1
11962,2002-03-01,65.70264,159.19321,60,12,20,0,0,0,6,0,0,4,3,75,0,0,0,5,79,7,1,0,19,52,21,0,0,4,75,11,2,0,8,67,15,2,1
11965,2002-03-01,65.44846,157.70638,60,13,19,0,0,0,6,0,0,4,5,73,0,0,0,6,77,9,0,0,18,53,21,0,0,4,75,12,1,0,8,67,16,1,1
11974,2002-03-01,64.58844,153.43495,61,14,17,0,0,0,8,0,0,0,12,52,18,0,0,4,85,3,0,0,17,55,20,0,0,4,78,10,0,0,7,68,15,2,1
11978,2002-03-01,64.16186,151.63095,62,12,18,0,0,0,6,0,0,0,14,47,21,0,0,9,83,0,0,0,18,53,21,0,0,6,69,16,1,0,8,65,17,2,1
11988,2002-03-01,62.98599,147.38075,61,16,15,0,0,0,10,0,0,0,7,68,0,0,0,17,72,3,0,0,18,51,23,0,0,6,67,17,2,0,9,59,21,3,1
11997,2002-03-01,61.80588,143.87056,64,12,16,0,0,0,0,0,0,0,20,68,0,0,0,9,78,5,0,0,17,55,20,0,0,9,63,14,6,1,12,55,20,4,1
12000,2002-03-01,61.38913,142.76517,61,16,15,0,0,0,0,0,0,0,0,0,0,0,0,7,77,8,0,0,17,55,20,0,0,9,61,16,6,1,12,55,20,4,1
12001,2002-03-01,61.24775,142.40373,62,17,13,0,0,0,13,0,0,0,0,0,0,0,0,6,78,8,0,0,17,55,20,0,0,10,60,17,5,1,12,55,19,5,1
12010,2002-03-01,59.92306,139.30447,57,23,12,0,0,0,14,0,0,0,0,75,0,0,0,3,70,18,1,0,17,55,20,0,0,8,62,15,7,1,12,58,15,6,1
12015,2002-03-01,59.14893,137.6978,52,23,17,0,0,0,13,0,0,0,0,68,7,0,0,3,69,13,7,0,17,55,20,0,0,8,61,17,6,0,11,61,16,4,1
12017,2002-03-01,58.83215,137.07718,54,22,16,0,0,0,14,0,0,0,0,61,14,0,0,3,68,12,8,0,17,54,21,0,0,10,59,18,5,0,12,60,17,3,1
12021,2002-03-01,58.18692,135.87245,45,27,20,0,0,0,18,0,0,0,0,34,39,0,0,2,71,17,2,0,17,55,20,0,0,8,58,22,4,0,11,60,18,3,1
12030,2002-03-01,56.68162,133.33167,52,26,14,0,0,1,12,4,0,0,0,0,0,0,0,6,62,23,1,0,17,54,21,0,0,6,59,22,5,0,10,59,18,5,1
12050,2002-03-01,53.1031,128.4373,26,57,9,0,0,0,33,0,0,0,0,45,0,0,0,5,86,1,0,0,16,60,16,0,0,6,63,19,4,1,9,58,21,3,1
12066,2002-03-01,50.04308,125.15417,17,58,17,0,0,0,31,8,0,0,0,39,0,0,0,8,73,6,0,0,17,59,16,0,2,1,67,18,4,1,6,64,18,3,1
12068,2002-03-01,49.6497,124.77783,14,48,30,0,0,0,35,14,0,0,0,37,6,0,0,8,77,7,0,0,17,60,15,0,2,1,68,18,3,1,6,65,17,3,1
12069,2002-03-01,49.45215,124.59229,14,48,30,0,0,0,41,7,0,0,0,40,7,0,0,7,76,9,0,0,17,60,15,0,1,2,69,16,4,1,6,64,18,3,1
12077,2002-03-01,47.85174,123.16842,0,54,38,0,0,0,47,14,0,0,0,43,0,0,0,4,65,23,0,0,16,62,14,0,1,3,64,21,3,1,7,63,19,2,0
12079,2002-03-01,47.44623,122.82854,0,57,35,0,0,0,46,4,0,0,0,43,0,0,0,2,72,18,0,0,16,62,14,0,0,5,62,22,3,1,7,62,20,2,0
12083,2002-03-01,46.62893,122.16705,1,55,36,0,0,0,34,4,7,0,0,0,0,0,0,2,73,17,0,0,16,61,15,0,0,5,60,26,1,1,8,58,24,1,0
12090,2002-03-01,45.17903,121.06516,1,60,31,0,0,0,59,5,0,0,0,0,0,0,0,0,68,24,0,0,17,56,19,0,0,5,63,22,2,0,9,58,24,1,0
12099,2002-03-01,43.27953,119.74488,0,66,26,0,0,38,53,1,0,0,0,0,0,0,0,7,57,28,0,0,16,64,12,0,0,5,62,25,0,0,11,62,19,0,0
12101,2002-03-01,42.85219,119.46522,0,67,25,0,0,0,69,0,0,0,0,0,0,0,0,12,51,29,0,1,15,61,15,0,0,5,63,22,2,0,12,62,18,0,0
12110,2002-03-01,40.90619,118.26401,0,86,6,0,0,0,3,11,0,0,0,0,0,0,0,11,50,29,2,0,17,57,18,0,0,8,55,28,1,0,12,63,17,0,0
12112,2002-03-01,40.46872,118.00918,0,84,8,0,0,13,46,19,1,0,0,0,0,0,0,12,49,24,7,0,17,56,19,0,0,8,59,23,2,0,12,63,17,0,0
12121,2002-03-01,38.47794,116.91299,0,75,17,0,0,18,74,0,0,0,0,0,0,0,0,4,59,29,0,2,15,58,17,0,0,5,65,20,2,0,14,61,17,0,0
12124,2002-03-01,37.80637,116.56505,0,79,13,0,0,3,89,0,0,0,0,0,0,0,0,2,60,27,3,1,14,60,17,0,0,7,61,23,1,0,16,58,18,0,0
12125,2002-03-01,37.58163,116.45092,0,77,15,0,0,10,82,0,0,0,0,0,0,0,0,0,64,25,3,1,14,60,17,0,0,7,63,21,1,0,16,59,17,0,0
12135,2002-03-01,35.31013,115.35785,0,85,7,0,0,0,61,11,0,0,0,0,0,0,0,0,53,29,10,0,12,64,15,1,0,7,74,11,0,0,13,67,12,0,0
12136,2002-03-01,35.08057,115.25317,0,85,7,0,0,0,55,8,0,0,0,0,0,0,0,0,54,30,8,0,13,66,13,0,0,7,74,11,0,0,12,66,14,0,0
12168,2002-03-01,27.5023,112.28559,0,92,0,0,0,22,47,23,0,0,0,0,0,0,0,12,51,28,1,0,22,55,15,0,0,9,72,11,0,0,9,75,8,0,0
12171,2002-03-01,26.76826,112.04097,0,92,0,0,0,0,90,2,0,0,0,0,0,0,0,24,27,39,2,1,18,54,19,0,0,8,73,11,0,0,9,74,9,0,0
12179,2002-03-01,24.79033,111.41297,0,92,0,0,0,32,47,13,0,0,0,0,0,0,0,7,54,24,7,1,18,49,24,0,1,7,77,7,0,3,6,73,10,0,0
12218,2002-03-01,10.85604,107.98734,0,0,0,0,2,16,49,25,0,0,0,0,0,0,0,0,73,19,0,2,12,68,10,0,0,5,63,19,5,10,15,58,8,0,2
12226,2002-03-01,25.8811,-111.52538,0,0,0,0,0,9,76,6,1,0,0,0,0,0,0,2,89,1,0,0,5,57,30,0,0,22,67,2,1,2,20,62,7,1,2
12229,2002-03-01,26.62133,-111.76157,0,0,0,0,8,11,66,7,0,0,0,0,0,0,0,1,76,15,0,0,8,63,21,0,0,28,54,9,1,2,20,63,6,1,2
12230,2002-03-01,31.45158,-113.47099,0,0,0,0,0,0,38,51,3,0,0,0,0,0,0,0,64,28,0,0,9,65,18,0,1,14,60,17,0,5,16,67,4,0,2
12260,2002-03-01,38.367,-116.56505,0,58,34,0,0,0,0,0,0,0,0,0,0,0,0,0,58,29,5,0,17,68,7,0,0,16,52,19,4,7,11,63,9,2,0
12265,2002-03-01,39.48143,-117.15571,0,52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,7,0,18,66,8,0,0,18,48,20,5,6,14,60,9,3,0
12266,2002-03-01,39.703,-117.27676,0,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,54,31,7,0,19,65,8,0,0,19,47,21,5,6,14,60,9,3,0
12270,2002-03-01,40.58482,-117.7711,0,38,54,0,0,0,0,0,0,0,0,0,0,0,0,0,66,26,0,0,15,62,15,0,0,16,57,16,3,6,12,63,8,3,1
12272,2002-03-01,41.02306,-118.0245,2,33,57,0,0,0,16,0,0,0,0,0,0,0,0,0,59,33,0,0,13,64,15,0,0,16,61,13,2,6,12,64,7,3,1
12283,2002-03-01,43.40088,-119.49746,3,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,82,7,3,0,14,55,23,0,10,9,55,16,2,5,17,58,9,3,1
12321,2002-03-01,51.9269,-126.66255,21,23,48,0,0,0,10,0,0,0,0,0,0,0,0,42,45,5,0,0,15,58,19,0,0,19,63,7,3,4,10,61,10,1,1
12327,2002-03-01,53.06323,-127.9374,21,27,44,0,0,0,3,0,1,0,0,0,0,0,0,3,63,16,6,0,15,58,19,0,0,22,65,4,1,4,9,60,11,1,1
12328,2002-03-01,53.25034,-128.15723,23,25,44,0,0,0,4,0,0,0,0,0,0,0,0,1,70,12,5,0,15,58,19,0,0,19,69,3,1,4,9,60,11,1,1
12332,2002-03-01,53.99206,-129.05849,24,26,42,0,0,0,4,0,0,0,0,0,0,0,0,0,81,6,1,0,14,59,19,0,3,17,66,5,1,2,10,57,13,1,1
12333,2002-03-01,54.17577,-129.28941,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,81,7,4,0,14,59,19,0,7,17,61,6,1,2,9,57,13,1,2
12340,2002-03-01,55.44164,-130.97174,0,0,0,0,0,0,41,41,9,0,0,61,27,0,0,16,69,4,3,0,14,56,22,0,8,19,54,11,0,7,13,53,13,1,1
12355,2002-03-01,59.0031,-136.78992,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,14,70,8,0,0,14,55,23,0,1,8,68,12,3,17,24,35,14,0,2
12357,2002-03-01,59.47915,-137.72632,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,9,69,13,1,0,15,51,26,0,1,18,56,9,8,19,25,33,15,0,2
12366,2002-03-01,62.26647,-144.35298,51,20,21,0,0,0,0,8,0,0,0,0,0,0,0,15,48,18,11,0,16,53,23,0,0,32,43,9,7,7,33,34,12,6,1
12370,2002-03-01,62.79719,-145.91113,57,21,14,0,0,0,16,0,0,0,8,67,0,0,0,24,48,20,0,0,16,53,23,0,0,28,47,7,10,5,32,38,10,7,1
12385,2002-03-01,64.58327,-152.28918,51,31,10,0,0,0,22,0,0,0,0,75,0,0,0,10,66,8,3,0,17,53,22,0,0,5,68,11,8,0,20,57,10,5,1
12390,2002-03-01,65.09964,-154.6041,57,19,16,0,0,0,4,7,1,0,2,73,0,0,0,16,51,20,2,0,19,52,21,0,0,3,72,9,8,0,18,60,8,6,1
12396,2002-03-01,65.66172,-157.50352,56,30,6,0,0,0,22,1,0,0,7,68,0,0,0,13,72,5,2,0,19,51,22,0,0,1,75,8,8,0,13,65,8,6,1
12401,2002-03-01,66.07938,-160.01689,57,21,13,1,0,0,11,1,0,0,13,69,0,0,0,16,76,0,0,0,18,53,21,0,0,1,73,8,7,0,13,67,5,7,1
12431,2002-03-01,67.12352,169.13594,74,9,9,0,0,0,1,4,0,5,8,75,0,0,0,16,66,9,1,0,18,54,20,0,0,4,76,7,5,0,8,62,21,1,1
12478,2002-03-01,62.9265,146.30994,62,17,13,0,0,0,12,0,0,0,7,68,0,0,0,17,73,2,0,0,18,53,21,0,0,6,67,17,2,0,10,58,21,3,1
12507,2002-03-01,58.68081,136.18118,45,27,20,0,0,0,15,2,1,0,0,46,27,0,0,3,71,9,8,0,17,54,21,0,0,8,60,18,6,0,13,59,17,3,1
12513,2002-03-01,57.69149,134.42706,43,26,23,0,0,0,23,0,0,0,0,37,36,0,0,5,69,17,1,0,17,57,18,0,0,8,58,20,6,0,8,62,17,5,1
12515,2002-03-01,57.35452,133.86559,49,26,17,0,0,0,17,2,0,0,0,37,36,0,0,7,65,19,1,0,17,56,19,0,0,6,59,24,3,0,8,61,18,5,1
12518,2002-03-01,56.84263,133.04431,53,26,13,0,0,0,16,3,0,0,0,0,0,0,0,7,61,24,0,0,17,54,21,0,0,6,59,22,5,0,10,58,19,5,1
12524,2002-03-01,55.79662,131.47438,57,23,12,0,0,0,0,0,0,0,0,75,0,0,0,4,63,24,1,0,17,56,19,0,0,8,59,21,3,0,12,56,20,4,1
12544,2002-03-01,52.11788,126.8699,26,54,12,0,0,0,56,1,0,0,0,37,0,0,0,5,83,4,0,0,17,60,15,0,0,4,63,21,4,1,8,59,21,3,1
12547,2002-03-01,51.54307,126.25384,25,48,19,0,0,0,31,13,0,0,0,43,0,0,0,6,81,5,0,0,17,62,13,0,0,5,62,22,3,1,7,59,21,4,1
12557,2002-03-01,49.58809,124.32365,12,49,31,0,0,0,35,4,4,0,0,37,5,0,0,5,75,12,0,0,17,60,15,0,1,2,70,16,3,1,6,64,18,3,1
12561,2002-03-01,48.79011,123.60123,6,53,33,0,0,0,49,12,0,0,0,43,0,0,0,5,68,19,0,0,17,59,16,0,1,3,66,19,3,1,6,64,18,3,0
12565,2002-03-01,47.98342,122.90524,4,59,29,0,0,0,37,16,8,0,0,44,0,0,0,4,65,23,0,0,16,61,15,0,1,2,67,19,3,1,7,63,19,2,0
12567,2002-03-01,47.57689,122.56676,0,60,32,0,0,0,34,16,0,0,0,44,0,0,0,2,72,18,0,0,16,62,14,0,1,4,63,22,2,1,7,62,20,2,0
12581,2002-03-01,44.67417,120.36172,0,62,30,0,0,2,52,7,3,0,0,0,0,0,0,5,65,22,0,0,15,59,18,0,0,4,62,26,0,0,9,57,25,1,0
12592,2002-03-01,42.32692,118.81079,0,76,16,0,0,0,40,1,0,0,0,0,0,0,0,9,55,28,0,0,17,58,17,0,0,5,62,23,2,0,13,61,18,0,0
12604,2002-03-01,39.703,117.27676,0,74,18,0,0,5,79,0,0,0,0,0,0,0,0,9,51,31,1,0,18,56,18,0,0,8,64,20,0,0,14,61,17,0,0
12613,2002-03-01,37.69307,116.22197,0,78,14,0,0,8,84,0,0,0,0,0,0,0,0,0,67,21,4,1,14,60,17,0,0,7,63,21,1,0,15,59,18,0,0
12616,2002-03-01,37.01522,115.88702,0,81,11,0,0,0,92,0,0,0,0,0,0,0,0,0,61,26,5,0,15,60,17,0,0,8,63,20,1,0,16,60,16,0,0
12626,2002-03-01,34.72746,114.82606,0,86,6,0,0,0,48,0,0,0,0,0,0,0,0,0,65,23,4,0,12,71,9,0,0,6,76,10,0,0,12,67,13,0,0
12627,2002-03-01,34.4963,114.72442,0,86,6,0,0,0,26,0,0,0,0,0,0,0,0,0,65,23,4,0,13,70,9,0,0,6,76,10,0,0,11,69,12,0,0
12629,2002-03-01,34.03267,114.52348,0,86,6,0,0,0,14,4,0,0,0,0,0,0,0,0,61,28,3,2,9,70,11,0,0,6,77,9,0,0,10,69,13,0,0
12631,2002-03-01,33.56731,114.32558,0,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,3,1,9,72,10,0,0,7,76,9,0,0,10,68,14,0,0
12633,2002-03-01,33.1002,114.13065,0,88,4,0,0,0,33,0,0,0,0,0,0,0,0,0,64,26,2,1,9,71,11,0,1,6,73,12,0,0,11,69,12,0,0
12661,2002-03-01,26.37506,111.68229,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,21,31,38,2,2,16,57,17,0,0,9,72,11,0,0,9,73,10,0,0
12669,2002-03-01,24.38797,111.06738,0,92,0,0,0,6,69,11,0,0,0,0,0,0,0,6,54,19,13,2,14,52,22,2,1,8,78,5,0,3,6,76,7,0,0
12670,2002-03-01,24.13746,110.99285,0,92,0,0,0,13,60,15,0,0,0,0,0,0,0,5,55,20,12,2,13,52,24,1,1,8,78,5,0,3,6,77,6,0,0
12686,2002-03-01,19.54391,109.73269,0,0,0,0,0,9,83,0,0,0,0,0,0,0,0,5,68,14,2,2,18,55,17,0,0,10,75,7,0,2,14,66,10,0,2
12694,2002-03-01,14.51047,108.55141,0,0,0,0,0,0,88,4,0,0,0,0,0,0,0,0,70,22,0,3,17,58,14,0,2,7,59,19,5,9,12,67,4,0,2
12699,2002-03-01,13.1517,108.26289,0,0,0,0,0,29,52,11,0,0,0,0,0,0,0,0,65,27,0,0,17,58,17,0,0,3,59,24,5,9,15,61,6,0,2
12720,2002-03-01,29.15892,-112.38013,0,0,0,0,0,6,49,20,16,0,0,0,0,0,0,10,76,6,0,1,14,55,22,0,3,21,62,6,0,3,18,67,4,0,2
12726,2002-03-01,31.07854,-113.07822,0,79,13,0,1,19,34,23,9,0,0,0,0,0,0,2,79,11,0,0,11,56,25,0,0,15,73,4,0,4,18,67,3,0,0
12729,2002-03-01,31.79114,-113.35073,0,86,6,0,0,0,46,35,11,0,0,0,0,0,0,0,62,30,0,0,11,59,22,0,1,14,63,14,0,5,16,66,4,0,0
12787,2002-03-01,44.79716,-120.10866,11,32,49,0,0,0,0,0,0,0,0,0,0,0,0,9,80,3,0,0,15,55,22,0,0,11,60,20,1,5,16,61,8,2,1
12796,2002-03-01,46.67867,-121.48747,20,27,45,0,0,0,12,0,0,0,0,0,0,0,0,0,92,0,0,0,16,54,22,0,0,7,75,10,0,4,21,59,7,1,1
12813,2002-03-01,51.2963,-125.57722,23,13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,7,0,15,55,22,0,2,19,63,8,0,5,10,64,8,0,1
12829,2002-03-01,54.32531,-129.00461,31,23,38,0,0,0,11,1,0,0,0,0,0,0,0,0,82,10,0,0,14,60,18,0,6,16,57,10,1,2,9,57,13,1,1
12849,2002-03-01,58.19028,-134.70917,0,0,0,0,1,9,56,26,0,0,0,0,0,0,0,19,63,2,1,0,15,53,24,0,0,4,79,6,3,13,25,39,12,1,2
12853,2002-03-01,58.84929,-135.89053,0,0,0,0,8,13,66,0,0,0,0,0,0,0,0,14,67,5,6,0,14,54,24,0,0,7,72,10,3,16,25,36,12,1,2
12861,2002-03-01,62.0405,-142.94347,59,14,19,0,0,0,0,0,0,0,0,0,0,0,0,9,47,23,13,0,15,54,23,0,0,28,49,8,7,12,30,31,17,2,1
12876,2002-03-01,63.99042,-148.95035,57,18,17,0,0,0,11,1,0,0,2,73,0,0,0,14,57,16,5,0,17,53,22,0,0,11,63,8,10,1,25,48,11,7,1
12877,2002-03-01,64.109,-149.38139,49,26,17,0,0,0,14,8,0,0,0,75,0,0,0,13,59,15,4,0,17,53,22,0,0,10,64,10,8,1,24,49,11,7,1
12884,2002-03-01,64.89503,-152.50716,51,31,10,0,0,0,23,0,0,0,0,75,0,0,0,16,58,12,1,0,17,53,22,0,0,3,70,11,8,0,19,58,10,5,1
12891,2002-03-01,65.59939,-155.82089,53,31,8,0,0,0,22,1,0,0,6,69,0,0,0,13,62,12,5,0,19,52,21,0,0,2,74,8,8,0,16,62,9,5,1
12900,2002-03-01,66.37421,-160.34618,57,20,14,1,0,0,8,3,1,0,18,70,0,0,0,19,71,2,0,0,18,53,21,0,0,1,74,7,7,0,11,68,6,7,1
12903,2002-03-01,67.72654,-176.49648,64,12,15,1,0,13,16,0,0,0,12,46,30,0,0,18,72,2,0,0,20,53,19,0,0,2,70,14,6,0,8,62,22,0,1
12919,2002-03-01,67.65178,174.17366,73,11,8,0,0,0,2,2,2,5,8,75,0,0,0,18,61,13,0,0,19,53,20,0,0,2,76,9,5,0,8,62,20,2,1
12926,2002-03-01,67.43236,170.15888,0,0,0,0,0,0,0,0,0,3,10,75,0,0,0,14,71,5,2,0,18,54,20,0,0,5,72,10,5,0,8,63,19,2,1
12932,2002-03-01,67.15663,166.79207,74,9,9,0,0,0,0,4,1,5,8,75,0,0,0,13,72,6,1,0,19,54,19,0,0,5,75,9,3,0,8,66,17,1,1
12942,2002-03-01,66.52516,161.38983,64,10,18,0,0,0,4,0,0,7,5,73,0,0,0,15,68,9,0,0,18,52,22,0,0,4,75,9,3,0,8,67,16,1,1
12957,2002-03-01,65.20729,153.90457,62,12,18,0,0,0,4,3,0,0,9,36,37,0,0,4,80,8,0,0,17,55,20,0,0,3,80,9,0,0,7,69,14,2,1
12961,2002-03-01,64.78759,152.04903,62,13,17,0,0,0,7,0,0,0,12,36,34,0,0,4,87,1,0,0,17,55,20,0,0,3,78,11,0,0,7,68,16,1,1
12969,2002-03-01,63.87034,148.52316,63,9,20,0,0,0,2,0,0,0,14,43,25,0,0,12,78,2,0,0,17,53,22,0,0,5,74,12,1,0,8,60,20,4,1
12991,2002-03-01,60.88202,140.07961,64,17,11,0,0,0,12,1,0,0,5,70,0,0,0,3,68,21,0,0,17,55,20,0,0,9,62,14,7,1,12,56,19,4,1
13006,2002-03-01,58.52164,135.29382,43,26,23,0,0,0,19,0,0,0,0,44,29,0,0,3,70,13,6,0,17,55,20,0,0,7,60,23,2,0,13,57,19,3,1
13007,2002-03-01,58.35642,135.0,42,26,24,0,0,0,18,0,0,0,0,38,32,0,0,3,69,14,6,0,17,55,20,0,0,7,60,23,2,0,13,57,19,3,1
13008,2002-03-01,58.19028,134.70917,42,26,24,0,0,0,18,0,0,0,0,40,33,0,0,3,69,19,1,0,17,55,20,0,0,7,58,25,2,0,12,58,19,3,1
13019,2002-03-01,56.30565,131.69814,51,24,17,0,0,0,18,1,0,0,0,73,0,0,0,4,60,28,0,0,17,56,19,0,0,8,59,21,4,0,10,59,18,5,1
13037,2002-03-01,53.02044,127.43857,26,54,12,0,0,0,51,0,0,0,0,42,0,0,0,0,82,10,0,0,18,55,19,0,0,4,64,20,4,1,7,60,21,3,1
13041,2002-03-01,52.26038,126.59109,26,53,13,0,0,0,57,0,0,0,0,40,0,0,0,5,84,3,0,0,18,58,16,0,0,4,64,20,4,1,8,59,21,3,1
13047,2002-03-01,51.10168,125.38027,25,49,18,0,0,0,3,1,2,0,0,37,0,0,0,0,80,7,0,0,17,61,14,0,0,5,64,18,5,1,6,62,19,4,1
13050,2002-03-01,50.51428,124.80067,21,52,19,0,0,0,9,1,2,0,0,37,0,0,0,0,78,9,0,0,17,61,14,0,1,4,66,17,4,1,6,62,20,3,1
13051,2002-03-01,50.31732,124.61115,21,53,18,0,0,0,7,1,6,0,0,36,1,0,0,1,77,9,0,0,17,61,14,0,1,3,66,18,4,1,6,63,19,3,1
13070,2002-03-01,46.47158,121.32869,1,58,33,0,0,0,37,20,1,0,0,88,0,0,0,2,69,21,0,0,16,56,20,0,0,6,61,23,2,0,9,58,24,1,1
13087,2002-03-01,42.87699,118.8355,0,71,21,0,0,14,46,4,1,0,0,0,0,0,0,3,62,27,0,0,17,57,18,0,0,5,64,21,2,0,13,61,18,0,0
13093,2002-03-01,41.57617,118.04015,0,83,9,0,0,0,20,25,0,0,0,88,0,0,0,6,55,30,1,0,17,61,14,0,0,7,59,25,1,0,11,62,19,0,1
13102,2002-03-01,39.59472,116.92019,0,77,15,0,0,7,73,0,0,0,0,0,0,0,0,4,55,32,1,0,16,58,18,0,0,8,64,19,1,0,14,61,17,0,0
13111,2002-03-01,37.57771,115.88027,0,78,14,0,0,5,87,0,0,0,0,0,0,0,0,0,61,26,5,0,14,60,18,0,0,7,64,20,1,0,15,59,18,0,0
13116,2002-03-01,36.44197,115.33427,0,84,8,0,0,0,65,0,0,0,0,0,0,0,0,0,62,25,5,0,15,64,13,0,0,8,67,17,0,0,15,63,14,0,0
13152,2002-03-01,27.70047,111.88234,0,92,0,0,0,27,39,26,0,0,0,0,0,0,0,14,67,11,0,2,20,59,11,0,0,7,74,11,0,0,10,73,9,0,0
13172,2002-03-01,22.71887,110.36554,0,92,0,0,0,0,58,16,0,0,0,0,0,0,0,1,57,22,12,3,9,57,22,1,0,10,80,2,0,2,8,75,7,0,0
13183,2002-03-01,19.37647,109.4833,0,0,0,0,0,22,69,1,0,0,0,0,0,0,0,3,68,16,2,2,16,54,20,0,0,10,77,5,0,2,14,65,11,0,2
13187,2002-03-01,18.3305,109.22645,0,0,0,0,0,16,48,27,1,0,0,0,0,0,0,5,71,15,0,5,12,60,15,0,0,13,70,9,0,2,16,61,13,0,2
13193,2002-03-01,14.05879,108.26115,0,0,0,0,0,0,81,5,0,0,0,0,0,0,0,0,62,30,0,1,16,58,17,0,0,2,61,23,5,8,15,64,5,0,2
13202,2002-03-01,11.59029,107.75826,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,61,31,0,6,14,53,19,0,0,3,61,23,5,9,11,65,6,0,2
13223,2002-03-01,32.36634,-113.32141,0,85,7,0,0,0,36,56,0,0,0,0,0,0,0,1,59,31,1,0,13,50,29,0,1,15,60,16,0,5,14,67,4,1,0
13234,2002-03-01,34.93925,-114.38341,0,75,17,0,0,0,4,15,21,0,0,0,0,0,0,0,36,49,7,1,13,67,11,0,2,14,61,13,2,5,12,67,5,2,0
13239,2002-03-01,36.09161,-114.89671,0,76,16,0,0,0,24,56,3,0,0,0,0,0,0,0,44,41,7,1,12,74,5,0,1,17,54,16,4,7,13,64,5,2,0
13241,2002-03-01,36.54955,-115.10774,0,76,16,0,0,0,7,22,29,0,0,0,0,0,0,0,45,32,15,1,15,70,6,0,1,17,53,17,4,8,12,63,7,2,0
13242,2002-03-01,36.77788,-115.21452,0,74,18,0,0,0,3,25,4,0,0,0,0,0,0,0,46,30,16,1,15,71,5,0,0,20,52,16,4,9,10,63,8,2,0
13258,2002-03-01,40.3726,-117.04551,0,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,58,30,4,0,14,67,11,0,0,18,51,20,3,6,12,63,8,3,1
13270,2002-03-01,42.99511,-118.58791,14,32,46,0,0,0,0,0,0,0,0,11,27,9,0,11,71,5,0,0,13,56,23,0,4,16,57,12,3,5,15,62,7,3,1
13290,2002-03-01,47.4246,-121.7092,13,37,42,0,0,10,51,0,0,0,0,0,0,0,0,3,68,15,6,0,16,54,22,0,1,19,63,9,0,5,20,59,7,1,0
13292,2002-03-01,47.83523,-122.0386,18,37,36,1,0,8,61,21,2,0,0,0,0,0,0,6,67,14,5,0,16,55,21,0,3,21,62,6,0,6,17,61,7,1,0
