index,lat,lon,ft_frozen,fw_fw_06_swe_-3,clusteringLabel
113497,38.60552,36.14204,0,0,0
113512,36.30098,39.16649,0,0,0
113527,33.82209,41.95162,0,0,0
113528,33.65091,42.12916,0,0,0
113529,33.479,42.30571,0,0,0
113533,32.7842,43.00212,0,0,0
113537,32.07803,43.68308,0,0,0
113544,30.81535,44.8386,0,0,0
113545,30.63221,45.0,0,0,0
113549,29.89284,45.63659,0,0,0
113569,26.03598,48.61388,0,0,0
113579,24.00971,49.98242,0,0,0
113621,2.64061,-59.34413,0,0,0
113646,48.76387,0.0,3,0,0
113651,48.74705,1.60002,3,0,0
113654,48.72083,2.559,2,0,0
113665,48.52158,6.05898,12,0,2
113701,46.76795,17.08023,8,0,2
113714,45.74238,20.80119,7,0,2
113721,45.10986,22.73341,9,0,2
113732,44.00758,25.66181,3,0,0
113735,43.68475,26.43687,0,0,0
113737,43.46439,26.94786,1,0,0
113740,43.12622,27.70574,5,1,0
113752,39.6932,34.05781,0,0,0
113782,35.13587,40.15015,0,0,0
113802,31.71343,43.69061,0,0,0
113850,22.38178,50.7391,0,0,0
113867,18.71776,52.8206,0,12,0
113876,0.03382,-59.93868,0,0,0
113889,3.54708,-58.8669,0,0,0
113923,48.48008,2.5448,3,0,0
113936,48.22849,6.65442,15,0,2
113944,47.96289,9.15233,12,0,2
113947,47.84183,10.08059,8,0,2
113955,47.46263,12.5288,12,0,2
113967,46.74335,16.11341,10,0,2
113968,46.67544,16.40677,10,0,2
114031,38.34664,35.6279,0,0,0
114050,35.42814,39.4278,0,0,0
114056,34.44789,40.54882,0,0,0
114057,34.28188,40.7321,0,0,0
114096,27.2526,47.14376,0,0,0
114132,19.86282,51.95295,0,0,0
114138,18.54975,52.6668,0,8,0
114182,48.27911,-0.63307,0,0,0
114261,44.46998,23.0456,6,0,2
114282,40.75087,31.2885,7,0,2
114284,40.49146,31.74858,3,0,0
114285,40.36038,31.97692,3,0,0
114301,38.14279,35.47774,0,0,0
114311,36.64677,37.52267,0,0,0
114324,34.58298,40.02283,0,0,0
114333,33.07903,41.65318,0,0,0
114370,26.2944,47.56827,0,0,0
114373,25.70379,47.99704,0,0,0
114413,17.26992,53.09208,0,15,0
114432,4.53895,-58.15309,0,0,0
114461,48.00794,2.20259,2,0,0
114466,47.94501,3.77228,5,0,0
114469,47.89141,4.71153,4,0,0
114483,47.48559,9.05343,10,0,2
114530,44.33962,22.66455,7,0,2
114533,44.052,23.46402,6,0,2
114594,34.71289,39.49452,0,0,0
114650,24.52926,48.53956,0,0,0
114660,22.48829,49.88276,0,0,0
114661,22.28062,50.01311,0,0,0
114665,21.44344,50.52754,0,0,0
114695,2.26553,-58.70151,0,0,0
114707,5.4128,-57.65727,0,0,0
114716,47.77514,-1.87787,0,0,0
114725,47.79296,0.93919,2,0,0
114751,47.24661,9.00477,9,0,2
114781,45.5489,17.86954,11,0,2
114800,43.92379,23.08513,6,0,2
114809,43.01634,25.42687,1,0,0
114826,40.45356,30.77923,5,0,0
114857,36.09215,37.41697,0,0,0
114891,30.42781,43.55587,0,0,0
114897,29.3414,44.52649,0,0,0
114902,28.4171,45.31138,0,0,0
114925,23.94904,48.65843,0,0,0
114939,21.05896,50.50041,0,0,0
114957,17.15525,52.67448,0,14,0
114963,1.02726,-58.89831,0,0,0
114987,47.54666,-1.24536,0,0,0
114998,47.52498,2.17868,6,0,2
115007,47.38921,4.96974,8,0,2
115029,46.61666,11.66877,9,0,2
115069,43.69825,22.97272,6,0,2
115070,43.60203,23.23616,6,0,2
115111,38.7919,33.11134,0,0,0
115119,37.52793,35.03379,0,0,0
115134,35.11472,38.23964,0,0,0
115144,33.50399,40.11049,0,0,0
115219,19.17774,51.34019,0,0,0
115291,46.76795,8.909,9,0,2
115296,46.56439,10.41382,11,0,2
115383,38.16986,33.61853,0,0,0
115431,30.22795,43.08019,0,0,0
115437,29.14978,44.05565,0,0,0
115469,22.98549,48.75645,0,0,0
115510,2.83597,-57.94262,0,0,0
115519,5.17675,-57.14428,0,0,0
115532,47.06726,0.92404,5,0,0
115533,47.0627,1.23197,4,0,0
115538,47.0204,2.77021,4,0,0
115559,46.49026,9.16234,7,0,2
115587,44.92542,17.31893,10,0,2
115613,42.6571,24.30455,2,0,0
115625,41.36783,27.29957,3,0,0
115636,39.5579,30.82766,0,0,0
115637,39.42974,31.05427,0,0,0
115640,39.03984,31.72765,0,0,0
115656,36.82662,35.15707,1,0,0
115683,32.28132,40.70261,0,0,0
115694,30.39079,42.59403,0,0,0
115703,28.77976,44.06081,0,0,0
115708,27.86037,44.84556,0,0,0
115750,19.47428,50.66938,0,0,0
115832,45.90275,11.48659,0,0,0
115833,45.8537,11.78052,0,0,0
115834,45.80342,12.07383,0,0,0
115844,45.10546,15.53991,9,0,2
115873,42.73071,23.42009,6,0,2
115877,42.33112,24.44395,0,0,0
116052,46.58568,-0.6095,0,0,0
116061,46.55665,2.13236,4,0,0
116064,46.52376,3.04477,2,0,0
116081,46.11985,8.17276,7,0,2
116088,45.84733,10.25119,2,0,0
116091,45.71189,11.13399,0,0,0
116093,45.61543,11.71959,1,0,0
116144,41.03952,26.80834,1,0,0
116149,40.11464,28.71711,0,0,0
116157,39.12896,30.55868,0,0,0
116193,33.04146,39.13972,0,0,0
116220,28.40197,43.75463,0,0,0
116221,28.22013,43.91322,0,0,0
116232,26.17426,45.60309,0,0,0
116233,25.98417,45.75187,0,0,0
116292,2.07248,-57.61598,0,0,0
116298,3.64439,-57.08662,0,0,0
116299,3.9035,-56.9969,0,0,0
116314,46.33974,0.90938,6,0,2
116346,45.5641,10.49147,0,0,0
116399,40.24931,27.88334,4,0,0
116429,35.17764,36.13537,0,11,0
116450,31.85951,40.07289,0,0,0
116454,31.18942,40.77559,0,11,0
116460,30.16227,41.80244,0,0,0
116470,28.3929,43.44343,0,0,0
116489,24.83919,46.33222,0,0,0
116490,24.64533,46.47637,0,14,0
116503,22.06416,48.28269,0,0,0
116505,21.65705,48.54978,0,0,0
116511,20.41973,49.33442,0,0,0
116524,17.65672,50.95246,0,32,0
116546,2.95541,-57.12709,0,0,0
116550,3.99329,-56.76829,0,0,0
116563,46.10002,0.60309,1,0,0
116573,46.01055,3.61388,1,0,0
116577,45.93908,4.81355,1,0,0
116579,45.89574,5.41186,3,0,0
116601,45.0885,11.88865,0,1,0
116651,39.91314,27.99417,4,0,0
116685,34.06158,37.15829,0,0,0
116726,27.10852,44.2361,0,0,0
116727,26.92384,44.39049,0,0,0
116731,26.17821,45.0,0,0,0
116736,25.23075,45.74406,0,0,0
116752,22.08522,47.99778,0,0,0
116779,16.38868,51.39895,0,21,0
116799,4.08132,-56.5393,0,0,0
116832,45.57931,6.27433,3,0,0
116874,42.5619,20.9168,8,0,2
116909,38.22855,30.60953,0,0,0
116912,37.84174,31.27156,0,0,0
116932,33.23636,37.771,0,0,0
116937,32.44198,38.69637,0,0,0
117003,20.26791,48.90681,0,0,0
117047,5.68994,-55.75096,0,0,0
117089,44.75467,10.90766,0,0,0
117099,43.45034,17.08175,9,0,2
117114,42.2436,21.07749,2,0,0
117135,39.47282,27.74624,0,0,0
117139,39.00102,28.67314,0,0,0
117154,37.10024,32.00538,0,0,0
117186,30.43038,40.50285,0,0,0
117193,29.23157,41.68906,0,0,0
117227,22.91662,46.87551,0,0,0
117246,19.04444,49.3987,0,0,0
117252,17.77125,50.14546,0,28,0
117262,15.59519,51.34019,0,7,0
117320,44.80716,8.83537,1,0,0
117338,42.84251,18.34584,13,0,2
117342,42.52398,19.40897,6,0,2
117358,41.07716,23.52027,0,0,0
117386,36.88647,31.87176,0,0,0
117400,32.98593,37.295,0,0,0
117439,26.35377,43.94188,0,0,0
117461,22.13692,47.14223,0,0,0
117464,21.53638,47.55109,0,0,0
117465,21.33484,47.68598,0,0,0
117480,18.23102,49.62813,0,7,0
117504,2.79379,-56.40059,0,0,0
117507,3.56796,-56.12731,0,0,0
117535,44.98746,4.42128,0,0,0
117540,44.87783,5.88598,0,0,0
117552,44.48863,9.36651,2,0,0
117583,41.14072,22.66179,0,0,0
117593,38.91491,27.73419,0,0,0
117629,31.99641,38.07888,0,0,0
117637,30.70026,39.51384,0,0,0
117644,29.52675,40.72268,0,0,0
117650,28.49226,41.72506,0,0,0
117690,20.94875,47.6728,0,0,0
117731,3.6515,-55.89872,0,0,0
117768,44.55456,6.72688,0,0,0
117773,44.39607,8.17123,0,0,0
117774,44.36071,8.45891,0,0,0
117789,43.51818,13.55128,0,0,0
117852,30.33476,39.54448,0,0,0
117856,29.667,40.23635,0,0,0
117857,29.49821,40.40715,0,0,0
117858,29.32868,40.57708,0,0,0
117875,26.33596,43.33753,0,0,0
117879,25.60195,43.95293,0,0,0
117885,24.48003,44.85271,0,0,0
117891,23.33326,45.72522,0,0,0
117906,20.3587,47.7927,0,0,0
117943,3.22144,-55.85485,0,0,0
117961,44.6349,0.8769,0,0,0
117962,44.63053,1.16913,0,0,0
117977,44.41594,5.53688,0,0,0
117991,43.65165,11.53462,0,0,0
118024,38.1208,28.17859,0,0,0
118026,37.88218,28.63093,0,0,0
118085,25.77764,43.50045,0,0,0
118103,22.36739,46.14576,0,0,0
118134,15.97447,50.17045,0,0,0
118163,44.39545,-0.29083,1,0,0
118205,41.42873,19.56164,0,1,0
118241,32.7747,35.97546,0,0,0
118244,32.31857,36.54276,0,0,0
118283,25.7668,43.20072,0,0,0
118289,24.66094,44.11405,0,0,0
118310,20.59397,47.10037,0,0,0
118313,19.98829,47.50162,0,0,0
118362,44.14153,-1.15733,5,0,0
118364,44.14895,-0.57872,0,0,0
118429,37.07801,29.0546,0,0,0
118448,31.64933,36.96238,0,0,0
118449,31.49369,37.14668,0,0,0
118457,30.22076,38.58916,0,0,0
118497,23.14841,45.0,0,0,0
118550,3.20678,-55.26334,0,0,0
118556,4.72182,-54.69444,0,0,0
118558,5.22039,-54.50119,0,0,0
118565,43.52307,-7.16044,0,0,0
118576,43.89116,1.43928,0,0,0
118612,40.8792,19.63558,6,0,2
118651,30.8169,37.55467,0,0,0
118679,26.09818,42.28801,0,0,0
118711,20.0185,46.94619,0,0,0
118735,14.99474,49.98108,0,0,0
118747,3.02958,-55.12874,0,0,0
118753,4.54429,-54.55887,0,0,0
118775,43.65165,-1.14576,4,2,0
118826,40.21736,20.80679,1,0,0
118835,39.38096,23.02549,0,0,0
118846,32.44671,35.18383,0,0,0
118865,29.48853,38.65981,0,0,0
118881,26.78466,41.34777,0,0,0
118906,22.19055,45.14288,0,0,0
118938,15.67578,49.35822,0,1,0
118945,1.04678,-55.64062,0,0,0
118967,42.90484,-8.2099,3,0,0
119008,43.14749,5.96448,0,0,0
119031,40.24408,19.96021,0,0,0
119036,39.80684,21.20922,0,0,0
119047,32.08797,35.23997,0,0,0
119051,31.48693,35.99346,0,0,0
119110,21.22396,45.56447,0,2,0
119135,16.13137,48.84936,0,0,0
119154,2.92699,-54.76668,0,0,0
119166,37.79514,-25.41928,0,9,0
119208,43.10982,2.83411,0,0,0
119237,39.75201,20.61818,0,0,0
119271,28.75345,38.72892,0,0,0
119275,28.09186,39.41275,0,0,0
119300,23.69114,43.39672,0,0,0
119313,21.22681,45.28224,0,0,0
119316,20.64136,45.7004,0,0,0
119348,0.42719,-55.46675,0,0,0
119366,4.99955,-53.7641,0,0,0
119413,42.26876,9.23332,0,0,0
119469,29.99008,37.00513,0,0,0
119479,28.38483,38.76292,0,0,0
119485,27.38537,39.77779,0,0,0
119533,18.45528,46.90915,0,0,0
119573,4.57143,-53.7283,0,0,0
119607,42.67821,-0.28085,1,0,0
119627,41.0066,14.56369,0,0,0
119664,30.09305,36.5087,0,0,0
119681,27.35041,39.47246,0,0,0
119684,26.84379,39.97092,0,0,0
119711,21.99001,44.1449,0,0,0
119723,19.66678,45.83031,0,0,0
119763,2.13062,-54.46232,0,0,0
119787,42.14244,-6.12537,0,0,0
119801,42.39414,-2.23479,2,0,0
119837,38.51194,21.80141,0,0,0
119851,29.72878,36.55558,0,0,0
119876,25.60933,40.8078,0,0,0
119888,23.46807,42.67454,0,0,0
119920,17.25878,47.15094,0,0,0
119927,15.80479,48.04056,0,20,0
119947,1.94823,-54.33035,0,0,0
119954,3.71061,-53.65755,0,0,0
119979,42.08505,-3.61096,0,0,0
119997,42.17115,1.3904,0,0,0
120003,42.11374,3.05658,0,2,0
120008,40.13552,15.98212,0,1,0
120010,39.99644,16.49489,0,0,0
120011,38.46265,21.22365,0,0,0
120014,38.18623,21.94512,0,4,0
120044,27.60434,38.52387,0,0,0
120049,26.77423,39.36505,0,0,0
120056,25.58081,40.50954,0,0,0
120061,24.70634,41.30386,0,0,0
120063,24.35146,41.61627,0,0,0
120064,24.17293,41.77135,0,0,0
120072,22.71887,42.9854,0,0,0
120077,21.78689,43.72065,0,0,0
120086,20.06476,45.0,0,0,0
120095,18.28566,46.22466,0,0,0
120099,17.4767,46.75203,0,0,0
120125,0.73941,-54.57422,0,0,0
120150,41.56787,-6.88642,0,0,0
120163,41.85361,-3.31778,0,0,0
120185,41.87982,2.76576,0,0,0
120186,41.86731,3.04184,0,0,0
120194,37.76484,22.32442,0,0,0
120196,37.57212,22.79652,0,0,0
120205,30.2223,35.19585,0,0,0
120237,25.0309,40.69234,0,0,0
120256,21.58978,43.58207,0,0,0
120258,21.21254,43.87116,0,0,0
120264,20.06382,44.72186,0,0,0
120279,17.081,46.74383,0,0,0
120286,15.63479,47.63849,0,1,0
120294,11.31065,50.03508,0,0,0
120325,41.19492,-7.93718,0,0,0
120330,41.35129,-6.58194,0,0,0
120332,41.40566,-6.03768,0,0,0
120370,39.44812,16.5981,0,1,0
120403,27.67793,37.74125,0,0,0
120458,17.69861,46.08092,0,0,0
120532,41.43583,-1.09643,0,0,0
120552,39.13754,16.77466,0,1,0
120553,39.06496,17.02564,0,0,0
120562,30.82103,33.62675,0,12,0
120615,22.1216,42.57245,0,0,0
120619,21.38056,43.1615,0,0,0
120637,17.90495,45.67722,0,1,0
120660,10.48689,49.99133,0,5,0
120664,9.58255,50.44033,0,6,0
120667,0.44227,-54.09028,0,0,0
120670,1.21001,-53.80679,0,0,0
120677,2.9714,-53.1301,0,0,0
120699,41.00719,-4.89909,0,0,0
120735,36.87539,22.50352,0,0,0
120741,30.74773,33.31063,0,0,0
120821,16.90711,46.07082,0,0,0
120827,15.68177,46.84761,0,0,0
120840,10.29797,49.8566,0,0,0
120866,40.38832,-8.35806,1,0,0
120872,40.58424,-6.75709,0,0,0
120894,40.94492,-0.81457,0,0,0
120920,29.95578,33.93999,0,0,0
120924,29.36786,34.68103,0,0,0
120934,27.68545,36.65204,0,0,0
120953,24.55997,39.83227,0,0,0
120976,20.41926,43.32353,0,0,0
120995,16.71207,45.93481,0,0,0
121042,40.17788,-8.05441,0,0,0
121054,40.51303,-4.85309,0,0,0
121082,35.29546,24.8094,0,0,0
121092,30.45456,32.87161,0,0,0
121113,27.15835,36.86989,0,0,0
121128,24.69511,39.37759,0,0,0
121254,39.78374,9.06929,0,0,0
121290,27.88194,35.69006,0,0,0
121304,25.65655,38.09777,0,0,0
121317,23.45696,40.20016,0,0,0
121411,39.89926,-6.13441,0,0,0
121426,40.16859,-2.1409,0,0,0
121443,35.24983,23.71359,0,4,0
121455,29.87647,32.81634,0,0,0
121542,14.282,46.6885,0,0,0
121577,4.23072,-51.57299,0,0,0
121583,39.43835,-7.94347,0,0,0
121600,39.85939,-3.46018,0,0,0
121602,39.88712,-2.92885,0,0,0
121612,39.95651,-0.26649,2,0,0
121633,29.6573,32.6948,0,0,0
121637,29.08734,33.44337,0,0,0
121638,28.94281,33.62852,0,0,0
121665,23.38929,39.62159,0,0,0
121703,16.32536,45.13294,0,0,0
121710,14.91028,46.04638,0,0,0
121711,14.70524,46.17446,0,0,0
121714,14.08577,46.55516,0,0,0
121730,8.21299,49.75353,0,13,0
121731,7.98499,49.86451,0,8,0
121759,39.3196,-6.86369,0,0,0
121764,39.45444,-5.55297,0,0,0
121765,39.47799,-5.29008,0,0,0
121782,39.703,-0.79572,0,0,0
121784,39.70761,-0.26525,0,0,0
121786,39.63847,2.91532,0,0,0
121811,28.57959,33.69006,0,0,0
121853,19.78504,42.36597,0,0,0
121862,18.08447,43.64253,0,0,0
121885,13.47253,46.67333,0,0,0
121888,10.69533,48.24911,0,0,0
121936,39.27317,-4.74178,0,0,0
121940,39.34654,-3.69138,0,0,0
121954,39.37637,3.1652,1,0,0
121968,30.70955,30.33845,0,0,0
121976,29.63434,31.88656,0,21,0
121991,24.32031,38.0755,0,0,0
122017,19.76618,42.08916,0,0,0
122030,17.30336,43.92415,0,0,0
122032,16.9136,44.19684,0,0,0
122047,13.89792,46.16386,0,0,0
122053,10.2813,48.23501,0,0,0
122068,0.7026,-52.39229,0,0,0
122076,2.68323,-51.59517,0,0,0
122093,38.90749,-6.02268,0,0,0
122097,39.0033,-4.98108,0,0,0
122105,39.1404,-2.88862,0,0,0
122106,39.1524,-2.6264,0,0,0
122111,39.19531,-1.31389,0,0,0
122159,21.54639,40.31873,0,0,0
122171,19.37647,42.10316,0,0,0
122200,13.69928,46.03224,0,0,0
122213,8.75823,48.79778,0,0,0
122216,8.08442,49.13759,0,0,0
122245,38.68444,-5.73649,0,0,0
122288,29.32715,31.4613,0,1,0
122290,29.05284,31.84047,0,0,0
122298,27.92259,33.32629,0,0,0
122307,21.33818,40.18941,0,0,0
122317,19.53968,41.68222,0,0,0
122318,19.35579,41.82781,0,0,0
122338,15.52476,44.60486,0,0,0
122346,13.91072,45.64665,0,0,0
122355,9.66936,48.09072,0,0,0
122356,9.44945,48.20718,0,0,0
122369,0.56467,-52.04072,0,0,0
122370,0.81436,-51.94196,0,0,0
122386,38.26582,-7.25319,0,0,0
122447,22.17139,39.13305,0,4,0
122469,18.22028,42.41596,0,0,0
122511,7.23958,49.1028,0,0,0
122533,38.10672,-6.45398,0,0,0
122549,38.41396,-2.33202,0,0,0
122553,38.44566,-1.29606,0,0,0
122578,28.46955,31.79516,0,10,0
122600,20.21119,40.53718,0,0,0
122632,14.11869,45.0,0,0,0
122633,13.9162,45.12933,0,0,0
122640,10.14476,47.36009,0,0,0
122664,2.14571,-50.98495,0,0,0
122673,37.79907,-6.93434,0,0,0
122685,38.08249,-3.86546,0,0,0
122686,38.09882,-3.60846,0,0,0
122687,38.11404,-3.35133,0,0,0
122701,31.07595,27.38497,0,0,0
122719,28.7914,30.92578,0,16,0
122722,28.38383,31.49216,0,1,0
122732,26.9716,33.33122,0,0,0
122744,20.18,40.25949,0,0,0
122751,18.18107,41.87293,0,0,0
122774,13.71389,45.0,0,0,0
122790,8.19193,48.16632,0,0,0
122796,6.84457,48.84603,0,0,0
122813,37.48712,-7.40943,0,0,0
122827,37.83219,-3.84817,0,0,0
122850,30.96418,27.0766,0,0,0
122864,29.2275,29.85543,0,0,0
122908,14.91028,43.95361,0,0,0
122924,9.31145,47.33981,0,0,0
122936,6.64585,48.71839,0,0,0
122938,6.19065,48.94108,0,0,0
123009,29.12998,29.55168,0,0,0
123023,27.24212,32.18895,0,5,0
123024,27.10105,32.37177,0,0,0
123030,26.23753,33.4533,0,0,0
123061,9.54387,46.97493,0,0,0
123065,8.67433,47.44705,0,0,0
123078,0.07639,-51.21563,0,0,0
123099,37.34697,-3.56048,0,0,0
123110,36.88647,8.09444,0,2,0
123130,31.73845,24.59725,0,0,0
123141,30.5019,26.86981,0,0,0
123148,29.65884,28.27037,0,0,0
123174,26.16141,33.15792,0,0,0
123177,25.722,33.69006,0,0,0
123197,13.90523,44.09472,0,0,0
123198,13.70567,44.22578,0,0,0
123221,6.69764,48.2397,0,0,0
123239,37.00411,-4.8056,0,0,0
123242,37.06244,-4.04958,0,0,0
123254,36.76957,7.0626,0,1,0
123303,28.92913,28.94686,0,0,0
123362,8.92339,46.8397,0,0,0
123370,7.16762,47.77215,0,0,0
123385,36.63406,-6.03528,0,0,0
123387,36.68492,-5.5356,0,0,0
123400,36.9081,-2.27044,0,0,0
123416,36.45521,7.5285,0,0,0
123421,36.27622,8.76512,0,0,0
123423,36.19704,9.25754,0,0,0
123439,31.79114,23.35073,0,0,0
123454,30.15407,26.464,0,0,0
123466,28.69985,28.83985,0,15,0
123512,13.09341,44.10282,0,0,0
123533,6.7423,47.76055,0,0,0
123542,0.70437,-50.33818,0,18,0
123560,36.50154,4.76364,0,0,0
123564,36.40891,5.76035,0,0,0
123605,30.70852,24.93429,0,0,0
123639,26.48302,31.55138,0,7,0
123666,22.1216,36.54688,0,0,0
123722,36.28942,4.24561,0,0,0
123742,35.69745,9.17807,0,0,0
123797,27.20571,30.14742,0,8,0
123841,12.87814,43.72129,0,0,0
123875,36.17617,1.49433,0,0,0
123894,35.85324,6.20344,0,0,0
123895,35.82534,6.44953,0,0,0
123896,35.79635,6.69538,0,0,0
123969,26.03006,31.32869,0,1,0
123985,23.71487,34.14751,0,0,0
124070,35.27481,8.61564,0,0,0
124087,31.43078,21.71583,0,0,0
124119,27.90251,28.22675,0,3,0
124176,9.17981,45.4918,0,0,0
124198,0.13183,-49.7449,0,0,0
124240,35.09737,8.09552,0,0,0
124241,35.06107,8.33744,0,0,0
124257,31.28537,21.41716,0,0,0
124275,29.43505,25.16543,0,0,0
124276,29.32359,25.3674,0,0,0
124306,25.57491,31.1088,0,10,0
124314,24.44739,32.53506,0,9,0
124318,23.86415,33.23171,0,0,0
124326,22.65927,34.59229,0,0,0
124329,22.19438,35.09134,0,0,0
124337,20.92026,36.39277,0,0,0
124355,8.54829,45.6108,0,0,0
124359,7.69177,46.09006,0,0,0
124361,7.25881,46.32661,0,0,0
124370,5.27116,47.36625,0,0,0
124375,32.73673,-16.94708,0,4,0
124390,35.43141,0.73767,0,0,0
124425,34.65411,9.26282,0,0,0
124446,30.05564,23.43559,0,0,0
124457,28.86227,25.67297,0,4,0
124476,26.54943,29.34607,0,0,0
124530,12.23706,43.09508,0,0,0
124545,7.69893,45.84786,0,0,0
124597,35.06052,3.66778,0,0,0
124627,30.98901,20.8239,0,0,0
124649,28.73878,25.37774,0,0,0
124659,27.57182,27.34321,0,11,0
124672,25.92547,29.79759,0,0,0
124703,21.2782,35.35195,0,0,0
124713,19.65925,36.94817,0,0,0
124732,12.22254,42.84131,0,0,0
124750,7.91782,45.48554,0,0,0
124761,5.52551,46.7788,0,0,0
124823,34.47478,7.03497,0,0,0
124873,27.09407,27.62775,0,19,0
124879,26.34338,28.76397,0,0,0
124924,19.60369,36.67435,0,0,0
124976,7.49447,45.4835,0,0,0
124988,4.87135,46.8856,0,0,0
125002,34.49953,-4.36157,0,0,0
125012,34.63956,-1.94148,0,0,0
125030,34.62016,2.42633,0,0,0
125038,34.49953,4.36157,0,0,0
125051,34.15745,7.48329,0,0,0
125058,33.89899,9.14708,0,0,0
125064,33.63652,10.56101,0,0,0
125070,30.41187,20.87464,0,12,0
125114,25.46286,29.58776,0,0,0
125119,24.79424,30.49736,0,0,0
125121,24.52097,30.85652,0,4,0
125148,20.51488,35.44571,0,0,0
125167,17.35214,38.39235,0,0,0
125177,14.28795,40.84035,0,0,0
125179,13.913,41.1171,0,0,0
125219,5.76838,46.18854,0,0,0
125254,34.41455,-0.72522,0,0,0
125258,34.41885,0.24175,0,0,0
125280,34.13548,5.54299,0,0,0
125282,34.08406,6.02159,0,0,0
125285,33.99897,6.73788,0,0,0
125287,33.93694,7.21426,0,0,0
125290,33.83597,7.92692,0,0,0
125304,33.24007,11.21692,0,0,0
125328,29.40043,22.46519,0,0,0
125329,29.3002,22.67134,0,0,0
125331,29.09698,23.08178,0,0,0
125332,28.99401,23.28606,0,0,0
125395,20.76415,34.84573,0,0,0
125396,20.60724,35.00824,0,0,0
125479,4.22761,46.75699,0,0,0
125480,4.00307,46.87021,0,0,0
125524,34.11084,2.40597,0,0,0
125532,33.99094,4.32506,0,0,0
125550,33.47262,8.60138,0,0,0
125564,32.83485,11.86439,0,0,0
125581,30.28648,19.86704,0,0,0
125589,29.54968,21.55193,0,0,0
125594,29.05893,22.58566,0,0,0
125606,27.78816,25.00371,0,0,0
125650,22.06225,33.0746,0,0,0
125656,21.15784,34.07719,0,0,0
125671,18.77256,36.48277,0,0,0
125713,11.17049,42.48863,0,0,0
125738,5.99976,45.59557,0,0,0
125752,33.29364,-8.09653,7,2,2
125797,33.84451,2.63518,0,0,0
125808,33.65091,5.25926,0,0,0
125838,32.47614,12.27472,0,0,0
125839,32.42096,12.50342,0,0,0
125855,31.0304,17.20375,0,0,0
125878,28.61494,22.90863,0,0,0
125895,26.75039,26.27665,0,5,0
125905,25.53509,28.17193,0,0,0
125909,25.02503,28.91192,0,0,0
125913,24.50148,29.6415,0,0,0
125923,23.13442,31.41986,0,0,0
125931,21.98188,32.79576,0,0,0
125955,18.21841,36.67763,0,0,0
125961,17.20724,37.59175,0,0,0
125990,11.93002,41.70785,0,0,0
126021,5.57006,45.5931,0,0,0
126057,33.57689,-2.8624,0,0,0
126074,33.64026,1.19348,0,0,0
126199,25.04705,28.44292,0,0,0
126203,24.53121,29.17608,0,0,0
126257,16.12214,38.22043,0,0,0
126266,14.52055,39.52263,0,0,0
126294,9.13938,43.27918,0,0,0
126299,8.11443,43.90531,0,0,0
126352,33.34459,-2.37605,0,0,0
126362,33.39769,0.0,0,0,0
126392,32.92092,7.09575,0,0,0
126399,32.67349,8.72829,0,0,0
126447,29.63843,19.42759,0,0,0
126450,29.37396,20.05942,0,0,0
126478,26.50631,25.7028,0,0,0
126479,26.3909,25.89551,0,6,0
126497,24.16613,29.25606,0,0,0
126516,21.5235,32.57874,0,0,0
126517,21.37627,32.74724,0,0,0
126531,19.23127,35.03986,0,0,0
126561,14.11869,39.54737,0,0,0
126562,13.9363,39.68845,0,0,0
126565,13.38453,40.10822,0,0,0
126570,12.44952,40.79651,0,0,0
126585,9.52858,42.77843,0,0,0
126648,33.10761,-1.89338,0,0,0
126665,33.09861,2.12985,0,0,0
126683,32.75624,6.36617,0,0,0
126691,32.49507,8.22951,0,0,0
126695,32.33957,9.1549,0,0,0
126719,31.06353,14.59195,0,0,0
126722,30.86338,15.25511,0,0,0
126726,30.58274,16.13284,0,0,0
126779,25.44273,26.94261,0,5,0
126783,24.95261,27.69019,0,0,0
126789,24.19189,28.79261,0,0,0
126814,20.7006,33.14022,0,0,0
126816,20.39939,33.47096,0,0,0
126847,15.32786,38.28248,0,0,0
126873,10.49997,41.88239,0,0,0
126884,8.29948,43.29382,0,0,0
126965,32.76626,3.53229,0,0,0
127014,30.74721,14.75516,0,0,0
127016,30.61314,15.19524,0,0,0
127020,30.33322,16.06988,0,0,0
127024,30.03771,16.93689,0,0,0
127045,28.23573,21.35284,0,0,0
127065,26.14165,25.3259,0,0,0
127078,24.59118,27.77797,0,0,0
127104,21.06277,32.36427,0,0,0
127118,18.93517,34.65835,0,0,0
127124,17.97581,35.60453,0,0,0
127130,16.98824,36.52885,0,0,0
127144,14.57507,38.60225,0,0,0
127154,12.75853,40.01366,0,0,0
127155,12.57262,40.15169,0,0,0
127161,11.44093,40.9682,0,0,0
127203,2.72364,46.155,0,1,0
127282,31.91017,8.6226,0,0,0
127304,30.81328,13.59338,0,0,0
127355,26.45725,24.26678,0,0,0
127359,26.01427,25.04259,0,0,0
127410,19.17539,34.06771,0,0,0
127422,17.25924,35.9575,0,0,0
127440,14.17403,38.63116,0,0,0
127454,11.6007,40.58195,0,0,0
127464,9.66936,41.90927,0,0,0
127465,9.47193,42.03906,0,0,0
127475,7.45421,43.30821,0,0,0
127530,32.30756,-2.57073,0,0,0
127595,30.85253,12.42972,0,0,0
127664,24.72733,26.65852,0,0,0
127680,22.69676,29.56827,0,0,0
127701,19.70965,33.14699,0,0,0
127709,18.47819,34.43898,0,0,0
